seq,ax,ay,az,roll,pitch,yaw
1,-9.807190586257695,0.1507297248793125,-0.07630962251285148,0.4796290397644043,-0.13657069206237793,-0.16702687740325928
2,-9.792964997825253,0.0867645363285694,-0.07891944643701476,0.16681432723999023,-0.04501533508300781,-0.06784176826477051
3,-9.835373762485139,0.13434095960343206,-0.08537458054453237,0.09051799774169922,0.038910627365112305,-0.029693603515625
4,-9.810958934524528,0.10588579674695725,-0.05792880921042984,-0.16888904571533203,-0.10605239868164062,-0.07547140121459961
5,-9.817116711154654,0.09636283031391757,-0.05317774019291721,-0.07733345031738281,0.008392095565795898,-0.014434337615966797
6,-9.823512597066047,0.11282697142899276,-0.09705299097424086,0.13629579544067383,-0.052644968032836914,-0.09836030006408691
8,-9.79750721150495,0.10531623583392928,-0.08053646773967332,0.15918493270874023,-0.060274600982666016,-0.06784176826477051
9,-9.829411355850104,0.12656581619253135,-0.09097609861663597,0.06762933731079102,-0.02975606918334961,-0.06784176826477051
10,-9.830007685321972,0.12479269253898875,-0.09271546323387073,0.006592273712158203,-0.022126436233520508,-0.029693603515625
11,-9.835157963807918,0.12287777841133772,-0.06695788493792243,0.10577726364135742,-0.060274600982666016,-0.029693603515625
12,-9.813736420107137,0.12855952517987373,-0.05371863808593047,0.04474020004272461,0.0007624626159667969,0.03134334087371826
13,-9.82414779734842,0.08819465187652202,-0.07136094199737883,0.04474020004272461,-0.022126436233520508,-0.0373232364654541
15,-9.830037924986764,0.09363283008610893,-0.07334403184250657,-0.06207466125488281,-0.02975606918334961,0.03897297382354736
16,-9.816703832178504,0.10783582570392848,-0.07392965808298593,-0.06207466125488281,0.0007624626159667969,0.02371370792388916
17,-9.810664440959616,0.1401410283556908,-0.09437495110230756,-0.031556129455566406,-0.052644968032836914,0.008454561233520508
18,-9.830243114449026,0.10154244241709544,-0.09580187117582756,-0.039185523986816406,-0.022126436233520508,-0.029693603515625
19,-9.820063854663157,0.13971831658752631,-0.10747019411014325,-0.00103759765625,0.0007624626159667969,-0.006804704666137695
20,-9.826637744725172,0.1293984826883437,-0.07219123148162021,-0.016296863555908203,-0.006867170333862305,-0.0373232364654541
22,-9.829490622164206,0.0971615744888932,-0.06635635742621551,0.03711080551147461,-0.02975606918334961,-0.07547140121459961
23,-9.826495154060666,0.10603489330864405,-0.058833315353243765,-0.05444478988647461,-0.10605239868164062,-0.014434337615966797
24,-9.82244592756561,0.10800714742957232,-0.0916576289193049,-0.10022258758544922,-0.022126436233520508,0.0008249282836914062
25,-9.817336825690674,0.11197633725920579,-0.0675644299497134,-0.039185523986816406,-0.006867170333862305,0.02371370792388916
26,-9.815381820447076,0.11559782746485606,-0.07639758698291588,-0.0086669921875,0.016021728515625,-0.08310103416442871
27,-9.812919627361099,0.11501722621803792,-0.08220617934641866,0.14392566680908203,0.0007624626159667969,-0.13650846481323242
29,-9.824580253237272,0.0879829715188753,-0.03908361141665864,0.14392566680908203,-0.14420032501220703,-0.08310103416442871
30,-9.831832417417573,0.10937087011571381,-0.10419947827120793,-0.10022258758544922,-0.08316349983215332,-0.029693603515625
31,-9.812721067626631,0.1059179514682083,-0.0603129156525109,0.029480934143066406,0.16098475456237793,-0.060212135314941406
32,-9.822379954863484,0.10536823148545578,-0.05404176031191443,0.25074052810668945,-0.07553386688232422,-0.18228614330291748
33,-9.810781463277051,0.12406719583036482,-0.09994255774888655,0.09814786911010742,-0.014496803283691406,-0.09836030006408691
34,-9.825370629857552,0.09916846736187447,-0.10446243857500379,-0.19177818298339844,-0.052644968032836914,0.0008249282836914062
36,-9.832836813555772,0.11510920444867499,-0.06852467480833752,-0.016296863555908203,0.0236513614654541,-0.006804704666137695
37,-9.817159107684684,0.09930811367362809,-0.047364883973824407,-0.031556129455566406,-0.014496803283691406,0.08475077152252197
38,-9.807119257675408,0.10419673247378955,-0.0783621951191164,-0.0086669921875,-0.04501533508300781,0.0008249282836914062
39,-9.806742610174556,0.11268595733183094,-0.09905838890306326,-0.11548185348510742,0.016021728515625,0.02371370792388916
40,-9.821814134952508,0.12106852735642999,-0.08250089144135217,-0.023926258087158203,-0.022126436233520508,0.01608407497406006
41,-9.82648112604458,0.10010970298054687,-0.06517730431528565,0.05237007141113281,0.0007624626159667969,0.03134334087371826
43,-9.807668225905047,0.11075119285868074,-0.07614959762191462,0.029480934143066406,-0.04501533508300781,-0.014434337615966797
44,-9.82743558573314,0.1020189060329657,-0.08166729530399067,-0.06207466125488281,0.0007624626159667969,0.01608407497406006
45,-9.817282714652764,0.09776590511123759,-0.0843158571751117,-0.09259271621704102,-0.052644968032836914,0.008454561233520508
46,-9.81366691795934,0.06956783395975968,-0.06668743691814072,-0.00103759765625,-0.07553386688232422,0.0008249282836914062
47,-9.807569297338624,0.07550259306707716,-0.0701979259087023,-0.031556129455566406,-0.09079313278198242,0.008454561233520508
48,-9.79836019084488,0.13159605054976126,-0.08281197867866993,-0.016296863555908203,-0.014496803283691406,-0.0220639705657959
50,-9.81863123668569,0.11549875801569984,-0.05709228650471948,-0.06970405578613281,0.008392095565795898,-0.006804704666137695
51,-9.818081919522156,0.10924238205653135,-0.10391849424612878,-0.023926258087158203,-0.014496803283691406,0.02371370792388916
52,-9.820397510121968,0.09773225527057358,-0.07498717199763269,-0.039185523986816406,-0.02975606918334961,0.008454561233520508
53,-9.824992762076889,0.10676671427406423,-0.08112071186754016,-0.031556129455566406,-0.03738570213317871,0.008454561233520508
54,-9.821332406227713,0.08867494924828578,-0.05781320780988794,-0.016296863555908203,0.016021728515625,-0.029693603515625
55,-9.827383468013961,0.12755223311048913,-0.06278024819091316,0.014221668243408203,-0.006867170333862305,0.054232239723205566
57,-9.81113700972865,0.0880024760380518,-0.060528675493093154,-0.016296863555908203,-0.02975606918334961,0.0008249282836914062
58,-9.820660973882815,0.11629103962016467,-0.08356102472193694,-0.04681539535522461,-0.014496803283691406,0.02371370792388916
59,-9.804340982149265,0.10317715745050501,-0.10822091485874522,-0.14600038528442383,-0.03738570213317871,0.0008249282836914062
60,-9.80669603887586,0.09935938796063278,-0.06945787817349722,-0.023926258087158203,-0.022126436233520508,-0.006804704666137695
61,-9.830062434081428,0.1096373704430164,-0.05721291897233169,-0.016296863555908203,0.0007624626159667969,0.008454561233520508
62,-9.79832473653976,0.11263083190675194,-0.1024085068720387,-0.00103759765625,-0.014496803283691406,0.008454561233520508
64,-9.824273581228345,0.11809172598624676,-0.08014660112021443,0.04474020004272461,-0.014496803283691406,0.01608407497406006
65,-9.835012117108896,0.11879672977899836,-0.08155136751443706,-0.00103759765625,-0.02975606918334961,0.008454561233520508
66,-9.797735372791179,0.11262140256644541,-0.10180944629773428,0.029480934143066406,-0.07553386688232422,-0.014434337615966797
67,-9.820130522741593,0.0975650277670835,-0.05032681667340999,0.006592273712158203,-0.03738570213317871,0.046602606773376465
68,-9.821956747015394,0.11447346292083965,-0.07768338486329743,-0.06207466125488281,0.06179952621459961,0.03134334087371826
69,-9.822046016781263,0.10197246664712627,-0.08214416499225446,-0.00103759765625,0.0007624626159667969,0.01608407497406006
71,-9.804105261923477,0.111299026621564,-0.07373998787549452,-0.031556129455566406,-0.03738570213317871,-0.0449528694152832
72,-9.812577687214336,0.10420851540232773,-0.07260353352957546,-0.031556129455566406,0.008392095565795898,0.02371370792388916
73,-9.81336750497047,0.09937466124917149,-0.06254994061933553,0.05999946594238281,-0.03738570213317871,-0.014434337615966797
74,-9.825838236210128,0.10249881845130657,-0.06638338479765712,-0.00103759765625,-0.006867170333862305,-0.029693603515625
75,-9.817897713419686,0.0915328160636883,-0.043710998999798995,-0.016296863555908203,-0.10605239868164062,-0.029693603515625
76,-9.811095520620523,0.10077847320052503,-0.09716035642377027,0.029480934143066406,-0.02975606918334961,0.02371370792388916
78,-9.818750992498726,0.10268753690984303,-0.10439494464386465,-0.016296863555908203,-0.07553386688232422,0.008454561233520508
79,-9.817096821760185,0.09993180290613445,-0.05148404221653596,0.03711080551147461,-0.060274600982666016,0.02371370792388916
80,-9.82663823081196,0.0923211273226559,-0.06033750219540321,-0.039185523986816406,-0.060274600982666016,0.03134334087371826
81,-9.816094090833321,0.10427667345666158,-0.07795858837560177,0.03711080551147461,-0.02975606918334961,-0.006804704666137695
82,-9.82093261311748,0.12001570230184258,-0.10476710259986291,-0.039185523986816406,0.038910627365112305,0.06949150562286377
83,-9.823809999635833,0.10378331969917418,-0.0828011300064534,0.006592273712158203,-0.04501533508300781,-0.006804704666137695
85,-9.816738061890437,0.095361770671166,-0.08249847804187643,-0.05444478988647461,-0.014496803283691406,-0.0220639705657959
86,-9.813789619229373,0.0965003959316762,-0.07835165507013583,-0.023926258087158203,-0.022126436233520508,0.01608407497406006
87,-9.824346196416272,0.11983580051674173,-0.07313770699681185,0.03711080551147461,-0.04501533508300781,0.0008249282836914062
88,-9.821275355935088,0.10946505119289164,-0.04353189009571051,0.04474020004272461,-0.022126436233520508,-0.0449528694152832
89,-9.812057963157931,0.12641150615054436,-0.09179552586167455,-0.023926258087158203,-0.014496803283691406,0.03897297382354736
90,-9.809918784146356,0.09630733773647683,-0.05479172077128841,-0.00103759765625,-0.022126436233520508,0.0008249282836914062
92,-9.819456624501456,0.12280950538087787,-0.07837746906553228,0.021851539611816406,0.0007624626159667969,-0.014434337615966797
93,-9.805491385653102,0.09045466652541549,-0.07806912751383488,-0.016296863555908203,0.0007624626159667969,0.0008249282836914062
94,-9.819099575507428,0.11260139136018055,-0.0693728128427081,-0.0086669921875,-0.02975606918334961,-0.006804704666137695
95,-9.822493429882623,0.09344858837271938,-0.05616623256743891,0.05999946594238281,0.0007624626159667969,0.02371370792388916
96,-9.843562111168026,0.08823486459951033,-0.05062489615916094,0.05999946594238281,-0.03738570213317871,0.0008249282836914062
97,-9.834225403361033,0.0966364422546728,-0.07055097868908627,0.014221668243408203,0.0236513614654541,0.0008249282836914062
99,-9.811547249384937,0.09640492077512487,-0.06715243275882929,0.021851539611816406,-0.006867170333862305,-0.0220639705657959
100,-9.811530907108368,0.09581971881069042,-0.06890186945102078,0.029480934143066406,-0.014496803283691406,-0.006804704666137695
101,-9.797001072355,0.1106044497894127,-0.06888735470556692,0.04474020004272461,-0.04501533508300781,0.02371370792388916
102,-9.820416470320017,0.10840067092321408,-0.06403748285606745,-0.039185523986816406,-0.022126436233520508,0.03897297382354736
