seq,ax,ay,az,roll,pitch,yaw
1,9.781955514482041,0.12030572593317597,-0.10091939303122063,-1.237037181854248,0.28305864334106445,0.22971367835998535
2,9.78616117186442,0.11523300481063231,-0.06199969268431585,-0.21466684341430664,0.0312809944152832,0.07712113857269287
3,9.781667672434786,0.1171988107502013,-0.08208412742573754,0.21259212493896484,-0.12131166458129883,-0.006804704666137695
4,9.809026529311119,0.14771893171121714,-0.043369043436017024,0.20496273040771484,-0.014496803283691406,-0.06784176826477051
5,9.80300734464264,0.103264723258209,-0.08021421097198767,0.21259212493896484,-0.07553386688232422,0.008454561233520508
6,9.795017759059725,0.1305185349775212,-0.03980560230625185,0.4567403793334961,-0.13657069206237793,-0.060212135314941406
8,9.803595519874024,0.12016234944306481,-0.10928250826945754,0.838221549987793,-0.20523738861083984,-0.07547140121459961
9,9.805634233409261,0.1419157964878552,-0.06328412335240544,0.029480934143066406,-0.03738570213317871,0.01608407497406006
10,9.79370935619179,0.12543395747966013,-0.08082215456375372,-0.11548185348510742,0.016021728515625,0.008454561233520508
11,9.808605487799555,0.12111700850400975,-0.08043868934729459,-0.18414831161499023,0.0236513614654541,0.0008249282836914062
12,9.77361753479676,0.13522964725387954,-0.09021876964040951,-0.0086669921875,0.016021728515625,0.03897297382354736
13,9.790185241246208,0.11778665084866392,-0.09248774031063275,0.014221668243408203,-0.014496803283691406,0.046602606773376465
15,9.787730759110689,0.126082701829061,-0.08036860215907063,-0.29859304428100586,0.06179952621459961,0.07712113857269287
16,9.785627745294622,0.11349070067384238,-0.06843393234354078,0.06762933731079102,-0.07553386688232422,0.03897297382354736
17,9.808719427130963,0.14015533821539283,-0.07199250878434932,0.12866640090942383,0.0007624626159667969,0.008454561233520508
18,9.800487029073228,0.10678291025782265,-0.06741902002691008,0.09051799774169922,-0.022126436233520508,0.14578783512115479
19,9.804474282321296,0.1229617628666385,-0.08290507929291527,0.021851539611816406,-0.022126436233520508,0.161047101020813
20,9.795032099933717,0.13942364722575618,-0.03293049548846759,0.014221668243408203,0.008392095565795898,0.13052856922149658
22,9.793024989270293,0.10997397917757805,-0.08817371607866811,0.12866640090942383,0.046540260314941406,0.08475077152252197
23,9.789497056045342,0.12961182228473755,-0.07511708459750305,0.006592273712158203,0.0236513614654541,-0.0220639705657959
24,9.791021445955653,0.10098942917374337,-0.08041395297691756,0.11340713500976562,-0.014496803283691406,0.10763967037200928
25,9.801081324642984,0.10203022588109635,-0.07142565907709245,0.09814786911010742,0.0007624626159667969,0.11526930332183838
26,9.80789676435082,0.11395001419652837,-0.07855655579388943,0.05999946594238281,-0.04501533508300781,0.13052856922149658
27,9.782418912285701,0.09769284299691412,-0.11104706756779542,-0.26044464111328125,0.0007624626159667969,0.08475077152252197
29,9.79656220303554,0.09745870723561975,-0.09549550641177751,0.27362918853759766,-0.09079313278198242,0.10001003742218018
30,9.78394085366404,0.13194902709305933,-0.06001326211226049,0.16681432723999023,-0.04501533508300781,0.09238040447235107
31,9.803549563009419,0.1192482494915626,-0.061723440488850534,0.12103652954101562,0.0236513614654541,0.008454561233520508
32,9.789429212764249,0.10407079779192496,-0.09283041856747531,0.22022199630737305,-0.014496803283691406,0.01608407497406006
33,9.799924745344045,0.10917935013191504,-0.06806271005807188,0.26599931716918945,-0.022126436233520508,0.06949150562286377
34,9.805465862098195,0.09200415133528599,-0.09521190329827856,-0.06207466125488281,0.0312809944152832,0.13052856922149658
36,9.803968433713552,0.10254513815263139,-0.06315965812100285,0.30414772033691406,-0.060274600982666016,0.19919514656066895
37,9.797332595889868,0.10584229025114403,-0.10092108926849627,0.26599931716918945,-0.03738570213317871,0.28312110900878906
38,9.798859148410553,0.09027150138568515,-0.09472600329596673,0.18970346450805664,-0.09079313278198242,0.23734331130981445
39,9.78938091814079,0.11205409176620969,-0.03722253512537302,0.18207359313964844,-0.10605239868164062,0.08475077152252197
40,9.79902273089483,0.10696132563241535,-0.0921038271393056,0.006592273712158203,-0.03738570213317871,0.046602606773376465
41,9.796707441675629,0.12422401804339028,-0.08249936410760084,0.03711080551147461,-0.02975606918334961,0.01608407497406006
43,9.79422828131885,0.09572927552573149,-0.10137952772163195,0.21259212493896484,-0.09842276573181152,0.06949150562286377
44,9.826768823284343,0.1124584488708876,-0.0599506725635002,0.18207359313964844,-0.04501533508300781,0.03897297382354736
45,9.81667165502129,0.08767069707562845,-0.0872725655499885,0.18970346450805664,-0.06790423393249512,0.03134334087371826
46,9.786284046641601,0.11054751053191611,-0.0754083071807263,0.04474020004272461,-0.04501533508300781,-0.0220639705657959
47,9.785989283556725,0.1213793285452451,-0.08853210731409192,0.08288860321044922,-0.03738570213317871,0.02371370792388916
48,9.806404108038056,0.0972059316066298,-0.07122652465533671,0.06762933731079102,-0.04501533508300781,0.07712113857269287
50,9.787362117400528,0.07963223497628007,-0.09417058269254527,0.07525873184204102,-0.06790423393249512,0.06949150562286377
51,9.789071069428758,0.10804791579123141,-0.06239170601370275,0.006592273712158203,-0.03738570213317871,0.07712113857269287
52,9.777763827919646,0.10402683596678662,-0.07017496119206504,-0.17651891708374023,0.0007624626159667969,0.02371370792388916
53,9.787654900841998,0.10824941470278697,-0.0905976623106716,-0.32148170471191406,0.008392095565795898,0.03897297382354736
54,9.799144023798172,0.10316354592695605,-0.059747420817557045,-0.29096317291259766,0.0236513614654541,0.03134334087371826
55,9.823762097292837,0.09171552061684465,-0.07722739537062243,-0.0086669921875,0.008392095565795898,0.03897297382354736
57,9.794430212826995,0.1127331734080626,-0.056502344736023655,0.13629579544067383,-0.052644968032836914,-0.07547140121459961
58,9.777134349206236,0.09630541469171515,-0.07473714584513089,0.18207359313964844,-0.06790423393249512,-0.006804704666137695
59,9.803656864400626,0.10684350124362468,-0.08085573042463426,0.12103652954101562,-0.06790423393249512,0.046602606773376465
60,9.806497241521232,0.09814309423584251,-0.12230675322475551,-0.031556129455566406,-0.060274600982666016,0.06186187267303467
61,9.803734259563878,0.10806778746276967,-0.0855729074807415,-0.07733345031738281,0.038910627365112305,-0.014434337615966797
62,9.77117070933764,0.10526635695787613,-0.06798419528454311,-0.08496332168579102,-0.006867170333862305,-0.0449528694152832
64,9.785203143561704,0.08302937944320335,-0.06375738833031838,0.06762933731079102,-0.03738570213317871,0.08475077152252197
65,9.778823867151104,0.09801730498070832,-0.06534417394398742,0.029480934143066406,-0.07553386688232422,-0.0449528694152832
66,9.789011109950868,0.11246937886960227,-0.09886730437445215,-0.07733345031738281,-0.014496803283691406,-0.0373232364654541
67,9.807450736591786,0.09652875094477155,-0.060627465799532515,-0.13074111938476562,0.046540260314941406,0.0008249282836914062
68,9.810019029644067,0.10074523360421045,-0.07004639598720888,-0.023926258087158203,-0.014496803283691406,-0.029693603515625
69,9.817790594643286,0.10067261417536108,-0.06988758823848204,-0.023926258087158203,0.0236513614654541,0.02371370792388916
71,9.784707341924067,0.10562687635360443,-0.05128229236196395,0.09814786911010742,-0.04501533508300781,0.01608407497406006
72,9.790504825907519,0.10578058010300846,-0.08227594238040922,0.05999946594238281,-0.014496803283691406,0.0008249282836914062
73,9.77639190561538,0.09950435318783481,-0.10592091513600876,0.029480934143066406,-0.03738570213317871,0.02371370792388916
74,9.784029012627151,0.07771213717601821,-0.07013695294917435,-0.09259271621704102,0.0236513614654541,0.0008249282836914062
75,9.796542161990962,0.10160135052527554,-0.09029180230606507,-0.05444478988647461,-0.052644968032836914,-0.0449528694152832
76,9.800953518142498,0.11145897524413878,-0.053411352261039366,-0.06207466125488281,-0.022126436233520508,-0.060212135314941406
78,9.794161331060314,0.09895785738047923,-0.04861676124477994,-0.039185523986816406,-0.09079313278198242,-0.006804704666137695
79,9.822587814347388,0.09410986451965564,-0.07670955735234805,-0.031556129455566406,-0.02975606918334961,0.0008249282836914062
80,9.798718850412405,0.08901642521794466,-0.08531392983837333,0.04474020004272461,0.0007624626159667969,-0.0220639705657959
81,9.794823658276316,0.09750240807980465,-0.0996401825685164,0.04474020004272461,-0.022126436233520508,-0.006804704666137695
82,9.804675123981754,0.10318638385359687,-0.07078779645189834,0.09051799774169922,-0.02975606918334961,-0.006804704666137695
83,9.801776171906136,0.10741080949074051,-0.07386120602806781,0.13629579544067383,-0.03738570213317871,-0.029693603515625
85,9.795643078140742,0.10413040005796378,-0.11031407577932809,0.03711080551147461,-0.052644968032836914,0.01608407497406006
86,9.793356600905904,0.10153306202837141,-0.07568136415554724,0.08288860321044922,-0.04501533508300781,0.0008249282836914062
87,9.792210838681036,0.09919572682538577,-0.08152981064114251,-0.0086669921875,-0.060274600982666016,0.008454561233520508
88,9.784885918238025,0.1160967249343001,-0.10019342490598665,-0.031556129455566406,-0.04501533508300781,0.0008249282836914062
89,9.793213220297867,0.1032424979984391,-0.06339073166879428,-0.031556129455566406,0.008392095565795898,0.046602606773376465
90,9.7993116090876,0.10087274174834736,-0.07437433168084753,-0.031556129455566406,-0.006867170333862305,-0.0373232364654541
92,9.78507610504984,0.08415359859289838,-0.05321619225823866,-0.06970405578613281,-0.04501533508300781,0.02371370792388916
93,9.78230852890831,0.11306216275850682,-0.08903621240808104,-0.039185523986816406,0.008392095565795898,0.03134334087371826
94,9.79364089565486,0.1004857877987565,-0.09795976415208485,-0.07733345031738281,-0.014496803283691406,0.01608407497406006
95,9.783100150963625,0.10039601724733652,-0.06999814094370141,0.08288860321044922,-0.006867170333862305,-0.029693603515625
96,9.791306974298958,0.0987563858007447,-0.10384378601697591,-0.0086669921875,-0.006867170333862305,-0.0373232364654541
97,9.798517195423258,0.10137501839858513,-0.059139317769929506,-0.031556129455566406,-0.006867170333862305,-0.0220639705657959
99,9.802742474238958,0.10076223881776647,-0.06256380586424629,0.05999946594238281,-0.022126436233520508,0.03897297382354736
100,9.785186823044306,0.11357326493480432,-0.0801833748995946,0.014221668243408203,-0.03738570213317871,0.03134334087371826
101,9.806229428317078,0.09118838657612294,-0.06348586851950352,0.021851539611816406,-0.03738570213317871,-0.006804704666137695
102,9.783139465259902,0.10041526097718532,-0.07293245302084131,-0.031556129455566406,-0.060274600982666016,-0.014434337615966797
103,9.805181414977554,0.10076298202302054,-0.06603610010957403,-0.00103759765625,-0.006867170333862305,-0.029693603515625
104,9.788973936521142,0.09554304109799695,-0.06626562901607053,0.014221668243408203,-0.07553386688232422,0.01608407497406006
