t_us,ax,ay,az,roll,pitch,yaw
33581173,0.5086076259613037,-9.908233642578125,0.024287566542625427,-3.2817769050598145,-0.9758298397064209,0.641713559627533
33614093,0.31862661242485046,-9.564433097839355,0.09147278964519501,-1.168370246887207,-1.6243481636047363,1.0460838079452515
33647102,0.3696456849575043,-9.986863136291504,-0.16487954556941986,-2.381481170654297,-1.5785703659057617,0.7332690954208374
33680111,0.485135942697525,-9.66698169708252,-0.06343188136816025,0.5177774429321289,-1.143681526184082,0.37467658519744873
33713121,0.35419920086860657,-9.603484153747559,-0.09956412017345428,-2.1220736503601074,-1.3573111295700073,0.6569728255271912
33746131,0.5216436386108398,-9.553999900817871,0.03556220233440399,-2.5951108932495117,-1.532792568206787,0.5806765556335449
33779240,0.5273642539978027,-9.835652351379395,-0.1515657752752304,-2.030518054962158,-0.24338555335998535,0.5806765556335449
33812191,0.4048899710178375,-9.286093711853027,-0.16430038213729858,-4.403332233428955,1.3664658069610596,0.588306188583374
33845164,0.43646249175071716,-9.987302780151367,-0.6464937925338745,-12.01007080078125,2.091280221939087,1.0308245420455933
33878175,0.21670988202095032,-10.107053756713867,-1.0032124519348145,-6.325998783111572,2.9610579013824463,0.20682477951049805
33911180,0.418830543756485,-9.211703300476074,-0.3361777067184448,-2.6637773513793945,4.059723854064941,-1.7768782377243042
33944190,0.5337204933166504,-9.737370491027832,-0.3164137005805969,-11.689626693725586,6.005278587341309,-0.7392488718032837
33977248,0.45325353741645813,-10.15082836151123,-0.39192935824394226,-12.475479125976562,5.639057159423828,0.527269184589386
34010240,0.0683392882347107,-9.693449974060059,-0.7199263572692871,-7.920590877532959,1.1223175525665283,-0.2738417387008667
34043223,0.7220021486282349,-9.096753120422363,-0.27461856603622437,-10.01873779296875,3.2738726139068604,0.5043802857398987
34076229,0.8581866025924683,-9.76685619354248,-0.09679879248142242,-20.44080924987793,6.402019500732422,2.4117870330810547
34109267,0.33878955245018005,-9.611287117004395,-0.1619405448436737,-25.392436981201172,4.410687446594238,1.6411948204040527
34142248,0.5602612495422363,-9.336496353149414,0.024670422077178955,-29.96258544921875,9.026611328125,3.1747498512268066
34175342,0.7517609596252441,-9.968412399291992,0.12485551834106445,-33.022064208984375,13.314462661743164,5.486526966094971
34208272,0.13131392002105713,-9.471495628356934,-0.6247690320014954,-39.76665496826172,9.90401840209961,4.982971668243408
34241284,-0.09863480925559998,-9.544318199157715,-1.1169607639312744,-42.62776565551758,3.7545392513275146,4.830379009246826
34274287,0.3199046552181244,-9.581750869750977,-1.546106219291687,-41.63591384887695,0.35172533988952637,4.01400899887085
34307297,0.21718624234199524,-9.46716594696045,-1.769235610961914,-47.97613525390625,-0.34257078170776367,4.288675308227539
34340307,0.5529978275299072,-9.559099197387695,-2.1427156925201416,-50.26502227783203,-1.5404222011566162,3.029787063598633
34373366,0.15861809253692627,-9.80357551574707,-2.3422231674194336,-49.07480239868164,-1.5099037885665894,1.9997873306274414
34406358,-0.015703648328781128,-9.442091941833496,-2.536787509918213,-50.58546829223633,-0.6935336589813232,3.525712490081787
34439390,-0.04787600040435791,-9.639281272888184,-2.811943769454956,-51.287391662597656,-0.5943484306335449,1.5267503261566162
34472351,0.25715264678001404,-9.373374938964844,-2.934497594833374,-52.737022399902344,-3.6919772624969482,1.4962317943572998
34505356,0.24460580945014954,-9.463746070861816,-3.3303751945495605,-49.12820816040039,-2.1813108921051025,2.36600923538208
34538365,0.1326487958431244,-9.444106101989746,-3.4386608600616455,-44.47413635253906,0.6416511535644531,1.397046685218811
34571461,0.09068524837493896,-9.36314868927002,-3.9873921871185303,-40.796653747558594,3.9605391025543213,1.9463798999786377
34604406,0.3004979193210602,-9.571004867553711,-4.613635063171387,-31.15280532836914,3.4264652729034424,2.3126020431518555
34637399,0.4269566237926483,-9.53351879119873,-5.138752460479736,-18.937772750854492,2.3735764026641846,3.1747498512268066
34670405,-0.38876429200172424,-9.01978874206543,-5.267083168029785,-2.022888660430908,3.6858723163604736,1.6259355545043945
34703415,0.039238810539245605,-7.763895034790039,-4.7576704025268555,5.965331077575684,1.862391710281372,2.5567500591278076
34736424,0.1706424355506897,-7.444248676300049,-4.369505882263184,5.080294609069824,2.4880211353302,2.503342628479004
34769505,0.11942613124847412,-8.216897010803223,-4.851471900939941,-1.7634811401367188,2.3506877422332764,2.053194522857666
34802464,0.1694754660129547,-7.941290855407715,-4.366727828979492,7.4912567138671875,0.8018734455108643,1.7480095624923706
34835458,-0.22101297974586487,-8.349955558776855,-4.556056499481201,6.43073844909668,-0.13657069206237793,2.343120574951172
