seq,ax,ay,az,roll,pitch,yaw
1,0.03669458627700806,-9.853316307067871,-1.0462366342544556,-0.931851863861084,-1.4336074590682983,-0.7392488718032837
2,-0.056222885847091675,-9.60224723815918,-0.8955304622650146,1.601184368133545,-1.4717556238174438,-0.09836030006408691
3,0.05759793519973755,-9.818214416503906,-0.8780348300933838,-1.542222023010254,-0.8995335102081299,-0.4264342784881592
4,0.02779299020767212,-10.030261039733887,-1.0748134851455688,2.5548877716064453,-1.4259778261184692,0.008454561233520508
5,-0.028640449047088623,-9.522375106811523,-0.7397632598876953,9.391033172607422,-2.143162727355957,0.5654172897338867
6,0.025085896253585815,-9.651030540466309,-0.6676080226898193,4.508072376251221,-2.295755386352539,-0.09836030006408691
7,0.10134544968605042,-9.677680015563965,-0.7142647504806519,-0.15362977981567383,-1.8150888681411743,-0.33487868309020996
8,-0.15390115976333618,-9.758339881896973,-0.8858140707015991,-1.8321480751037598,-2.7001256942749023,-0.15176761150360107
9,-0.1051306426525116,-9.773162841796875,-0.9684635400772095,1.2731103897094727,-3.2494587898254395,-0.2356935739517212
10,0.008404582738876343,-9.722023010253906,-0.6460862159729004,4.508072376251221,-3.2570884227752686,-0.8842118978500366
11,0.04398331046104431,-9.706767082214355,-0.4748678505420685,1.8987398147583008,-2.768792152404785,-1.0368045568466187
12,-0.05309203267097473,-9.860187530517578,-0.4182400405406952,-1.2217779159545898,-4.577013969421387,-1.6929525136947632
13,0.07321494817733765,-9.775303840637207,-0.7100863456726074,-1.4964442253112793,-4.21079158782959,-1.6166561841964722
14,0.13919082283973694,-9.716217994689941,-0.8958749771118164,-0.4588150978088379,-2.9290144443511963,-0.9223600625991821
15,0.054353147745132446,-9.382926940917969,-0.8292824029922485,-2.991851329803467,-4.21079158782959,-0.8155452013015747
16,0.31671342253685,-9.576756477355957,-1.3021304607391357,-9.881404876708984,-2.7840514183044434,-0.9833971261978149
17,0.06016382575035095,-9.031950950622559,-1.221267580986023,-8.302072525024414,-2.585681200027466,0.5425283908843994
18,-0.056034743785858154,-8.806464195251465,-1.2313599586486816,-17.694143295288086,-1.410718560218811,-0.2891010046005249
19,-0.22482658922672272,-7.967777252197266,-1.5943247079849243,-21.898067474365234,-5.4849395751953125,-2.875544548034668
20,0.05140596628189087,-7.977378845214844,-0.6994146108627319,-29.611621856689453,-6.446272850036621,-6.270729064941406
