seq,ax,ay,az,roll,pitch,yaw
1,-1.0462366342544556,-0.03669458627700806,9.853316307067871,0.0,6.060980977658681,0.0
2,-0.8955304622650146,0.056222885847091675,9.60224723815918,-0.0032131033483892677,5.9940169955314495,0.049058523029088974
3,-0.8780348300933838,-0.05759793519973755,9.818214416503906,-0.017079028320498534,6.026720561768828,0.07904297485947609
4,-1.0748134851455688,-0.02779299020767212,10.030261039733887,-0.01679720958555094,5.941557631578265,0.12657557055354118
5,-0.7397632598876953,0.028640449047088623,9.522375106811523,0.0020500342748130188,5.628523186530886,0.19801433011889458
6,-0.6676080226898193,-0.025085896253585815,9.651030540466309,-0.0012040697590725777,5.447831146131435,0.2745395116508007
7,-0.7142647504806519,-0.10134544968605042,9.677680015563965,-0.012119359651713917,5.42831014151165,0.33504247665405273
8,-0.8858140707015991,0.15390115976333618,9.758339881896973,0.0012363017231740714,5.483317549149582,0.4250466674566269
9,-0.9684635400772095,0.1051306426525116,9.773162841796875,-0.006487748092123959,5.445240468724251,0.5333619639277458
10,-0.6460862159729004,-0.008404582738876343,9.722023010253906,-0.03524224979867027,5.265113014085097,0.6419315859675407
11,-0.4748678505420685,-0.04398331046104431,9.706767082214355,-0.06840635682369962,5.153799715258598,0.7342246621847153
12,-0.4182400405406952,0.05309203267097473,9.860187530517578,-0.12234134635151632,5.13921166788345,0.8867917954921722
13,-0.7100863456726074,-0.07321494817733765,9.775303840637207,-0.17270528932516585,5.168403287700535,1.0271515250205994
14,-0.8958749771118164,-0.13919082283973694,9.716217994689941,-0.19938161358885678,5.185372630173826,1.124785341322422
15,-0.8292824029922485,-0.054353147745132446,9.382926940917969,-0.22656645574324044,5.285101013297701,1.2651450708508492
16,-1.3021304607391357,-0.31671342253685,9.576756477355957,-0.2920422631316052,5.656965965456582,1.357946790754795
17,-1.221267580986023,-0.06016382575035095,9.031950950622559,-0.2739579829387532,5.93370171827755,1.4441361650824547
18,-1.2313599586486816,0.056034743785858154,8.806464195251465,-0.2835946840234266,6.523506546444512,1.4911601208150387
19,-1.5943247079849243,0.22482658922672272,7.967777252197266,-0.3794461724348531,7.253442192501641,1.6739914529025555
20,-0.6994146108627319,-0.05140596628189087,7.977378845214844,-0.5884704825468526,8.240496302075005,1.888867225497961
21,-0.44249334931373596,-0.6442573070526123,8.329397201538086,-0.7171293732710348,9.436347866482354,1.9793800599873066
22,-1.2210941314697266,0.4900965988636017,11.597981452941895,-0.7588105102069841,10.723246360249139,2.0355595648288727
23,-0.8490830659866333,0.32093462347984314,13.300125122070312,-0.8383854676969514,10.829332763380624,2.3249513506889343
24,-2.16751766204834,-0.29464593529701233,14.81270694732666,-1.0105332483537661,10.907189549929715,2.719123363494873
25,-2.480973720550537,-0.35591426491737366,13.985410690307617,-1.0987551187165248,11.057782130367375,3.2104459702968597
26,-3.5504441261291504,-0.5647773742675781,9.743300437927246,-0.9580881570466029,12.351801591045476,3.725674718618393
27,-3.870058059692383,0.07154470682144165,7.837314605712891,-0.7449397270567881,15.394531684047795,4.007436901330948
28,-3.0051965713500977,0.4451792240142822,6.252382755279541,-0.5422184591181742,18.696669058925725,4.025468269363046
29,-1.8367663621902466,0.40488019585609436,5.829613208770752,-0.4791193728335368,21.547132449276067,3.8746305499225855
30,-1.1029016971588135,0.057829976081848145,5.496316909790039,-0.3717684422619807,23.528835611469365,3.7629582453519106
31,-2.410653829574585,-0.7099648714065552,5.966179847717285,-0.2168595020659434,24.519195931083775,3.603473635390401
32,-3.4637534618377686,0.0737188458442688,7.062486171722412,-0.07873575137929789,24.077729390985585,3.4490754026919603
33,-3.847066640853882,0.9398922920227051,8.510886192321777,0.16543981684370168,22.45061879051409,3.4429462808184326
34,-3.015026330947876,1.452954649925232,11.492632865905762,0.5561042453162206,20.09335260284624,3.7035998362116516
35,-3.5540521144866943,0.10334435105323792,16.237354278564453,0.05257630599661001,17.870876597292042,3.5939620989374816
36,-5.111269474029541,0.4429841935634613,10.134907722473145,-0.13762825476007334,16.68679301632128,2.8869245308451355
37,-0.737119197845459,-0.35753193497657776,10.690661430358887,-0.2782402311451899,16.96683491957865,2.0662054675631225
38,-2.9516799449920654,-2.2152130603790283,9.897256851196289,-0.3852818508632647,16.374301688797093,1.346197511535138
39,-2.1502370834350586,-0.18377891182899475,7.574678421020508,-0.8112419147975909,15.592045145160771,0.5943994778208435
40,-2.2124946117401123,-0.1881873905658722,8.228866577148438,-1.0736736257560717,15.480432832665063,-0.2754034739919007
41,-2.628403663635254,-0.9950700998306274,9.843401908874512,-1.2824436028488146,15.608899498409844,-0.5478065949864686
42,-2.1256508827209473,-1.8153654336929321,10.0058012008667,-1.5097790260799395,15.694131584889508,-0.47789375903084874
44,-1.8118683099746704,-0.6734822988510132,8.66318130493164,-1.1992256839759814,15.904489563829518,-0.6147438329644501
45,-2.3103926181793213,-0.14776182174682617,8.720113754272461,-0.638166209030913,16.212506787902928,-0.7231099721975625
46,-4.347111701965332,0.5262855887413025,10.198224067687988,0.13423393173141607,16.616148697263814,-0.5240020868368447
47,-5.4202470779418945,0.7251699566841125,10.271101951599121,0.9109574954025281,16.732916573114014,-0.11863992782309651
48,-2.705763101577759,1.6726621389389038,8.802212715148926,1.7222687403671277,16.652840064890004,0.5718159857206047
49,-1.4369001388549805,0.34547513723373413,9.08468246459961,2.30799732608719,16.4003339577981,1.847972888033837
50,-1.504400610923767,0.16735197603702545,10.023260116577148,2.668651918601228,15.794830398685551,2.9333890858106315
51,-1.4263527393341064,0.6856681704521179,10.370450973510742,2.968015144299699,15.688813151843167,3.1462302836589515
52,-2.846539258956909,0.723448634147644,9.908506393432617,3.20812159283085,15.64917366770587,2.8473777803592384
53,-1.983949065208435,1.5955919027328491,8.905510902404785,3.2997046287171377,14.745351662910796,2.661698106210679
54,-1.9142813682556152,2.137619972229004,9.143830299377441,3.4395764274196527,13.718378821192056,2.559435676317662
55,-1.7307443618774414,1.3983023166656494,10.68887996673584,3.4101026961253784,12.889072874365121,2.046699236612767
56,-2.3484489917755127,1.0580394268035889,9.825757026672363,3.465063513223996,11.819433668432504,1.097548137884587
57,-1.9169282913208008,0.854332447052002,10.116270065307617,3.4653453319589436,11.021663525877267,0.14712543366476893
58,-2.1795122623443604,-0.2653992474079132,9.69464111328125,3.5812875542518827,10.69393713495403,-0.6781713855452836
59,-1.8970129489898682,0.20729677379131317,8.743426322937012,4.088176659095023,10.671082836600835,-1.6847989452071488
60,-1.7853062152862549,-0.03836342692375183,8.831743240356445,4.520549735772345,10.377885383578832,-3.1347080362029374
61,-2.2350656986236572,0.04614657163619995,10.456354141235352,4.9557203564522005,9.822228712054784,-4.798246611375362
62,-1.566533088684082,0.587520956993103,9.416341781616211,5.434379867064688,8.835752469512517,-6.259091366548091
63,-1.2150195837020874,0.7499192953109741,10.50728702545166,5.823009750592444,8.262801987144048,-7.3364201677031815
64,-0.9276785850524902,0.8786396980285645,10.6995210647583,6.141192755448554,7.37627385279804,-8.30006753327325
65,-1.4918766021728516,1.3530782461166382,11.14433765411377,6.367311558472846,6.718380195113713,-8.999475468415767
66,-1.5271539688110352,0.6972042322158813,10.548089981079102,6.586309364783499,6.344563019486959,-9.529505659360439
67,-1.226271390914917,0.2685685455799103,10.22642993927002,6.816751620518897,6.303143289896543,-10.103024770040065
68,-1.6178085803985596,0.48424363136291504,10.394317626953125,6.960724762427542,6.290207508045132,-10.439771105069667
69,-0.9279429912567139,0.7486766576766968,9.62907886505127,6.999930319477526,6.101728311858234,-10.69208287121728
70,-0.9176125526428223,0.9365795850753784,9.475862503051758,7.080323224057166,6.267071492157039,-10.979999591130763
71,-1.4507055282592773,0.9638946056365967,8.548456192016602,7.0795877583289535,6.696654117784557,-11.23434590222314
72,-1.4649211168289185,0.6462076306343079,9.3591890335083,6.8479288972878845,7.322826839170513,-11.415956471581012
