t_us,ax,ay,az,roll,pitch,yaw
130167233,0.20830190181732178,0.0023942748084664345,-9.791386604309082,-5.088961601257324,3.158665657043457,-1.3885921239852905
130200185,0.20351335406303406,0.019154198467731476,-9.807547569274902,-5.119480133056641,3.158665657043457,-1.3885921239852905
130233193,0.21368902921676636,-0.01735849119722843,-9.78719711303711,-5.127109527587891,3.158665657043457,-1.3962217569351196
130266264,0.17957060039043427,0.022745611146092415,-9.800365447998047,-5.149998664855957,3.1205174922943115,-1.380962610244751
130299215,0.19812624156475067,0.0011971374042332172,-9.823708534240723,-5.149998664855957,3.1205174922943115,-1.3885921239852905
130332223,0.2011190801858902,0.002992843510583043,-9.794379234313965,-5.180517196655273,3.166295289993286,-1.380962610244751
130398246,0.22925180196762085,-0.01735849119722843,-9.789590835571289,-5.058443069458008,3.151036024093628,-1.3657033443450928
130431260,0.20590762794017792,0.005985687021166086,-9.794978141784668,-5.104220867156982,3.1281471252441406,-1.4114810228347778
130464325,0.2094990462064743,0.004788549616932869,-9.78061294555664,-5.066072463989258,3.151036024093628,-1.4114810228347778
130497277,0.23463892936706543,0.006584255490452051,-9.798569679260254,-5.134739398956299,3.1281471252441406,-1.380962610244751
130530284,0.20231622457504272,-0.008978530764579773,-9.828498840332031,-5.134739398956299,3.1205174922943115,-1.3504440784454346
130563361,0.2148861587047577,0.0005985687021166086,-9.777619361877441,-5.157628059387207,3.1357767581939697,-1.3962217569351196
130629315,0.19812624156475067,-0.0071828244253993034,-9.785401344299316,-5.119480133056641,3.1357767581939697,-1.380962610244751
130662386,0.20830190181732178,-0.008379961363971233,-9.818920135498047,-5.096590995788574,3.1815545558929443,-1.380962610244751
130695338,0.20710477232933044,0.0023942748084664345,-9.794978141784668,-5.104220867156982,3.1891841888427734,-1.3504440784454346
130728346,0.21608330309391022,-0.019154198467731476,-9.809942245483398,-5.134739398956299,3.1357767581939697,-1.3657033443450928
130761362,0.19992193579673767,0.013168510980904102,-9.830892562866211,-5.165257930755615,3.143406391143799,-1.3962217569351196
130794462,0.19393625855445862,-0.010774236172437668,-9.779415130615234,-5.119480133056641,3.1357767581939697,-1.4496291875839233
130860387,0.2011190801858902,-0.005387118086218834,-9.829096794128418,-5.111850261688232,3.2044434547424316,-1.4114810228347778
130893458,0.20530906319618225,-0.019154198467731476,-9.820117950439453,-5.096590995788574,3.1815545558929443,-1.30466628074646
130926410,0.19992193579673767,0.002992843510583043,-9.782408714294434,-5.157628059387207,3.166295289993286,-1.3580737113952637
130959418,0.23763176798820496,-0.0071828244253993034,-9.796175003051758,-5.127109527587891,3.143406391143799,-1.3504440784454346
130992489,0.21907614171504974,-0.008978530764579773,-9.808146476745605,-5.172887325286865,3.1739249229431152,-1.3657033443450928
131025440,0.199323371052742,0.011971374042332172,-9.801562309265137,-5.096590995788574,3.1281471252441406,-1.3351848125457764
131091526,0.20590762794017792,-0.008379961363971233,-9.78300666809082,-5.195776462554932,3.1281471252441406,-1.426740288734436
131124502,0.19154198467731476,-0.002992843510583043,-9.793780326843262,-5.172887325286865,3.1968138217926025,-1.3428144454956055
131157479,0.19992193579673767,-0.015562785789370537,-9.794978141784668,-5.172887325286865,3.2044434547424316,-1.4038513898849487
131190550,0.1909434199333191,-0.002992843510583043,-9.802759170532227,-5.096590995788574,3.097628593444824,-1.3504440784454346
131223502,0.19692909717559814,-0.0023942748084664345,-9.80335807800293,-5.081331729888916,3.1815545558929443,-1.3962217569351196
131256510,0.2094990462064743,-0.0071828244253993034,-9.791386604309082,-5.134739398956299,3.166295289993286,-1.3885921239852905
131322533,0.20830190181732178,0.009577099233865738,-9.783605575561523,-5.119480133056641,3.1739249229431152,-1.3580737113952637
131355540,0.21847757697105408,-0.014964217320084572,-9.803956985473633,-5.127109527587891,3.158665657043457,-1.419110655784607
131388611,0.1873520016670227,-0.0035914122126996517,-9.812934875488281,-5.180517196655273,3.166295289993286,-1.4038513898849487
131421563,0.2011190801858902,-0.0023942748084664345,-9.80216121673584,-5.165257930755615,3.158665657043457,-1.3962217569351196
131454591,0.23882891237735748,-0.009577099233865738,-9.812335968017578,-5.096590995788574,3.166295289993286,-1.3275551795959473
131487642,0.20830190181732178,0.008379961363971233,-9.82071590423584,-5.165257930755615,3.166295289993286,-1.419110655784607
131553602,0.21368902921676636,-0.01975276693701744,-9.828498840332031,-5.157628059387207,3.143406391143799,-1.3657033443450928
131586681,0.2112947553396225,-0.0023942748084664345,-9.83627986907959,-5.127109527587891,3.151036024093628,-1.3962217569351196
131619626,0.20830190181732178,-0.026337021961808205,-9.7883939743042,-5.134739398956299,3.151036024093628,-1.3351848125457764
131652632,0.2077033370733261,-0.0011971374042332172,-9.80096435546875,-5.066072463989258,3.1891841888427734,-1.3580737113952637
131685703,0.18016918003559113,-0.0011971374042332172,-9.788991928100586,-5.157628059387207,3.1891841888427734,-1.426740288734436
131718655,0.2196747064590454,-0.015562785789370537,-9.766845703125,-5.157628059387207,3.166295289993286,-1.30466628074646
131784795,0.1957319676876068,0.005387118086218834,-9.823708534240723,-5.188146591186523,3.1815545558929443,-1.3580737113952637
131817686,0.21608330309391022,-0.014365648850798607,-9.826703071594238,-5.165257930755615,3.1281471252441406,-1.3885921239852905
131850694,0.19812624156475067,-0.0023942748084664345,-9.796773910522461,-5.119480133056641,3.143406391143799,-1.4114810228347778
131883765,0.18495772778987885,-0.007781392894685268,-9.780014038085938,-5.134739398956299,3.151036024093628,-1.3504440784454346
131916717,0.21069617569446564,-0.022745611146092415,-9.777619361877441,-5.157628059387207,3.1739249229431152,-1.3962217569351196
131949725,0.21668186783790588,-0.011372805573046207,-9.78420352935791,-5.149998664855957,3.1739249229431152,-1.3580737113952637
132015747,0.21009761095046997,0.004788549616932869,-9.823110580444336,-5.149998664855957,3.1357767581939697,-1.380962610244751
132048755,0.20650619268417358,-0.005387118086218834,-9.766845703125,-5.111850261688232,3.1815545558929443,-1.4343699216842651
132081826,0.1975276619195938,0.0005985687021166086,-9.796773910522461,-5.119480133056641,3.1739249229431152,-1.4038513898849487
132114826,0.1957319676876068,0.017957061529159546,-9.81832218170166,-5.142368793487549,3.1205174922943115,-1.3580737113952637
132147786,0.2029147893190384,0.016759922727942467,-9.763254165649414,-5.142368793487549,3.166295289993286,-1.312295913696289
132180858,0.1975276619195938,0.011372805573046207,-9.809343338012695,-5.104220867156982,3.1815545558929443,-1.3733329772949219
132246817,0.21249188482761383,-0.012569942511618137,-9.815927505493164,-5.142368793487549,3.166295289993286,-1.4038513898849487
132279888,0.19453482329845428,0.023942748084664345,-9.813533782958984,-5.127109527587891,3.1281471252441406,-1.380962610244751
132312840,0.20351335406303406,-0.0005985687021166086,-9.810541152954102,-5.142368793487549,3.2044434547424316,-1.3428144454956055
132345847,0.21069617569446564,0.03711125999689102,-9.830293655395508,-5.027924537658691,3.067110300064087,-1.3657033443450928
132378918,0.18675343692302704,0.016161354258656502,-9.803956985473633,-5.111850261688232,3.158665657043457,-1.3733329772949219
132411870,0.2130904495716095,0.004189980681985617,-9.794978141784668,-5.111850261688232,3.082369565963745,-1.4114810228347778
132477949,0.20171764492988586,0.013168510980904102,-9.785999298095703,-5.165257930755615,3.158665657043457,-1.380962610244751
132510901,0.2029147893190384,0.004189980681985617,-9.805153846740723,-5.157628059387207,3.166295289993286,-1.3885921239852905
