t_us,ax,ay,az,roll,pitch,yaw
42064080,-9.491503715515137,0.226857528090477,0.267560213804245,-4.6540727615356445,3.089999198913574,-1.5640735626220703
42097033,-9.476539611816406,0.16281068325042725,0.26337021589279175,-4.966887474060059,3.1815545558929443,-1.4648884534835815
42130040,-9.519636154174805,0.21009761095046997,0.25858166813850403,-5.04318380355835,3.2654805183410645,-1.426740288734436
42163108,-9.49449634552002,0.18196488916873932,0.28551727533340454,-5.302590847015381,3.1205174922943115,-1.4725180864334106
42196061,-9.500482559204102,0.17238777875900269,0.29030582308769226,-5.211035251617432,3.234961986541748,-1.4114810228347778
42229068,-9.507664680480957,0.18854913115501404,0.24601173400878906,-4.997406005859375,3.1739249229431152,-1.495406985282898
42295089,-9.481328010559082,0.18136630952358246,0.2621730864048004,-4.974516868591309,3.166295289993286,-1.4648884534835815
42328096,-9.513650894165039,0.20231622457504272,0.252595990896225,-5.066072463989258,3.1968138217926025,-1.4648884534835815
42361111,-9.514249801635742,0.20052051544189453,0.2508002817630768,-5.127109527587891,3.2044434547424316,-1.426740288734436
42394171,-9.519038200378418,0.19872480630874634,0.27713730931282043,-5.027924537658691,3.166295289993286,-1.426740288734436
42427124,-9.497489929199219,0.20471049845218658,0.29030582308769226,-5.088961601257324,3.227332353591919,-1.3657033443450928
42460134,-9.507664680480957,0.16400782763957977,0.27175018191337585,-5.088961601257324,3.2044434547424316,-1.4343699216842651
42526155,-9.513650894165039,0.16939494013786316,0.26995447278022766,-5.195776462554932,3.1968138217926025,-1.3580737113952637
42559162,-9.500482559204102,0.18376058340072632,0.2693559229373932,-5.195776462554932,3.227332353591919,-1.3733329772949219
42592288,-9.495095252990723,0.21608330309391022,0.2490045726299286,-5.165257930755615,3.1739249229431152,-1.3885921239852905
42625185,-9.514249801635742,0.1771763265132904,0.2472088634967804,-5.172887325286865,3.2044434547424316,-1.426740288734436
42658190,-9.504672050476074,0.21548472344875336,0.23583605885505676,-5.134739398956299,3.227332353591919,-1.4038513898849487
42691265,-9.510658264160156,0.20530906319618225,0.27175018191337585,-5.149998664855957,3.21970272064209,-1.4343699216842651
42757218,-9.513051986694336,0.17298635840415955,0.27713730931282043,-5.096590995788574,3.1968138217926025,-1.4725180864334106
42790286,-9.510059356689453,0.18196488916873932,0.2849186956882477,-5.188146591186523,3.1205174922943115,-1.4114810228347778
42823239,-9.506467819213867,0.18376058340072632,0.25139886140823364,-5.233924388885498,3.2044434547424316,-1.3962217569351196
42856246,-9.501080513000488,0.18795056641101837,0.2759401798248291,-5.172887325286865,3.21970272064209,-1.3733329772949219
42889314,-9.499284744262695,0.19154198467731476,0.26696163415908813,-5.142368793487549,3.242591619491577,-1.4801477193832397
42922316,-9.496891021728516,0.1909434199333191,0.2609759569168091,-4.989776134490967,3.227332353591919,-1.5335551500320435
42988342,-9.507664680480957,0.16400782763957977,0.3046714663505554,-4.989776134490967,3.082369565963745,-1.4801477193832397
43021302,-9.516045570373535,0.18495772778987885,0.23882891237735748,-5.233924388885498,3.143406391143799,-1.426740288734436
43054302,-9.496292114257812,0.18196488916873932,0.2831229865550995,-5.104220867156982,3.38755464553833,-1.4572588205337524
43087371,-9.505868911743164,0.18136630952358246,0.2897072434425354,-4.882961273193359,3.151036024093628,-1.5793328285217285
43120324,-9.495095252990723,0.19992193579673767,0.24301889538764954,-5.035553932189941,3.2120730876922607,-1.495406985282898
43153331,-9.50946044921875,0.17478205263614655,0.23823033273220062,-5.325479984283447,3.1739249229431152,-1.3962217569351196
43219352,-9.516643524169922,0.1909434199333191,0.27534160017967224,-5.149998664855957,3.2502212524414062,-1.4038513898849487
43252359,-9.500482559204102,0.1753806322813034,0.2962915003299713,-5.165257930755615,3.2120730876922607,-1.312295913696289
43285427,-9.49090576171875,0.18016918003559113,0.26456737518310547,-5.142368793487549,3.1815545558929443,-1.3962217569351196
43318380,-9.49090576171875,0.18854913115501404,0.2436174601316452,-5.249183654785156,3.242591619491577,-1.3733329772949219
43351387,-9.505868911743164,0.19692909717559814,0.2609759569168091,-5.157628059387207,3.2044434547424316,-1.380962610244751
43384455,-9.510059356689453,0.17597919702529907,0.27833443880081177,-5.081331729888916,3.227332353591919,-1.3657033443450928
43450415,-9.491503715515137,0.18675343692302704,0.26696163415908813,-5.104220867156982,3.1815545558929443,-1.4114810228347778
43483483,-9.51125717163086,0.17777490615844727,0.26157450675964355,-5.195776462554932,3.227332353591919,-1.380962610244751
43516436,-9.501080513000488,0.1735849231481552,0.25858166813850403,-5.22629451751709,3.1739249229431152,-1.3885921239852905
43549443,-9.496891021728516,0.14545218646526337,0.2759401798248291,-5.134739398956299,3.151036024093628,-1.3962217569351196
43582519,-9.49090576171875,0.1514378786087036,0.2723487615585327,-5.165257930755615,3.1357767581939697,-1.3885921239852905
43615466,-9.482524871826172,0.2077033370733261,0.2603773772716522,-5.149998664855957,3.2120730876922607,-1.419110655784607
43681546,-9.502278327941895,0.19154198467731476,0.2867144048213959,-5.203405857086182,3.234961986541748,-1.4038513898849487
43714493,-9.502278327941895,0.18495772778987885,0.23882891237735748,-5.157628059387207,3.2120730876922607,-1.3733329772949219
43747499,-9.504073143005371,0.1735849231481552,0.26815876364707947,-5.172887325286865,3.1968138217926025,-1.3885921239852905
43780568,-9.508861541748047,0.18256345391273499,0.2621730864048004,-5.165257930755615,3.1891841888427734,-1.3885921239852905
43813521,-9.504672050476074,0.16460639238357544,0.28551727533340454,-5.149998664855957,3.242591619491577,-1.426740288734436
43846528,-9.51125717163086,0.20351335406303406,0.2813272774219513,-5.119480133056641,3.21970272064209,-1.3428144454956055
43912549,-9.49449634552002,0.16400782763957977,0.282524436712265,-5.149998664855957,3.1968138217926025,-1.3962217569351196
43945556,-9.504672050476074,0.19214054942131042,0.25977879762649536,-5.180517196655273,3.2120730876922607,-1.3733329772949219
43978624,-9.488511085510254,0.1789720356464386,0.23404036462306976,-5.279702186584473,3.1891841888427734,-1.3962217569351196
44011577,-9.49030590057373,0.1753806322813034,0.27354589104652405,-5.157628059387207,3.2044434547424316,-1.4038513898849487
44044584,-9.513650894165039,0.1855562925338745,0.2867144048213959,-5.149998664855957,3.227332353591919,-1.3885921239852905
44077652,-9.482524871826172,0.18854913115501404,0.24002604186534882,-5.134739398956299,3.2120730876922607,-1.3885921239852905
44143612,-9.50826358795166,0.19393625855445862,0.26337021589279175,-5.088961601257324,3.2120730876922607,-1.380962610244751
44176680,-9.519038200378418,0.19453482329845428,0.2621730864048004,-5.134739398956299,3.1968138217926025,-1.3885921239852905
44209633,-9.481926918029785,0.18854913115501404,0.24062460660934448,-5.104220867156982,3.151036024093628,-1.4114810228347778
44242640,-9.503475189208984,0.1735849231481552,0.2932986617088318,-5.127109527587891,3.1891841888427734,-1.3504440784454346
44275709,-9.505868911743164,0.19034484028816223,0.2657645046710968,-5.195776462554932,3.2883694171905518,-1.3657033443450928
44308662,-9.505868911743164,0.17777490615844727,0.2609759569168091,-5.134739398956299,3.227332353591919,-1.380962610244751
44374737,-9.48791217803955,0.1873520016670227,0.2693559229373932,-5.165257930755615,3.1891841888427734,-1.4419995546340942
44407690,-9.496292114257812,0.18016918003559113,0.2705530524253845,-5.165257930755615,3.234961986541748,-1.3733329772949219
44440697,-9.496891021728516,0.1753806322813034,0.2807287275791168,-5.073702335357666,3.1891841888427734,-1.4114810228347778
44473765,-9.50946044921875,0.17837347090244293,0.27713730931282043,-5.134739398956299,3.21970272064209,-1.426740288734436
44506718,-9.501080513000488,0.16759923100471497,0.2998829185962677,-5.149998664855957,3.1205174922943115,-1.426740288734436
44539725,-9.495095252990723,0.17657776176929474,0.2454131692647934,-5.104220867156982,3.1968138217926025,-1.3733329772949219
44605748,-9.502876281738281,0.17837347090244293,0.23823033273220062,-5.149998664855957,3.151036024093628,-1.3885921239852905
44638752,-9.500482559204102,0.17597919702529907,0.29210153222084045,-5.096590995788574,3.166295289993286,-1.3733329772949219
44671821,-9.510059356689453,0.16819779574871063,0.2831229865550995,-5.172887325286865,3.166295289993286,-1.3657033443450928
44704774,-9.499883651733398,0.18016918003559113,0.26516592502593994,-5.096590995788574,3.1968138217926025,-1.4038513898849487
44737781,-9.505270957946777,0.1957319676876068,0.23823033273220062,-5.172887325286865,3.2654805183410645,-1.3275551795959473
44770851,-9.507664680480957,0.17957060039043427,0.2603773772716522,-5.127109527587891,3.1815545558929443,-1.4038513898849487
44836810,-9.500482559204102,0.17119064927101135,0.2603773772716522,-5.188146591186523,3.2120730876922607,-1.419110655784607
44869878,-9.497489929199219,0.17238777875900269,0.26456737518310547,-5.157628059387207,3.2044434547424316,-1.380962610244751
44902831,-9.50826358795166,0.1957319676876068,0.2705530524253845,-5.096590995788574,3.1815545558929443,-1.3962217569351196
44935838,-9.504672050476074,0.1855562925338745,0.3004814684391022,-5.088961601257324,3.2044434547424316,-1.4419995546340942
44968906,-9.496292114257812,0.20231622457504272,0.25139886140823364,-5.157628059387207,3.2120730876922607,-1.3580737113952637
45001859,-9.49329948425293,0.17238777875900269,0.28851011395454407,-5.134739398956299,3.2044434547424316,-1.3962217569351196
45067934,-9.503475189208984,0.19872480630874634,0.26516592502593994,-5.111850261688232,3.227332353591919,-1.4114810228347778
45100887,-9.48910903930664,0.16640210151672363,0.26456737518310547,-5.149998664855957,3.227332353591919,-1.3962217569351196
45133894,-9.502876281738281,0.18854913115501404,0.2741444706916809,-5.142368793487549,3.1968138217926025,-1.4038513898849487
45166962,-9.505868911743164,0.16939494013786316,0.28731298446655273,-5.073702335357666,3.227332353591919,-1.3733329772949219
45199915,-9.526819229125977,0.16400782763957977,0.2932986617088318,-5.073702335357666,3.1891841888427734,-1.3962217569351196
45232961,-9.517840385437012,0.17238777875900269,0.2729473114013672,-5.119480133056641,3.2502212524414062,-1.3962217569351196
45298944,-9.495095252990723,0.17238777875900269,0.2759401798248291,-5.111850261688232,3.21970272064209,-1.419110655784607
45331951,-9.495095252990723,0.17178921401500702,0.2741444706916809,-5.104220867156982,3.2120730876922607,-1.4038513898849487
45365019,-9.480729103088379,0.18675343692302704,0.2741444706916809,-5.088961601257324,3.1815545558929443,-1.3733329772949219
45397972,-9.504073143005371,0.18435916304588318,0.2795315682888031,-5.172887325286865,3.2044434547424316,-1.3580737113952637
45430979,-9.500482559204102,0.19692909717559814,0.2777358591556549,-5.134739398956299,3.2654805183410645,-1.419110655784607
45464047,-9.505868911743164,0.17478205263614655,0.25798311829566956,-5.188146591186523,3.166295289993286,-1.3733329772949219
45530007,-9.513650894165039,0.18316201865673065,0.2849186956882477,-5.111850261688232,3.1968138217926025,-1.4038513898849487
45563093,-9.505270957946777,0.18974627554416656,0.27175018191337585,-5.134739398956299,3.2044434547424316,-1.4114810228347778
45596045,-9.502278327941895,0.16819779574871063,0.2795315682888031,-5.096590995788574,3.166295289993286,-1.3962217569351196
45629035,-9.518439292907715,0.19214054942131042,0.2555888295173645,-5.142368793487549,3.143406391143799,-1.380962610244751
45662105,-9.498087882995605,0.17657776176929474,0.3004814684391022,-5.165257930755615,3.1968138217926025,-1.3885921239852905
45695056,-9.49210262298584,0.1753806322813034,0.25618740916252136,-5.104220867156982,3.21970272064209,-1.4114810228347778
45761078,-9.498087882995605,0.17238777875900269,0.2831229865550995,-5.119480133056641,3.1357767581939697,-1.3657033443450928
45794139,-9.49210262298584,0.18854913115501404,0.2454131692647934,-5.088961601257324,3.166295289993286,-1.3733329772949219
45827092,-9.495694160461426,0.18854913115501404,0.2795315682888031,-5.188146591186523,3.21970272064209,-1.3504440784454346
45860101,-9.515446662902832,0.1735849231481552,0.2831229865550995,-5.149998664855957,3.1891841888427734,-1.4419995546340942
45893224,-9.484919548034668,0.18016918003559113,0.24661029875278473,-5.127109527587891,3.151036024093628,-1.4114810228347778
45926122,-9.49329948425293,0.18376058340072632,0.2621730864048004,-5.127109527587891,3.1815545558929443,-1.3885921239852905
45992200,-9.493898391723633,0.1855562925338745,0.2609759569168091,-5.119480133056641,3.1815545558929443,-1.3580737113952637
46025151,-9.496292114257812,0.1753806322813034,0.27833443880081177,-5.134739398956299,3.1815545558929443,-1.380962610244751
46058158,-9.496292114257812,0.2011190801858902,0.2316460907459259,-5.104220867156982,3.234961986541748,-1.4038513898849487
46091234,-9.497489929199219,0.1604164093732834,0.31125572323799133,-5.157628059387207,3.21970272064209,-1.3962217569351196
46124179,-9.504073143005371,0.17418348789215088,0.24601173400878906,-5.104220867156982,3.151036024093628,-1.380962610244751
46157186,-9.510059356689453,0.18256345391273499,0.3016786277294159,-5.172887325286865,3.151036024093628,-1.419110655784607
46223495,-9.507664680480957,0.18675343692302704,0.2490045726299286,-5.134739398956299,3.21970272064209,-1.3580737113952637
46256271,-9.483123779296875,0.16819779574871063,0.25618740916252136,-5.127109527587891,3.2120730876922607,-1.3580737113952637
46289481,-9.492701530456543,0.16819779574871063,0.26875734329223633,-5.005035400390625,3.1968138217926025,-1.4648884534835815
46322348,-9.503475189208984,0.17119064927101135,0.2627716660499573,-5.096590995788574,3.1968138217926025,-1.3885921239852905
46355286,-9.504672050476074,0.18615485727787018,0.2693559229373932,-5.088961601257324,3.1739249229431152,-1.4114810228347778
46388263,-9.497489929199219,0.1652049571275711,0.3046714663505554,-5.149998664855957,3.1968138217926025,-1.3657033443450928
46454270,-9.49449634552002,0.1532335877418518,0.28910866379737854,-5.104220867156982,3.1968138217926025,-1.426740288734436
46487413,-9.499284744262695,0.16400782763957977,0.2723487615585327,-5.157628059387207,3.227332353591919,-1.4114810228347778
46520292,-9.501080513000488,0.16999350488185883,0.26875734329223633,-5.157628059387207,3.21970272064209,-1.419110655784607
46553345,-9.48791217803955,0.1705920696258545,0.26696163415908813,-5.165257930755615,3.234961986541748,-1.419110655784607
46586329,-9.501080513000488,0.20530906319618225,0.24840600788593292,-5.157628059387207,3.2654805183410645,-1.3962217569351196
46619319,-9.507664680480957,0.14724789559841156,0.28192585706710815,-5.142368793487549,3.1815545558929443,-1.3885921239852905
46685473,-9.504073143005371,0.1807677447795868,0.2537931203842163,-5.119480133056641,3.2044434547424316,-1.4114810228347778
46718355,-9.501080513000488,0.18256345391273499,0.28910866379737854,-5.134739398956299,3.1815545558929443,-1.4114810228347778
46751356,-9.496891021728516,0.15622642636299133,0.24840600788593292,-5.21866512298584,3.1968138217926025,-1.380962610244751
46784378,-9.50706672668457,0.17957060039043427,0.26696163415908813,-5.157628059387207,3.234961986541748,-1.4038513898849487
46817374,-9.493898391723633,0.16759923100471497,0.2663630545139313,-5.111850261688232,3.1891841888427734,-1.380962610244751
46850383,-9.496891021728516,0.18495772778987885,0.2573845386505127,-5.134739398956299,3.158665657043457,-1.3962217569351196
46883555,-9.50826358795166,0.17957060039043427,0.28013014793395996,-5.058443069458008,3.166295289993286,-1.426740288734436
46916468,-9.505270957946777,0.18376058340072632,0.2657645046710968,-5.088961601257324,3.158665657043457,-1.3885921239852905
46949414,-9.520235061645508,0.17178921401500702,0.2639687955379486,-5.203405857086182,3.227332353591919,-1.419110655784607
46982432,-9.495095252990723,0.16400782763957977,0.26995447278022766,-5.142368793487549,3.234961986541748,-1.4343699216842651
47015433,-9.496891021728516,0.156824991106987,0.27354589104652405,-5.149998664855957,3.2044434547424316,-1.426740288734436
47048440,-9.496891021728516,0.16580352187156677,0.25678595900535583,-5.104220867156982,3.1739249229431152,-1.3962217569351196
47081585,-9.50946044921875,0.16400782763957977,0.286115825176239,-5.157628059387207,3.1968138217926025,-1.4419995546340942
