seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,q0,q1,q2,q3
6086,-0.001577,-0.006917,0.110502,0.008833,-0.056680,-0.239102,-3.581600,0.815591,-0.051048,0.999486,-0.031246,0.007128,-0.000223
6087,-0.007149,-0.094602,0.062379,0.449694,-0.265932,0.182680,-3.584980,0.810813,-0.051807,0.999486,-0.031276,0.007086,-0.000231
6088,-0.011721,-0.094048,0.060449,0.438793,-0.050758,0.071286,-3.592160,0.807697,-0.047565,0.999484,-0.031339,0.007058,-0.000194
6089,-0.012702,-0.090714,0.071410,0.714770,0.286500,-0.156078,-3.594439,0.814309,-0.049525,0.999483,-0.031358,0.007116,-0.000209
6090,-0.010432,-0.092387,0.108249,0.917512,0.201076,-0.122509,-3.587893,0.824947,-0.054960,0.999484,-0.031301,0.007210,-0.000254
6091,-0.017365,-0.076542,0.145665,0.891392,-0.007944,-0.221695,-3.575791,0.831028,-0.061143,0.999487,-0.031195,0.007265,-0.000307
6092,-0.017050,-0.068617,0.162967,0.845470,-0.181862,-0.368184,-3.561487,0.830955,-0.070968,0.999491,-0.031070,0.007267,-0.000394
6093,-0.011867,-0.054359,0.125967,0.657487,-0.606011,-0.453636,-3.565995,0.822885,-0.084249,0.999490,-0.031108,0.007200,-0.000511
6094,-0.016653,-0.046903,0.097700,-0.023528,-0.755447,-0.595547,-3.600850,0.809510,-0.100940,0.999481,-0.031411,0.007088,-0.000658
6095,-0.030229,-0.035158,0.052301,-0.557872,-0.529515,-0.764922,-3.637964,0.796221,-0.122614,0.999472,-0.031734,0.006979,-0.000849
6096,-0.031020,-0.040155,0.039515,-0.663259,-0.219683,-0.754238,-3.668461,0.788976,-0.147230,0.999463,-0.031998,0.006923,-0.001064
6097,-0.019705,-0.044660,0.059880,-0.725930,0.146597,-0.653525,-3.702760,0.792134,-0.170721,0.999453,-0.032296,0.006957,-0.001266
6098,-0.021117,-0.066491,0.107750,-1.022096,0.540336,-0.722191,-3.745898,0.807075,-0.194539,0.999440,-0.032670,0.007095,-0.001467
6099,-0.022449,-0.049576,0.101218,-0.874223,0.651785,-0.740500,-3.792019,0.830980,-0.220373,0.999425,-0.033071,0.007311,-0.001682
6100,-0.015414,-0.060049,0.117105,-0.593585,0.747971,-0.647417,-3.830014,0.857937,-0.245199,0.999412,-0.033400,0.007554,-0.001888
6101,-0.016747,-0.047362,0.115139,-0.607442,0.674772,-0.505504,-3.862839,0.884860,-0.266150,0.999400,-0.033684,0.007796,-0.002061
6102,-0.029167,-0.043386,0.119861,-0.706732,0.479514,-0.397161,-3.895334,0.909170,-0.282624,0.999389,-0.033966,0.008013,-0.002195
6103,-0.024196,-0.038287,0.111251,-0.497771,0.287317,0.034679,-3.924715,0.928376,-0.289671,0.999378,-0.034221,0.008183,-0.002249
6104,-0.012188,-0.052653,0.124853,-0.583325,0.099673,0.451258,-3.952763,0.939907,-0.282200,0.999369,-0.034466,0.008282,-0.002178
6105,-0.015223,-0.041597,0.113235,-0.732971,-0.103243,0.481777,-3.985027,0.944063,-0.266855,0.999359,-0.034748,0.008314,-0.002041
6106,-0.013209,-0.037648,0.099371,-0.649279,-0.220664,0.484831,-4.031081,0.947317,-0.250792,0.999345,-0.035151,0.008339,-0.001896
