seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,q0,q1,q2,q3
7880,0.000004,0.000598,-0.000618,0.017344,-0.083319,0.081643,135.965485,-0.298472,-179.711426,-0.003359,-0.001358,0.927067,0.374877
7882,0.000482,0.008268,-0.003776,0.008808,-0.067569,0.065185,135.965546,-0.298417,-179.714935,-0.003347,-0.001330,0.927068,0.374877
7883,0.000523,0.012928,-0.003537,0.008795,-0.073671,0.074341,135.964600,-0.298450,-179.718231,-0.003336,-0.001303,0.927065,0.374885
7884,0.000739,0.007234,-0.005424,0.004208,-0.078248,0.074342,135.963791,-0.298495,-179.721771,-0.003325,-0.001274,0.927062,0.374891
7885,-0.001674,-0.002357,-0.008204,0.019474,-0.073671,0.071290,135.964935,-0.298235,-179.725281,-0.003312,-0.001247,0.927066,0.374882
7886,-0.003059,-0.000028,-0.004512,0.014910,-0.076727,0.069760,135.966858,-0.297465,-179.728714,-0.003294,-0.001222,0.927072,0.374867
7887,-0.003080,-0.001708,-0.002653,0.019496,-0.082837,0.054494,135.968292,-0.296200,-179.732056,-0.003273,-0.001199,0.927077,0.374855
7889,0.000795,-0.003151,-0.001169,0.017992,-0.075207,0.040761,135.971054,-0.295326,-179.735046,-0.003256,-0.001178,0.927086,0.374833
7890,-0.001996,-0.005657,-0.003294,0.010414,-0.066058,0.049912,135.976868,-0.293915,-179.737793,-0.003236,-0.001160,0.927105,0.374786
7891,-0.001293,-0.001410,-0.001486,-0.006321,-0.070650,0.049899,135.981949,-0.291517,-179.740601,-0.003207,-0.001145,0.927122,0.374745
7892,0.005157,-0.003799,-0.001338,-0.009339,-0.078267,0.043807,135.985168,-0.292593,-179.743469,-0.003206,-0.001119,0.927132,0.374719
7893,0.009454,-0.006049,-0.007182,-0.015370,-0.067530,0.056069,135.991928,-0.299809,-179.746384,-0.003255,-0.001072,0.927154,0.374664
7894,0.005231,-0.007349,-0.005362,-0.024423,-0.072047,0.053077,136.001587,-0.307819,-179.749359,-0.003310,-0.001022,0.927186,0.374586
7896,0.003827,0.001906,-0.000093,-0.027426,-0.075059,0.056167,136.005630,-0.312813,-179.752396,-0.003340,-0.000981,0.927199,0.374553
7897,0.001856,0.002525,0.000318,-0.025915,-0.068931,0.054665,136.003265,-0.315793,-179.755386,-0.003355,-0.000947,0.927191,0.374572
7898,-0.002446,0.002870,0.002743,-0.022897,-0.070458,0.062293,135.998993,-0.315400,-179.758392,-0.003342,-0.000924,0.927177,0.374607
7899,-0.005436,0.004396,0.002571,-0.021423,-0.075065,0.068367,135.993073,-0.310922,-179.761612,-0.003295,-0.000912,0.927158,0.374655
7900,-0.001615,0.006276,0.002516,-0.007756,-0.073569,0.066812,135.986084,-0.306524,-179.764923,-0.003249,-0.000900,0.927135,0.374712
7901,0.003096,0.000695,-0.002832,0.004420,-0.079671,0.056132,135.982864,-0.306446,-179.768143,-0.003238,-0.000874,0.927125,0.374738
7903,0.004666,-0.003776,-0.005422,0.007512,-0.084220,0.057688,135.987030,-0.309845,-179.771439,-0.003254,-0.000836,0.927138,0.374705
7904,0.001108,-0.002555,-0.007576,-0.001568,-0.084196,0.072970,135.994751,-0.312654,-179.774994,-0.003265,-0.000798,0.927163,0.374642
7905,0.003393,0.000506,-0.009402,-0.007595,-0.085704,0.062306,136.002350,-0.314754,-179.778625,-0.003270,-0.000762,0.927188,0.374581
7906,-0.000354,0.002435,-0.011180,-0.007523,-0.091796,0.062318,136.009247,-0.315761,-179.782211,-0.003267,-0.000730,0.927211,0.374525
7907,-0.001427,-0.000166,-0.010668,-0.012023,-0.094855,0.059259,136.016724,-0.313950,-179.785873,-0.003240,-0.000707,0.927235,0.374464
7908,0.001628,0.003510,-0.010900,-0.019580,-0.100960,0.057732,136.023514,-0.312756,-179.789581,-0.003218,-0.000681,0.927258,0.374410
