seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,q0,q1,q2,q3
34,0.000008,0.006688,0.000025,0.055441,-0.056705,0.062811,89.807152,-0.066594,-179.999771,-0.000412,0.000410,0.705916,0.708296
36,0.012677,0.006181,0.001726,0.024064,0.039246,-0.055296,89.807693,-0.073457,179.999939,-0.000452,0.000454,0.705919,0.708292
37,0.007422,0.006605,0.004706,0.016401,0.037719,-0.049081,89.805084,-0.082837,-179.998779,-0.000518,0.000505,0.705903,0.708308
38,0.005737,0.012682,0.008061,0.020910,0.019408,-0.041375,89.798782,-0.089009,-179.997833,-0.000562,0.000537,0.705864,0.708347
39,0.001308,0.015076,0.008880,0.014711,0.025512,-0.024548,89.789917,-0.092082,-179.997070,-0.000585,0.000551,0.705809,0.708402
40,0.002423,0.016016,0.004614,0.010054,0.052979,-0.023000,89.782471,-0.093444,-179.995743,-0.000602,0.000552,0.705763,0.708448
41,0.001725,0.016460,0.001716,0.016119,0.045349,-0.024504,89.778969,-0.094869,-179.994110,-0.000621,0.000550,0.705741,0.708469
43,0.003824,0.018382,0.002893,0.032878,0.046875,-0.022948,89.777161,-0.097040,-179.992569,-0.000644,0.000554,0.705730,0.708480
44,0.006191,0.015646,0.001986,0.034378,0.062134,-0.021368,89.775711,-0.101703,-179.990753,-0.000684,0.000572,0.705721,0.708489
45,0.008965,0.014403,-0.003183,0.031334,0.062134,-0.031966,89.777458,-0.109157,-179.988678,-0.000742,0.000605,0.705732,0.708478
46,0.004551,0.011700,0.001974,0.046602,0.054504,-0.028837,89.779739,-0.115862,-179.986740,-0.000796,0.000635,0.705746,0.708464
47,0.004906,0.013443,-0.001234,0.048128,0.051452,-0.037937,89.781319,-0.120240,-179.984985,-0.000833,0.000651,0.705756,0.708454
48,0.002637,0.009933,0.001339,0.043554,0.051452,-0.045525,89.783112,-0.123088,-179.983276,-0.000861,0.000658,0.705767,0.708443
50,0.000108,0.014792,0.003674,0.046582,0.051452,-0.037879,89.782295,-0.123252,-179.981567,-0.000873,0.000648,0.705762,0.708448
51,-0.000832,0.016761,0.004980,0.054168,0.052977,-0.039411,89.779526,-0.121436,-179.979813,-0.000873,0.000626,0.705745,0.708465
