seq,ax,ay,az,roll,pitch,yaw
1,-9.491503715515137,0.226857528090477,0.267560213804245,-4.6540727615356445,3.089999198913574,-1.5640735626220703
2,-9.476539611816406,0.16281068325042725,0.26337021589279175,-4.966887474060059,3.1815545558929443,-1.4648884534835815
3,-9.519636154174805,0.21009761095046997,0.25858166813850403,-5.04318380355835,3.2654805183410645,-1.426740288734436
4,-9.49449634552002,0.18196488916873932,0.28551727533340454,-5.302590847015381,3.1205174922943115,-1.4725180864334106
5,-9.500482559204102,0.17238777875900269,0.29030582308769226,-5.211035251617432,3.234961986541748,-1.4114810228347778
6,-9.507664680480957,0.18854913115501404,0.24601173400878906,-4.997406005859375,3.1739249229431152,-1.495406985282898
8,-9.481328010559082,0.18136630952358246,0.2621730864048004,-4.974516868591309,3.166295289993286,-1.4648884534835815
9,-9.513650894165039,0.20231622457504272,0.252595990896225,-5.066072463989258,3.1968138217926025,-1.4648884534835815
10,-9.514249801635742,0.20052051544189453,0.2508002817630768,-5.127109527587891,3.2044434547424316,-1.426740288734436
11,-9.519038200378418,0.19872480630874634,0.27713730931282043,-5.027924537658691,3.166295289993286,-1.426740288734436
12,-9.497489929199219,0.20471049845218658,0.29030582308769226,-5.088961601257324,3.227332353591919,-1.3657033443450928
13,-9.507664680480957,0.16400782763957977,0.27175018191337585,-5.088961601257324,3.2044434547424316,-1.4343699216842651
15,-9.513650894165039,0.16939494013786316,0.26995447278022766,-5.195776462554932,3.1968138217926025,-1.3580737113952637
16,-9.500482559204102,0.18376058340072632,0.2693559229373932,-5.195776462554932,3.227332353591919,-1.3733329772949219
17,-9.495095252990723,0.21608330309391022,0.2490045726299286,-5.165257930755615,3.1739249229431152,-1.3885921239852905
18,-9.514249801635742,0.1771763265132904,0.2472088634967804,-5.172887325286865,3.2044434547424316,-1.426740288734436
19,-9.504672050476074,0.21548472344875336,0.23583605885505676,-5.134739398956299,3.227332353591919,-1.4038513898849487
20,-9.510658264160156,0.20530906319618225,0.27175018191337585,-5.149998664855957,3.21970272064209,-1.4343699216842651
22,-9.513051986694336,0.17298635840415955,0.27713730931282043,-5.096590995788574,3.1968138217926025,-1.4725180864334106
23,-9.510059356689453,0.18196488916873932,0.2849186956882477,-5.188146591186523,3.1205174922943115,-1.4114810228347778
24,-9.506467819213867,0.18376058340072632,0.25139886140823364,-5.233924388885498,3.2044434547424316,-1.3962217569351196
25,-9.501080513000488,0.18795056641101837,0.2759401798248291,-5.172887325286865,3.21970272064209,-1.3733329772949219
26,-9.499284744262695,0.19154198467731476,0.26696163415908813,-5.142368793487549,3.242591619491577,-1.4801477193832397
27,-9.496891021728516,0.1909434199333191,0.2609759569168091,-4.989776134490967,3.227332353591919,-1.5335551500320435
29,-9.507664680480957,0.16400782763957977,0.3046714663505554,-4.989776134490967,3.082369565963745,-1.4801477193832397
30,-9.516045570373535,0.18495772778987885,0.23882891237735748,-5.233924388885498,3.143406391143799,-1.426740288734436
31,-9.496292114257812,0.18196488916873932,0.2831229865550995,-5.104220867156982,3.38755464553833,-1.4572588205337524
32,-9.505868911743164,0.18136630952358246,0.2897072434425354,-4.882961273193359,3.151036024093628,-1.5793328285217285
33,-9.495095252990723,0.19992193579673767,0.24301889538764954,-5.035553932189941,3.2120730876922607,-1.495406985282898
34,-9.50946044921875,0.17478205263614655,0.23823033273220062,-5.325479984283447,3.1739249229431152,-1.3962217569351196
36,-9.516643524169922,0.1909434199333191,0.27534160017967224,-5.149998664855957,3.2502212524414062,-1.4038513898849487
37,-9.500482559204102,0.1753806322813034,0.2962915003299713,-5.165257930755615,3.2120730876922607,-1.312295913696289
38,-9.49090576171875,0.18016918003559113,0.26456737518310547,-5.142368793487549,3.1815545558929443,-1.3962217569351196
39,-9.49090576171875,0.18854913115501404,0.2436174601316452,-5.249183654785156,3.242591619491577,-1.3733329772949219
40,-9.505868911743164,0.19692909717559814,0.2609759569168091,-5.157628059387207,3.2044434547424316,-1.380962610244751
41,-9.510059356689453,0.17597919702529907,0.27833443880081177,-5.081331729888916,3.227332353591919,-1.3657033443450928
43,-9.491503715515137,0.18675343692302704,0.26696163415908813,-5.104220867156982,3.1815545558929443,-1.4114810228347778
44,-9.51125717163086,0.17777490615844727,0.26157450675964355,-5.195776462554932,3.227332353591919,-1.380962610244751
45,-9.501080513000488,0.1735849231481552,0.25858166813850403,-5.22629451751709,3.1739249229431152,-1.3885921239852905
46,-9.496891021728516,0.14545218646526337,0.2759401798248291,-5.134739398956299,3.151036024093628,-1.3962217569351196
47,-9.49090576171875,0.1514378786087036,0.2723487615585327,-5.165257930755615,3.1357767581939697,-1.3885921239852905
48,-9.482524871826172,0.2077033370733261,0.2603773772716522,-5.149998664855957,3.2120730876922607,-1.419110655784607
50,-9.502278327941895,0.19154198467731476,0.2867144048213959,-5.203405857086182,3.234961986541748,-1.4038513898849487
51,-9.502278327941895,0.18495772778987885,0.23882891237735748,-5.157628059387207,3.2120730876922607,-1.3733329772949219
52,-9.504073143005371,0.1735849231481552,0.26815876364707947,-5.172887325286865,3.1968138217926025,-1.3885921239852905
53,-9.508861541748047,0.18256345391273499,0.2621730864048004,-5.165257930755615,3.1891841888427734,-1.3885921239852905
54,-9.504672050476074,0.16460639238357544,0.28551727533340454,-5.149998664855957,3.242591619491577,-1.426740288734436
55,-9.51125717163086,0.20351335406303406,0.2813272774219513,-5.119480133056641,3.21970272064209,-1.3428144454956055
57,-9.49449634552002,0.16400782763957977,0.282524436712265,-5.149998664855957,3.1968138217926025,-1.3962217569351196
58,-9.504672050476074,0.19214054942131042,0.25977879762649536,-5.180517196655273,3.2120730876922607,-1.3733329772949219
59,-9.488511085510254,0.1789720356464386,0.23404036462306976,-5.279702186584473,3.1891841888427734,-1.3962217569351196
60,-9.49030590057373,0.1753806322813034,0.27354589104652405,-5.157628059387207,3.2044434547424316,-1.4038513898849487
61,-9.513650894165039,0.1855562925338745,0.2867144048213959,-5.149998664855957,3.227332353591919,-1.3885921239852905
62,-9.482524871826172,0.18854913115501404,0.24002604186534882,-5.134739398956299,3.2120730876922607,-1.3885921239852905
64,-9.50826358795166,0.19393625855445862,0.26337021589279175,-5.088961601257324,3.2120730876922607,-1.380962610244751
65,-9.519038200378418,0.19453482329845428,0.2621730864048004,-5.134739398956299,3.1968138217926025,-1.3885921239852905
66,-9.481926918029785,0.18854913115501404,0.24062460660934448,-5.104220867156982,3.151036024093628,-1.4114810228347778
67,-9.503475189208984,0.1735849231481552,0.2932986617088318,-5.127109527587891,3.1891841888427734,-1.3504440784454346
68,-9.505868911743164,0.19034484028816223,0.2657645046710968,-5.195776462554932,3.2883694171905518,-1.3657033443450928
69,-9.505868911743164,0.17777490615844727,0.2609759569168091,-5.134739398956299,3.227332353591919,-1.380962610244751
71,-9.48791217803955,0.1873520016670227,0.2693559229373932,-5.165257930755615,3.1891841888427734,-1.4419995546340942
72,-9.496292114257812,0.18016918003559113,0.2705530524253845,-5.165257930755615,3.234961986541748,-1.3733329772949219
73,-9.496891021728516,0.1753806322813034,0.2807287275791168,-5.073702335357666,3.1891841888427734,-1.4114810228347778
74,-9.50946044921875,0.17837347090244293,0.27713730931282043,-5.134739398956299,3.21970272064209,-1.426740288734436
75,-9.501080513000488,0.16759923100471497,0.2998829185962677,-5.149998664855957,3.1205174922943115,-1.426740288734436
76,-9.495095252990723,0.17657776176929474,0.2454131692647934,-5.104220867156982,3.1968138217926025,-1.3733329772949219
78,-9.502876281738281,0.17837347090244293,0.23823033273220062,-5.149998664855957,3.151036024093628,-1.3885921239852905
79,-9.500482559204102,0.17597919702529907,0.29210153222084045,-5.096590995788574,3.166295289993286,-1.3733329772949219
80,-9.510059356689453,0.16819779574871063,0.2831229865550995,-5.172887325286865,3.166295289993286,-1.3657033443450928
81,-9.499883651733398,0.18016918003559113,0.26516592502593994,-5.096590995788574,3.1968138217926025,-1.4038513898849487
82,-9.505270957946777,0.1957319676876068,0.23823033273220062,-5.172887325286865,3.2654805183410645,-1.3275551795959473
83,-9.507664680480957,0.17957060039043427,0.2603773772716522,-5.127109527587891,3.1815545558929443,-1.4038513898849487
85,-9.500482559204102,0.17119064927101135,0.2603773772716522,-5.188146591186523,3.2120730876922607,-1.419110655784607
86,-9.497489929199219,0.17238777875900269,0.26456737518310547,-5.157628059387207,3.2044434547424316,-1.380962610244751
87,-9.50826358795166,0.1957319676876068,0.2705530524253845,-5.096590995788574,3.1815545558929443,-1.3962217569351196
88,-9.504672050476074,0.1855562925338745,0.3004814684391022,-5.088961601257324,3.2044434547424316,-1.4419995546340942
89,-9.496292114257812,0.20231622457504272,0.25139886140823364,-5.157628059387207,3.2120730876922607,-1.3580737113952637
90,-9.49329948425293,0.17238777875900269,0.28851011395454407,-5.134739398956299,3.2044434547424316,-1.3962217569351196
92,-9.503475189208984,0.19872480630874634,0.26516592502593994,-5.111850261688232,3.227332353591919,-1.4114810228347778
93,-9.48910903930664,0.16640210151672363,0.26456737518310547,-5.149998664855957,3.227332353591919,-1.3962217569351196
94,-9.502876281738281,0.18854913115501404,0.2741444706916809,-5.142368793487549,3.1968138217926025,-1.4038513898849487
95,-9.505868911743164,0.16939494013786316,0.28731298446655273,-5.073702335357666,3.227332353591919,-1.3733329772949219
96,-9.526819229125977,0.16400782763957977,0.2932986617088318,-5.073702335357666,3.1891841888427734,-1.3962217569351196
97,-9.517840385437012,0.17238777875900269,0.2729473114013672,-5.119480133056641,3.2502212524414062,-1.3962217569351196
99,-9.495095252990723,0.17238777875900269,0.2759401798248291,-5.111850261688232,3.21970272064209,-1.419110655784607
100,-9.495095252990723,0.17178921401500702,0.2741444706916809,-5.104220867156982,3.2120730876922607,-1.4038513898849487
101,-9.480729103088379,0.18675343692302704,0.2741444706916809,-5.088961601257324,3.1815545558929443,-1.3733329772949219
102,-9.504073143005371,0.18435916304588318,0.2795315682888031,-5.172887325286865,3.2044434547424316,-1.3580737113952637
103,-9.500482559204102,0.19692909717559814,0.2777358591556549,-5.134739398956299,3.2654805183410645,-1.419110655784607
104,-9.505868911743164,0.17478205263614655,0.25798311829566956,-5.188146591186523,3.166295289993286,-1.3733329772949219
106,-9.513650894165039,0.18316201865673065,0.2849186956882477,-5.111850261688232,3.1968138217926025,-1.4038513898849487
107,-9.505270957946777,0.18974627554416656,0.27175018191337585,-5.134739398956299,3.2044434547424316,-1.4114810228347778
108,-9.502278327941895,0.16819779574871063,0.2795315682888031,-5.096590995788574,3.166295289993286,-1.3962217569351196
109,-9.518439292907715,0.19214054942131042,0.2555888295173645,-5.142368793487549,3.143406391143799,-1.380962610244751
110,-9.498087882995605,0.17657776176929474,0.3004814684391022,-5.165257930755615,3.1968138217926025,-1.3885921239852905
111,-9.49210262298584,0.1753806322813034,0.25618740916252136,-5.104220867156982,3.21970272064209,-1.4114810228347778
113,-9.498087882995605,0.17238777875900269,0.2831229865550995,-5.119480133056641,3.1357767581939697,-1.3657033443450928
114,-9.49210262298584,0.18854913115501404,0.2454131692647934,-5.088961601257324,3.166295289993286,-1.3733329772949219
115,-9.495694160461426,0.18854913115501404,0.2795315682888031,-5.188146591186523,3.21970272064209,-1.3504440784454346
116,-9.515446662902832,0.1735849231481552,0.2831229865550995,-5.149998664855957,3.1891841888427734,-1.4419995546340942
117,-9.484919548034668,0.18016918003559113,0.24661029875278473,-5.127109527587891,3.151036024093628,-1.4114810228347778
118,-9.49329948425293,0.18376058340072632,0.2621730864048004,-5.127109527587891,3.1815545558929443,-1.3885921239852905
120,-9.493898391723633,0.1855562925338745,0.2609759569168091,-5.119480133056641,3.1815545558929443,-1.3580737113952637
121,-9.496292114257812,0.1753806322813034,0.27833443880081177,-5.134739398956299,3.1815545558929443,-1.380962610244751
122,-9.496292114257812,0.2011190801858902,0.2316460907459259,-5.104220867156982,3.234961986541748,-1.4038513898849487
123,-9.497489929199219,0.1604164093732834,0.31125572323799133,-5.157628059387207,3.21970272064209,-1.3962217569351196
124,-9.504073143005371,0.17418348789215088,0.24601173400878906,-5.104220867156982,3.151036024093628,-1.380962610244751
125,-9.510059356689453,0.18256345391273499,0.3016786277294159,-5.172887325286865,3.151036024093628,-1.419110655784607
127,-9.507664680480957,0.18675343692302704,0.2490045726299286,-5.134739398956299,3.21970272064209,-1.3580737113952637
128,-9.483123779296875,0.16819779574871063,0.25618740916252136,-5.127109527587891,3.2120730876922607,-1.3580737113952637
129,-9.492701530456543,0.16819779574871063,0.26875734329223633,-5.005035400390625,3.1968138217926025,-1.4648884534835815
130,-9.503475189208984,0.17119064927101135,0.2627716660499573,-5.096590995788574,3.1968138217926025,-1.3885921239852905
131,-9.504672050476074,0.18615485727787018,0.2693559229373932,-5.088961601257324,3.1739249229431152,-1.4114810228347778
132,-9.497489929199219,0.1652049571275711,0.3046714663505554,-5.149998664855957,3.1968138217926025,-1.3657033443450928
134,-9.49449634552002,0.1532335877418518,0.28910866379737854,-5.104220867156982,3.1968138217926025,-1.426740288734436
135,-9.499284744262695,0.16400782763957977,0.2723487615585327,-5.157628059387207,3.227332353591919,-1.4114810228347778
136,-9.501080513000488,0.16999350488185883,0.26875734329223633,-5.157628059387207,3.21970272064209,-1.419110655784607
137,-9.48791217803955,0.1705920696258545,0.26696163415908813,-5.165257930755615,3.234961986541748,-1.419110655784607
138,-9.501080513000488,0.20530906319618225,0.24840600788593292,-5.157628059387207,3.2654805183410645,-1.3962217569351196
139,-9.507664680480957,0.14724789559841156,0.28192585706710815,-5.142368793487549,3.1815545558929443,-1.3885921239852905
141,-9.504073143005371,0.1807677447795868,0.2537931203842163,-5.119480133056641,3.2044434547424316,-1.4114810228347778
142,-9.501080513000488,0.18256345391273499,0.28910866379737854,-5.134739398956299,3.1815545558929443,-1.4114810228347778
143,-9.496891021728516,0.15622642636299133,0.24840600788593292,-5.21866512298584,3.1968138217926025,-1.380962610244751
144,-9.50706672668457,0.17957060039043427,0.26696163415908813,-5.157628059387207,3.234961986541748,-1.4038513898849487
145,-9.493898391723633,0.16759923100471497,0.2663630545139313,-5.111850261688232,3.1891841888427734,-1.380962610244751
146,-9.496891021728516,0.18495772778987885,0.2573845386505127,-5.134739398956299,3.158665657043457,-1.3962217569351196
