seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
60,0.024765,0.598823,0.009029,-22.954113,0.502596,8.498020,-90.863029,2.367218,-110.036530,0.000000,0.000000,0.000000
61,-0.681858,2.031677,-5.650374,-49.340485,5.213943,37.055878,-92.073410,3.123709,-110.151352,-0.016496,0.064005,-0.141529
62,-0.748395,1.925375,-5.452197,-41.281685,5.631725,38.131981,-93.599197,4.366303,-110.393318,-0.052322,0.161174,-0.419589
63,-0.550258,1.805034,-5.204623,-37.321960,4.830623,31.231174,-94.931244,5.506042,-110.653221,-0.084857,0.252676,-0.686505
64,-0.522013,1.516091,-4.288461,-135.418106,15.383685,32.716751,-97.857048,6.527112,-111.109329,-0.111733,0.333947,-0.924328
65,-0.670119,1.511552,-3.392232,-24.096884,11.951255,1.055230,-100.576958,7.007801,-111.659607,-0.141605,0.407880,-1.116841
66,-0.837676,1.319254,-2.777776,-11.808004,15.988274,-10.896888,-101.225990,6.761339,-112.090942,-0.179369,0.476893,-1.271587
67,-0.915062,1.071818,-2.505788,3.925310,15.106142,-23.551817,-101.401657,6.097150,-112.489731,-0.223257,0.534912,-1.404172
68,-1.076364,0.644181,-2.556582,16.954670,15.312590,-28.947447,-101.085373,5.140591,-112.818810,-0.273111,0.576054,-1.531227
69,-1.138896,0.565804,-3.222946,16.500246,17.776505,-21.906876,-100.558975,4.204986,-113.203346,-0.328562,0.604546,-1.676211
70,-1.119044,0.303175,-3.775679,7.898703,14.727178,-15.177916,-100.181198,3.499396,-113.626099,-0.385079,0.624513,-1.851672
71,-0.992402,0.419253,-4.146086,-6.340046,11.683797,-10.552262,-100.175644,2.999334,-113.983917,-0.437934,0.640816,-2.050212
72,-0.732584,0.907488,-4.128548,-25.990707,14.413722,-5.845073,-100.733154,2.651305,-114.361992,-0.481128,0.672227,-2.257573
73,-0.621109,1.515385,-4.257912,-44.437469,14.655972,-1.028437,-101.927193,2.443423,-114.814278,-0.515039,0.731041,-2.467730
74,-0.505564,1.802971,-3.631210,-49.479290,10.309748,2.822598,-103.509712,2.380512,-115.226334,-0.543275,0.812243,-2.665454
75,-0.360339,1.826333,-3.435652,-44.774727,7.006010,4.676820,-105.093414,2.429813,-115.536484,-0.564992,0.901217,-2.842621
76,-0.290883,1.937805,-3.228820,-40.203838,3.907788,6.306187,-106.519295,2.556177,-115.761192,-0.581341,0.993563,-3.009729
77,-0.236403,2.077245,-3.003673,-35.314735,0.819798,7.837619,-107.784508,2.757977,-115.905838,-0.594593,1.092182,-3.166037
78,-0.170262,2.036280,-2.595484,-27.190493,-0.209680,9.122171,-108.831154,3.022933,-116.004105,-0.604828,1.193262,-3.306511
79,-0.200910,1.956042,-2.696642,-20.701418,-1.416191,7.898386,-109.633049,3.299699,-116.071785,-0.614177,1.291313,-3.439310
80,-0.190408,1.859684,-2.632089,-16.388685,-1.731387,4.565464,-110.252487,3.512801,-116.093269,-0.624029,1.384948,-3.573024
81,-0.073646,1.363524,-2.293295,-75.491714,1.840472,3.504211,-111.786858,3.637619,-116.143372,-0.508352,1.463771,-3.696654
82,-0.025865,0.790117,-1.915347,-9.335674,0.310847,-6.725258,-113.201050,3.574406,-116.156769,-0.411799,1.515854,-3.802366
83,0.129402,0.536971,-1.427772,-8.490338,1.528438,-14.916476,-113.491356,3.230602,-116.042984,-0.409280,1.547274,-3.886440
