seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,-0.030871,0.138808,-0.073209,1.617612,0.323607,1.558833,-62.192383,-11.128970,0.000000,0.000000,0.000000,0.000000
2,-0.052706,0.093399,-0.079414,1.642753,0.421615,1.160617,-62.193634,-11.026152,0.010353,-0.001676,0.003177,-0.003620
3,-0.073054,0.086815,-0.077298,1.517294,0.524861,1.039225,-62.197536,-10.886881,0.013582,-0.003794,0.004621,-0.006499
4,-0.049566,0.095993,-0.077224,1.366701,0.651665,0.833636,-62.196186,-10.798747,0.010797,-0.005360,0.005767,-0.008659
5,-0.042612,0.097837,-0.066228,1.124232,0.713600,0.646872,-62.178928,-10.726839,0.002093,-0.005954,0.006839,-0.010073
6,-0.049335,0.097378,-0.074652,0.815809,0.818609,0.296540,-62.185017,-10.649443,-0.013366,-0.006374,0.007658,-0.011061
7,-0.058380,0.083803,-0.047457,0.490932,0.856711,0.108234,-62.164845,-10.552167,-0.035245,-0.006968,0.007974,-0.011394
8,-0.034210,0.080468,-0.046707,0.718361,0.661848,-0.057663,-62.147976,-10.506788,-0.057592,-0.007092,0.007841,-0.011037
9,-0.042238,0.034797,-0.006128,0.908816,0.585542,-0.005592,-62.095749,-10.428673,-0.076779,-0.006830,0.006732,-0.009884
10,-0.043656,0.033839,-0.023177,1.569742,0.390714,0.307482,-62.061401,-10.346895,-0.088981,-0.006765,0.004915,-0.008463
11,-0.052428,-0.018364,0.021846,1.828219,0.280495,0.694418,-61.983349,-10.217460,-0.091004,-0.006871,0.002432,-0.006756
12,-0.021716,-0.014037,0.036279,2.462368,0.304794,1.264778,-61.863010,-10.132435,-0.084046,-0.006482,-0.000453,-0.004223
13,-0.041999,0.003567,0.057696,3.919942,0.443417,1.956649,-61.742840,-10.065199,-0.069343,-0.005953,-0.002297,-0.001485
14,-0.095448,0.057540,0.002147,5.931899,0.177526,2.802946,-61.574501,-9.963960,-0.040266,-0.008700,-0.002341,0.000034
15,-0.221852,0.160893,-0.177753,7.565985,-0.295977,4.216138,-61.384876,-9.805070,0.018292,-0.015943,0.000793,-0.004324
16,-0.244213,0.320246,-0.592741,6.528293,-0.613345,6.227094,-61.287930,-9.611121,0.116817,-0.026905,0.010687,-0.023555
17,-0.324756,0.505108,-1.072957,0.203270,-0.471409,8.286879,-61.440159,-9.349687,0.251798,-0.040440,0.029185,-0.065166
18,-0.328751,0.775667,-1.459877,-11.741653,0.230541,9.313951,-61.990520,-9.052370,0.400087,-0.056088,0.059069,-0.128455
19,-0.324102,0.923297,-1.858711,-27.483101,1.355149,10.636928,-63.128304,-8.716694,0.540111,-0.071720,0.099408,-0.211388
20,-0.171863,1.000297,-2.103101,-47.158382,2.832244,11.064187,-64.947479,-8.390439,0.653010,-0.083430,0.145362,-0.310402
21,0.022356,1.155293,-1.976471,-70.473000,5.961918,9.770202,-67.434494,-8.112543,0.684020,-0.069703,0.197117,-0.412360
22,-0.004650,1.322716,-1.513549,-93.819656,10.878449,7.923832,-70.524399,-7.814962,0.558869,-0.055269,0.256932,-0.499579
23,0.100856,1.215162,-1.074090,-112.835747,15.564568,8.872958,-74.180916,-7.500495,0.262538,-0.052174,0.318243,-0.564238
24,0.348434,0.985394,-0.577005,-127.432747,19.901247,8.212232,-78.248436,-7.217327,-0.196280,-0.040253,0.371122,-0.605484
25,0.313157,0.784041,-0.083902,-141.031799,25.547173,8.439595,-82.630730,-6.905699,-0.847566,-0.023024,0.413222,-0.501320
26,0.231139,0.162908,0.367943,-143.148254,28.463215,10.354631,-87.145660,-6.525513,-1.664761,-0.008727,0.350423,-0.494188
27,0.287861,-0.431918,0.392668,-134.111725,27.504934,12.617579,-91.541435,-6.131261,-2.540684,0.004937,0.341562,-0.475141
28,0.205929,-0.971337,0.582822,-124.077240,26.137705,16.488852,-95.555557,-5.667070,-3.409677,0.017972,0.304346,-0.450722
29,0.133681,-1.327538,0.680884,-109.905968,23.253706,23.825500,-99.123497,-5.052944,-4.249980,0.027151,0.244738,-0.419098
30,0.277571,-1.674919,0.913958,-89.283081,17.702389,31.571098,-102.035538,-4.266108,-5.014194,0.038122,0.167542,-0.379195
31,0.095821,-1.623729,0.840854,-68.416054,12.349442,39.130531,-104.278374,-3.202641,-5.685409,0.048146,0.082940,-0.335294
32,0.013332,-1.711907,0.869770,-47.086666,8.336258,48.171642,-105.810669,-1.854645,-6.310828,0.041561,-0.002586,-0.292496
33,0.146570,-1.693160,0.567394,-23.596569,3.036718,53.436085,-106.685822,-0.304666,-6.890614,0.046248,-0.089848,-0.256536
34,0.004686,-1.486903,0.366813,-6.335300,-0.094481,54.403522,-106.961426,1.397326,-7.401917,0.040880,-0.171485,-0.233149
35,-0.159539,-1.146313,0.366287,8.728636,-1.718066,52.497639,-106.735580,3.140477,-7.856998,0.037698,-0.239451,-0.214790
36,-0.245010,-0.722124,0.414690,22.196455,-2.032406,47.765743,-106.062416,4.814016,-8.257858,0.028274,-0.288297,-0.195234
37,-0.096727,-0.195907,0.618514,30.387623,-1.174836,38.552208,-105.010590,6.236726,-8.598004,0.020420,-0.313383,-0.169372
38,0.231051,0.243596,0.718141,36.309738,2.400408,26.454670,-103.722389,7.217065,-8.902240,0.024467,-0.314326,-0.135925
39,0.159274,0.904643,0.814960,41.328510,5.682673,12.008735,-102.252632,7.798601,-9.193395,0.034915,-0.287756,-0.097566
40,0.115575,1.136510,0.607227,40.600643,10.306228,-1.562846,-100.790726,7.927633,-9.497437,0.042475,-0.238862,-0.061979
41,0.376115,1.365984,0.560211,36.163250,14.049323,-13.825184,-99.440018,7.528584,-9.849287,0.055457,-0.178435,-0.032762
42,0.392866,1.576249,0.381447,30.824038,16.565575,-24.642469,-98.321259,6.733701,-10.241808,0.075371,-0.107015,-0.009189
44,-0.069195,2.391149,0.363433,24.436512,20.362076,-39.544659,-97.434784,5.707869,-10.684303,0.067828,-0.009965,0.009465
45,-0.302158,2.395068,0.271330,16.587151,22.444965,-47.606121,-96.812263,4.368049,-11.186454,0.059233,0.107555,0.025365
46,-0.355244,2.229410,-0.662787,8.632502,20.565025,-49.013027,-96.798630,2.859396,-11.689318,0.043487,0.221031,0.015610
47,-0.204391,1.165045,-1.597505,-8.525003,13.983708,-44.745014,-97.405853,1.313729,-12.071141,0.030186,0.303757,-0.040865
48,0.335606,-0.089142,-1.788007,-31.137691,3.525015,-38.957176,-98.589081,-0.203380,-12.195436,0.034156,0.264791,-0.125472
49,0.785632,-1.499482,-1.720054,-52.911121,-11.537395,-27.747728,-100.358551,-1.473192,-11.925550,0.062876,0.222940,-0.213142
50,0.967507,-2.166249,-1.486555,-71.008598,-25.540813,-17.360754,-102.676628,-2.321501,-11.209091,0.107394,0.129162,-0.293275
51,1.098042,-1.812854,-0.415981,-83.051201,-36.843346,-10.190429,-105.262550,-2.818639,-10.108051,0.159722,0.027549,-0.340807
52,1.119521,-1.137362,0.296155,-84.365021,-44.335640,-8.260133,-107.938942,-3.081893,-8.721251,0.215850,-0.048342,-0.343771
53,0.666475,-0.204537,0.539646,-78.535988,-46.584854,-6.882222,-110.555038,-3.093061,-7.192208,0.261189,-0.084025,-0.322845
54,0.436814,0.450851,0.268563,-73.381416,-45.306129,-2.353275,-113.144943,-2.884320,-5.687858,0.289461,-0.080002,-0.302608
55,0.749023,0.621114,0.166341,-68.072716,-43.345314,-1.228668,-115.614334,-2.644701,-4.282572,0.319796,-0.055339,-0.291704
56,0.638587,-0.049468,-0.054161,-62.695358,-39.672409,-0.453498,-117.862938,-2.293773,-2.997437,0.355176,-0.034806,-0.232831
57,0.270010,0.162403,-0.101217,-56.809864,-33.756397,2.674649,-119.953873,-1.796905,-1.906979,0.378580,-0.027499,-0.190771
58,0.316416,-0.010239,-0.256109,-52.737167,-27.785450,6.346025,-121.873955,-1.266465,-1.066021,0.393930,-0.020820,-0.199672
59,0.170276,-0.201970,-0.290900,-47.144650,-22.464548,9.164410,-123.593674,-0.665684,-0.462763,0.406787,-0.028260,-0.213316
60,0.074125,-0.221665,-0.196133,-39.927025,-16.312016,14.695889,-125.061089,-0.005940,-0.115208,0.333356,-0.040987,-0.225460
61,0.110469,0.240827,-0.173416,-32.312656,-11.050626,17.608881,-126.353775,0.660571,-0.021728,0.338660,-0.042643,-0.234667
62,0.323652,0.121846,0.245489,-26.129606,-7.989620,20.856050,-127.290627,1.265099,-0.117176,0.350203,-0.028784,-0.232834
63,0.324987,0.297702,0.295153,-16.642927,-7.107635,22.810762,-127.991783,1.898257,-0.329843,0.367108,-0.020431,-0.219286
64,0.299463,0.541577,0.560913,-6.614545,-5.714465,22.317888,-128.352829,2.535706,-0.598423,0.383409,-0.001584,-0.197853
65,0.131565,0.556793,0.324723,1.300431,-5.902153,23.350939,-128.484192,3.222276,-0.896197,0.394874,0.023740,-0.175681
66,0.104732,0.078824,0.118189,7.106577,-8.419930,25.192732,-128.346191,3.974836,-1.190016,0.401470,0.030222,-0.132651
67,-0.088549,-0.149676,-0.081133,10.050088,-9.500285,17.778259,-128.064301,4.743922,-1.380031,0.402564,0.026315,-0.106146
68,-0.312469,-0.156391,0.472931,5.557763,-7.281590,6.982337,-127.658821,5.342295,-1.401559,0.393228,0.016528,-0.096320
69,-0.662122,-0.280385,1.099439,2.418934,-4.818746,0.556664,-127.181488,5.786273,-1.312940,0.369553,0.003473,-0.056979
70,-0.816223,-0.562694,1.291000,4.864993,-3.546124,-8.316592,-126.605957,6.027499,-1.122698,0.333283,-0.019739,0.002814
71,-0.896245,-1.160316,1.473290,11.942235,-1.133636,-19.030115,-125.723358,5.965492,-0.789463,0.291161,-0.064950,0.071952
72,-1.058962,-1.496009,0.705045,22.056070,3.053503,-23.678083,-124.710136,5.639464,-0.397177,0.242970,-0.133493,0.126442
73,-1.191295,-1.894301,-0.399191,27.141979,6.152658,-20.311892,-123.672684,5.214552,-0.097265,0.187403,-0.220386,0.134120
74,-0.958743,-2.180453,-1.661008,23.688810,9.102273,-18.859211,-122.861542,4.706811,0.063889,0.134342,-0.324391,0.082647
75,-0.640075,-1.950620,-2.021435,10.095866,14.322464,-17.200531,-122.456429,4.096612,0.071695,0.095061,-0.429803,-0.009383
76,-0.313514,-0.954694,-2.208244,-7.995507,20.026373,-13.887746,-122.777687,3.400004,-0.127853,0.071910,-0.504571,-0.115093
77,0.040177,-0.195786,-1.408255,-27.769976,23.856445,-9.032251,-123.697571,2.659630,-0.538743,0.053008,-0.535468,-0.205474
