seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,0.000612,0.000195,-0.002966,-0.508022,-3.753908,0.650908,-3.769822,11.634856,0.000000,0.000000,0.000000,0.000000
2,-0.019034,0.043160,0.009571,-0.425900,-3.290191,0.747241,-3.698637,11.551046,0.023302,-0.001345,0.001046,-0.000240
3,-0.014239,0.028595,0.030254,-0.269318,-2.725917,0.802111,-3.649887,11.466895,0.049125,-0.002674,0.002409,0.000223
4,-0.046767,0.044876,0.046768,-0.112056,-2.279408,0.792555,-3.561933,11.455308,0.075703,-0.004234,0.003489,0.001307
5,-0.054335,0.048141,0.053693,-0.110088,-2.231153,0.693258,-3.464267,11.463624,0.100466,-0.006204,0.004690,0.002600
6,-0.050140,0.057666,0.059650,-0.054822,-1.818550,0.586404,-3.346444,11.469481,0.121794,-0.007767,0.005846,0.003843
7,-0.050406,0.052054,0.075779,-0.017603,-1.481462,0.581939,-3.236747,11.481845,0.141266,-0.008859,0.006786,0.005218
8,-0.061376,0.049718,0.082312,-0.045068,-1.437321,0.552529,-3.131106,11.518541,0.160174,-0.009873,0.007321,0.006698
9,-0.043820,0.016971,0.092527,-0.158711,-1.585019,0.473903,-3.091327,11.515723,0.177281,-0.010472,0.007007,0.008136
10,-0.038421,-0.006029,0.073524,-0.219923,-1.512393,0.814059,-3.101662,11.508392,0.198747,-0.010425,0.005632,0.009034
11,-0.026256,0.000604,0.094722,-0.324882,-1.521847,1.844115,-3.099481,11.471173,0.243050,-0.009980,0.004205,0.009720
12,-0.050259,0.004364,0.118195,-0.717151,-1.801081,3.784978,-3.113509,11.423663,0.336869,-0.012206,0.004054,0.013802
13,-0.041446,0.002938,0.014538,-1.464070,-2.033187,7.012802,-3.148695,11.371351,0.516832,-0.014811,0.003961,0.015880
14,-0.091482,-0.019681,-0.068148,-2.346682,-1.109339,12.840265,-3.219620,11.350748,0.847716,-0.018447,0.003267,0.013299
15,-0.085189,0.014822,-0.153096,-3.647115,0.277717,21.226509,-3.317624,11.372358,1.415496,-0.023176,0.002870,0.006527
16,-0.140021,0.050785,-0.116454,-4.972512,1.274561,31.383434,-3.447410,11.448136,2.292328,-0.029119,0.004235,-0.001453
17,-0.100871,0.045316,-0.211443,-6.213089,0.497865,42.702751,-3.623613,11.522042,3.527098,-0.035454,0.006363,-0.010891
18,-0.069434,0.143944,-0.194315,-6.889074,1.901716,56.466599,-3.800069,11.596096,5.179920,-0.040024,0.010819,-0.022275
