seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,-0.003303,-0.006596,0.158080,-0.050245,-1.991464,1.825870,-2.389406,1.195882,0.000000,0.000000,0.000000,0.000000
2,-0.055171,0.012113,0.153433,-0.005144,-1.888715,1.570866,-2.355036,1.230646,0.056612,-0.002128,0.000304,0.005809
3,-0.063197,-0.012293,0.147168,0.090627,-2.162105,1.574798,-2.365520,1.277985,0.109040,-0.004941,0.000429,0.010089
4,-0.053412,-0.003903,0.124112,0.082699,-2.009092,1.613604,-2.360305,1.305671,0.162180,-0.007068,0.000211,0.012789
5,-0.026771,0.013842,0.095639,0.138068,-1.991247,1.777562,-2.322476,1.286492,0.218699,-0.007971,0.000549,0.013809
6,-0.075819,0.030484,0.084487,0.211764,-1.785756,2.160580,-2.251414,1.366002,0.284335,-0.009061,0.001479,0.013744
7,-0.061505,-0.043995,-0.006255,0.361267,-1.126521,2.665349,-2.328003,1.437413,0.364767,-0.010530,0.001068,0.011620
8,-0.135237,-0.093783,-0.021310,0.479112,1.641491,2.745958,-2.498613,1.710461,0.454956,-0.012767,-0.001682,0.007828
9,-0.306310,-0.208641,-0.046540,0.368468,4.566847,2.198932,-2.549468,1.908605,0.537371,-0.024077,-0.008879,0.004951
10,-0.229798,-0.185475,-0.079364,-0.313486,9.272150,1.099231,-2.607075,2.211087,0.592340,-0.037751,-0.018368,0.000623
11,0.026228,-0.196000,-0.216200,-1.252691,17.085331,1.480624,-2.697913,2.645116,0.635338,-0.043112,-0.027542,-0.007947
12,0.283016,-0.154511,-0.010628,-2.217076,28.096411,3.197290,-2.803432,3.311187,0.713303,-0.035652,-0.035941,-0.014798
13,0.368528,-0.190922,0.085964,-3.721638,37.726524,4.697275,-2.959256,4.293893,0.844879,-0.019635,-0.044213,-0.014095
14,0.523273,-0.237457,-0.009835,-4.760794,46.140480,5.997363,-3.173981,5.530815,1.023123,0.002389,-0.054559,-0.013373
15,0.508269,-0.466303,0.008755,-4.695179,50.796078,6.729807,-3.474911,6.989462,1.235242,0.027906,-0.071790,-0.014580
16,0.412747,-0.694651,0.133211,-3.323372,49.766079,4.962786,-3.817052,8.532746,1.430119,0.050660,-0.100450,-0.012212
17,0.389417,-0.727571,-0.004732,-1.115358,43.404495,1.364653,-4.116102,9.963862,1.535576,0.070443,-0.135642,-0.010180
18,0.597405,-0.612638,-0.076051,2.311871,36.698051,-0.040724,-4.289667,11.117214,1.557642,0.094842,-0.168784,-0.013381
19,0.598190,-0.315418,0.139822,6.433396,31.610615,1.044209,-4.237917,12.066111,1.574366,0.124460,-0.191622,-0.012967
20,0.284307,0.099493,0.310138,10.138343,27.772913,5.187097,-3.924884,12.952254,1.678221,0.146251,-0.196656,-0.002898
21,0.113320,0.488307,-0.002045,13.232920,27.499773,10.781139,-3.358595,13.840830,1.944359,0.155920,-0.181598,0.003623
22,-0.215665,0.873114,-0.140143,14.137794,31.627401,18.859388,-2.622490,14.901992,2.438368,0.153090,-0.147199,-0.001112
23,-0.677649,1.004375,0.130592,11.667320,35.930511,27.630407,-1.874186,16.208658,3.213198,0.130486,-0.099898,-0.002531
24,-0.669564,0.719946,0.082940,9.375380,37.247387,31.683266,-1.292838,17.610052,4.201759,0.096534,-0.056427,0.001626
25,-0.473862,0.503418,-0.113905,9.015262,39.435562,30.808910,-0.821180,19.035648,5.243295,0.067677,-0.025479,-0.000328
26,-0.454048,0.607908,0.117618,8.243143,41.005741,28.837414,-0.336556,20.489338,6.237401,0.044208,0.002668,-0.001416
27,-0.362380,0.482869,0.199783,7.820462,38.068333,23.351713,0.087443,21.883593,7.107219,0.023526,0.030301,0.005338
28,-0.114405,0.435050,-0.139588,8.917603,33.397476,14.180902,0.514346,23.122456,7.732763,0.011335,0.053612,0.005662
29,-0.048009,0.666645,-0.220547,7.399307,29.504839,6.894608,1.017205,24.207909,8.084022,0.007003,0.081518,-0.004522
30,0.068287,0.788990,-0.037152,1.883086,23.547626,1.025899,1.439722,25.070761,8.216030,0.007239,0.118272,-0.012145
31,-0.034517,0.455147,0.282417,-5.781638,14.533984,-6.744113,1.522335,25.675241,8.120727,0.007812,0.149739,-0.007194
32,-0.215625,0.192175,0.299885,-13.634050,7.232430,-14.648408,1.260098,26.055592,7.764184,0.001287,0.166286,0.006183
33,-0.170803,-0.010654,-0.073701,-18.329323,4.229409,-17.204332,0.691007,26.303682,7.233305,-0.008645,0.171187,0.010657
34,-0.255151,-0.182997,0.076997,-18.077545,3.884551,-19.793829,0.021915,26.497196,6.616670,-0.019566,0.166710,0.009559
35,-0.384430,-0.153155,0.178535,-15.080628,4.488817,-21.258717,-0.581747,26.714575,5.932461,-0.035827,0.158669,0.014767
36,-0.251577,-0.232870,-0.232997,-11.157474,6.727350,-17.045637,-1.103099,27.002693,5.294055,-0.051998,0.149382,0.012225
37,-0.014312,-0.303728,-0.383381,-4.609727,10.023350,-10.194232,-1.479212,27.339842,4.840057,-0.058917,0.136331,-0.004365
38,-0.112316,-0.341411,-0.046120,2.040256,8.657646,-8.534025,-1.641401,27.685888,4.527920,-0.062354,0.120566,-0.016283
39,-0.268265,-0.203803,-0.045517,5.487322,4.794003,-5.828559,-1.587615,27.987549,4.288543,-0.072140,0.107299,-0.019755
40,-0.305546,-0.236712,-0.667666,6.752314,4.293499,-1.623108,-1.479597,28.325573,4.164349,-0.086757,0.096650,-0.038765
41,-0.335493,-0.109759,-0.558810,10.211587,8.218180,-1.317923,-1.242522,28.712284,4.115332,-0.103054,0.088351,-0.070608
42,-0.416219,-0.008527,-0.359592,11.372816,11.558430,-1.908457,-0.838643,29.209202,4.061559,-0.122118,0.085758,-0.094748
43,-0.259099,0.060503,-0.241733,9.541706,15.451065,-1.502560,-0.465564,29.766273,4.004708,-0.139273,0.087421,-0.110962
44,-0.023656,-0.094619,-0.312409,8.003573,20.222633,-1.983227,-0.164486,30.417065,3.946612,-0.146613,0.086931,-0.125996
45,0.201469,-0.266879,0.038641,8.745173,23.456070,-4.534575,0.019332,31.084810,3.837982,-0.142439,0.078257,-0.134021
46,0.252350,-0.269843,0.115864,8.876403,23.715477,-6.489285,0.216643,31.785517,3.654251,-0.131365,0.065203,-0.131339
47,0.355014,-0.220875,0.075728,9.306713,23.753626,-8.038099,0.439742,32.470581,3.412128,-0.116452,0.053298,-0.127730
48,0.388657,-0.122920,0.035223,10.155128,26.701714,-8.653047,0.725901,33.203743,3.133942,-0.098132,0.045067,-0.126137
49,0.411459,-0.127089,0.119622,10.521350,30.397505,-8.088454,1.016984,34.028576,2.854917,-0.078400,0.039180,-0.123446
50,0.306430,-0.107817,0.277820,9.775172,33.063297,-6.594573,1.287496,34.961140,2.610200,-0.060724,0.033671,-0.114691
51,0.348088,-0.151400,0.242575,8.055454,33.881191,-4.517789,1.505440,35.946892,2.424994,-0.044633,0.027554,-0.102861
52,0.322301,-0.231284,0.306614,6.822506,34.767754,-3.348930,1.665736,36.956573,2.293882,-0.028145,0.018351,-0.090312
53,0.314791,-0.266959,0.220581,5.259959,33.945282,-1.923716,1.773755,37.984268,2.206004,-0.012489,0.006258,-0.078313
54,0.313468,-0.182918,0.124913,3.686730,34.094822,-0.146013,1.826723,39.018929,2.171509,0.002946,-0.004625,-0.070856
55,0.287131,-0.198746,0.017796,1.971590,34.613636,1.787335,1.824977,40.092499,2.198864,0.017690,-0.013803,-0.068469
56,0.213685,-0.103611,0.151074,0.424301,35.201118,2.751720,1.771662,41.176350,2.274515,0.029939,-0.020999,-0.065428
57,-0.002633,0.031389,0.226712,-1.283210,33.090763,3.844283,1.767169,42.268883,2.384449,0.034944,-0.022441,-0.057164
58,-0.297785,-0.071061,0.261881,-1.854318,27.213928,3.706787,1.629133,43.285305,2.510300,0.027162,-0.023069,-0.046130
59,-0.356192,-0.075384,0.018266,-2.283515,18.569065,3.065736,1.482161,44.121426,2.623175,0.010541,-0.026367,-0.040307
60,-0.411115,0.004307,-0.134827,-2.458282,11.085327,2.601812,1.406491,44.732216,2.717634,-0.008913,-0.027780,-0.044401
61,-0.452955,0.034483,-0.273296,-1.952369,3.686261,2.177876,1.351540,45.133774,2.797296,-0.030786,-0.026447,-0.055785
62,-0.212726,0.053108,-0.351745,-1.434838,-1.847205,2.025860,1.478570,45.948849,2.867358,-0.047700,-0.023894,-0.072592
63,-0.081727,0.214561,-0.385955,-1.403610,-2.879304,2.906053,1.536534,45.972752,2.949556,-0.055332,-0.016838,-0.092215
64,-0.121268,0.152235,-0.179216,-1.713286,-1.084673,3.235840,1.942212,46.313210,3.051921,-0.060679,-0.007305,-0.107524
65,-0.049614,0.088820,-0.020477,-1.643835,-1.460889,3.178461,2.139433,46.360542,3.158826,-0.052534,-0.000801,-0.091613
66,0.112189,0.041721,-0.011095,-2.234912,-0.393149,2.931097,2.193394,46.190346,3.260652,-0.041300,0.002121,-0.075348
67,0.123184,-0.049925,0.110705,-2.601089,2.060738,1.914361,1.584596,45.897804,3.341410,-0.028911,0.001681,-0.059633
68,0.180256,-0.062586,0.218698,-2.880343,3.747693,-0.254970,1.418577,45.908268,3.369066,-0.021875,-0.000924,-0.052599
