seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,-0.007861,-0.101221,0.150084,0.010792,3.097498,0.444908,0.000000,2.988085,0.000000,0.000000,0.000000,0.000000
2,0.016320,-0.105561,0.155081,0.051203,2.659300,0.651621,0.000774,3.036977,0.018275,-0.000825,-0.003896,0.007047
3,-0.010956,-0.099691,0.149436,0.110408,2.828419,0.499599,0.002601,3.133700,0.037462,-0.001524,-0.006878,0.013846
4,-0.004095,-0.112149,0.114391,0.084634,2.617673,0.532678,0.004387,3.219902,0.054667,-0.002457,-0.009288,0.015668
5,0.000621,-0.105754,0.124992,0.072074,2.432455,0.517389,0.005248,3.289029,0.072168,-0.002943,-0.011226,0.016513
6,0.002101,-0.102363,0.120606,0.108085,1.549820,0.708528,0.006187,3.337795,0.092600,-0.003182,-0.012475,0.017187
8,-0.011051,-0.097416,0.141654,0.092734,1.730727,0.688252,0.007150,3.397480,0.115880,-0.003576,-0.013206,0.017928
9,0.017041,-0.090204,0.131325,-0.063800,1.054109,0.887073,0.005725,3.396203,0.142135,-0.003569,-0.013455,0.018601
10,0.026458,-0.066887,0.106305,-0.204870,1.297020,0.670552,0.000934,3.372419,0.168096,-0.002810,-0.012969,0.018318
11,0.083383,-0.067009,0.033368,-0.602149,2.701946,0.084798,-0.009388,3.273697,0.180685,-0.000907,-0.012056,0.016072
12,0.083750,-0.007164,0.033400,-0.915733,5.631509,-0.874469,-0.032952,3.386349,0.167524,0.001739,-0.010089,0.012795
13,0.121419,-0.015020,-0.020425,-1.366550,7.283698,-1.337256,-0.067441,3.564625,0.130662,0.004639,-0.007456,0.009070
15,-0.052115,-0.194660,-0.105834,-1.784500,9.585990,-4.630199,-0.180701,3.864101,0.031204,0.004238,-0.011306,0.003262
16,-0.065349,-0.288340,-0.270775,-2.216337,11.813841,-8.654064,-0.339284,4.247539,-0.190200,0.000151,-0.021988,-0.008019
17,-0.166544,-0.356858,-0.205346,-2.808396,14.853484,-12.037042,-0.536014,4.749048,-0.535052,-0.006760,-0.036725,-0.021789
18,-0.075534,-0.551275,-0.094182,-2.898425,15.514210,-15.082788,-0.803097,5.280468,-0.987049,-0.011224,-0.058036,-0.025102
19,0.073882,-0.573687,0.096856,-2.371980,15.239543,-17.519691,-1.065535,5.766903,-1.530424,-0.009977,-0.084767,-0.021683
20,0.273234,-0.402432,0.333531,-0.698040,15.918579,-15.168241,-1.234722,6.194087,-2.075223,-0.002413,-0.107777,-0.012790
22,0.260838,-0.424957,0.488196,2.344655,15.802609,-12.413945,-1.329001,6.629648,-2.534926,0.009826,-0.127069,0.005887
23,0.309873,-0.028700,0.583389,6.557735,13.754817,-8.153562,-1.185487,7.011927,-2.877718,0.022980,-0.110438,0.030810
24,-0.221175,0.281041,0.690433,9.882727,10.992892,-2.982200,-0.865905,7.461559,-3.063314,0.024084,-0.102737,0.060789
25,-0.459897,0.142243,0.372482,12.252489,4.466509,0.092540,-0.472136,7.838389,-3.111475,0.005944,-0.090762,0.085496
26,-0.470232,0.234927,0.178487,13.982888,1.307844,2.846835,0.036716,8.066575,-3.062485,-0.018423,-0.079940,0.097404
27,-0.608335,0.537368,0.140410,14.843511,1.335310,8.305071,0.680968,8.284022,-2.876620,-0.046501,-0.059240,0.083430
28,-0.627342,0.377958,0.103003,14.373526,1.185770,12.957618,1.283305,8.507322,-2.522242,-0.078506,-0.034964,0.070646
29,-0.064576,0.229908,-0.114290,13.909644,3.337325,15.217513,1.828086,8.607364,-2.052657,-0.078117,-0.018375,0.055210
30,0.159343,0.399556,0.163416,13.465600,11.388107,18.435690,2.404135,8.796466,-1.491770,-0.061951,-0.001246,0.054572
31,0.189923,0.374149,0.345395,11.973245,9.814878,18.985023,2.934905,9.076729,-0.868091,-0.043793,0.019490,0.065426
32,0.446084,0.400796,0.308736,9.547023,1.703058,16.047617,3.408466,9.120826,-0.284214,-0.029006,0.040256,0.079912
33,0.402121,0.388307,0.193253,7.499558,-2.363683,12.455496,3.806573,8.979065,0.190838,-0.008915,0.061376,0.090596
34,0.264295,0.372391,0.488822,5.067560,-5.807847,9.200604,4.115361,8.743105,0.551773,0.006632,0.081786,0.105781
35,-0.004146,0.307182,0.379229,3.404628,-12.183315,3.945225,4.339411,8.426922,0.770870,0.009690,0.100168,0.125616
36,-0.200724,0.306053,-0.030433,2.286452,-11.016132,0.601831,4.529801,8.101252,0.846654,0.003455,0.116892,0.106772
37,-0.533598,0.048959,-0.042661,1.395638,-3.340878,-1.642898,4.607453,8.025327,0.829303,-0.016017,0.102493,0.083083
38,-0.591128,-0.107416,-0.096708,0.295446,-2.371915,-4.912956,4.604455,8.114748,0.720039,-0.045248,0.082555,0.062653
39,-0.495941,-0.108344,-0.468012,-0.283718,-1.801986,-6.524681,4.581583,8.224086,0.529412,-0.073538,0.063315,0.046669
40,-0.344077,-0.011960,-0.579924,-1.302349,3.344194,-4.779369,4.566469,8.387689,0.341011,-0.095652,0.049731,0.018604
41,-0.312744,-0.081285,-0.172344,-2.394224,7.402389,-3.221746,4.483450,8.671450,0.207659,-0.113186,0.039328,-0.002069
42,-0.206965,-0.101269,-0.033470,-3.055248,5.190691,-0.748371,4.361856,8.946184,0.141490,-0.127292,0.029143,-0.007320
43,-0.206265,-0.246272,0.029702,-2.741683,6.229671,0.812361,4.188164,9.198099,0.142557,-0.138737,0.021847,-0.007480
44,-0.423167,-0.293326,-0.034709,-2.036643,7.936246,1.044360,4.017547,9.564757,0.173502,-0.155586,0.009750,-0.007634
45,-0.556263,-0.444238,0.014464,-0.935497,5.677157,-0.243701,3.829204,9.958662,0.186846,-0.181185,-0.007297,-0.008066
46,-0.305327,-0.339537,-0.193180,0.574597,0.650040,-3.774873,2.867390,10.731905,0.119870,-0.203838,-0.025498,-0.014400
47,-0.079638,-0.191175,-0.245783,1.939189,0.519482,-9.206019,2.851829,10.790977,-0.096478,-0.172951,-0.037373,-0.027240
48,0.005432,-0.005542,-0.124514,2.683206,1.032408,-14.006819,2.929132,10.822468,-0.483359,-0.141794,-0.032965,-0.038364
49,0.013629,-0.084049,0.014026,2.809223,-1.201331,-17.650967,2.994193,10.814962,-1.010988,-0.114801,-0.027253,-0.034653
50,0.083055,0.008186,0.041850,2.288882,-1.414961,-21.253677,3.081007,10.743918,-1.659399,-0.091480,-0.022372,-0.028309
51,0.023430,0.124057,0.158876,0.990320,1.243201,-21.792328,3.171067,10.724732,-2.376832,-0.072486,-0.014245,-0.025157
52,-0.103230,-0.011666,0.115763,-0.759917,1.871882,-19.421040,3.169324,10.800879,-3.063722,-0.060930,-0.008094,-0.016247
53,-0.263361,-0.002707,0.110233,-2.877902,3.675526,-16.813232,3.106007,10.965240,-3.667626,-0.071209,-0.005691,-0.010046
54,-0.414021,0.169494,0.379223,-5.476553,5.244177,-11.115428,3.011764,11.210939,-4.133104,-0.089257,-0.000129,0.000324
55,-0.297334,0.067088,0.359857,-7.762389,1.202001,-3.115000,2.806044,11.383236,-4.370278,-0.108154,0.005786,0.016934
56,-0.272781,0.076693,0.200060,-9.518729,-0.551287,3.444953,2.538844,11.462084,-4.364779,-0.123520,0.008683,0.029066
57,-0.321692,-0.033455,0.262891,-10.672329,-0.345287,8.663618,2.189045,11.525423,-4.162970,-0.139496,0.008993,0.038773
58,-0.110885,-0.202900,0.134225,-10.907322,-3.677908,13.552684,1.737915,11.483430,-3.792698,-0.122049,0.004476,0.037749
59,0.133358,-0.278532,-0.118379,-9.779663,-4.666708,14.933646,1.323475,11.310934,-3.317926,-0.098818,-0.006167,0.029241
60,0.053606,-0.225654,-0.064350,-8.528403,0.214727,13.813617,0.967424,11.224393,-2.838805,-0.076779,-0.017379,0.018383
61,0.042612,-0.364234,0.160161,-7.075723,2.129764,12.052699,0.594534,11.241177,-2.407699,-0.060843,-0.030733,0.018911
62,0.087613,-0.190911,0.170511,-5.413056,0.630910,10.060494,0.367068,11.251051,-2.039146,-0.047314,-0.043219,0.025312
63,0.074943,-0.038586,0.188860,-4.328212,0.465034,9.557877,0.194478,11.235981,-1.712173,-0.035758,-0.038337,0.032430
64,0.167424,-0.025632,0.173941,-3.974286,0.085529,9.717510,0.053298,11.185130,-1.390917,-0.024835,-0.031072,0.039633
65,0.166610,0.021028,0.080800,-3.467767,-0.467932,9.993114,-0.067199,11.123962,-1.062406,-0.014184,-0.024014,0.035574
66,0.072728,0.080351,-0.091596,-3.307635,0.071169,9.205149,-0.171116,11.100645,-0.742435,-0.007507,-0.016191,0.026951
67,0.005090,0.072996,-0.051811,-3.560435,3.229153,7.130174,-0.271305,11.157210,-0.470180,-0.005380,-0.008837,0.017329
68,-0.078711,0.115470,-0.009747,-3.500924,5.505834,4.565094,-0.369545,11.327103,-0.275259,-0.006717,-0.002203,0.011222
