seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
6116,-0.001652,-0.007179,0.106790,-0.106283,-0.045034,-0.219256,-3.846276,0.884478,-0.059462,0.000000,0.000000,0.000000
6117,-0.004451,-0.073850,0.084929,-2.642979,-0.191924,-0.125867,-3.892182,0.880150,-0.064935,-0.000179,-0.003049,0.003464
6118,-0.002681,-0.079499,0.086206,-2.831587,-0.103501,-0.298680,-3.983527,0.874751,-0.071657,-0.000343,-0.006965,0.005841
6119,-0.012260,-0.051852,0.071732,-1.745600,0.403163,-0.364686,-4.059988,0.878958,-0.083037,-0.000633,-0.009677,0.007491
6120,-0.005195,-0.037463,0.086803,-0.738739,0.470356,-0.369504,-4.101599,0.892611,-0.096277,-0.000918,-0.011016,0.008833
6121,-0.005440,-0.028536,0.102499,-0.121154,0.662682,-0.430212,-4.116160,0.910492,-0.110925,-0.001010,-0.011626,0.010534
6122,-0.014366,0.003246,0.075914,1.042556,0.755296,-0.251218,-4.101014,0.933251,-0.123946,-0.001269,-0.011297,0.011686
6123,-0.012379,0.010840,0.082679,1.819652,0.396207,0.227107,-4.053339,0.952367,-0.125710,-0.001617,-0.010238,0.012215
6124,0.001005,0.014516,0.082598,2.615332,-0.681173,0.630347,-3.979182,0.948632,-0.111118,-0.001588,-0.009158,0.012777
6125,0.003911,0.000487,0.105211,2.199374,-1.224710,0.728283,-3.898534,0.918500,-0.086337,-0.001237,-0.008496,0.013683
6126,0.005547,-0.008886,0.092816,1.681920,-1.532710,0.495052,-3.833479,0.874024,-0.062889,-0.000862,-0.008434,0.014620
6127,0.001919,-0.031448,0.101467,0.978248,-1.667368,0.158715,-3.788932,0.821531,-0.048467,-0.000600,-0.009027,0.015299
6128,-0.003541,-0.033067,0.085753,0.853101,-1.770835,-0.335315,-3.758399,0.764158,-0.047629,-0.000572,-0.009993,0.015704
6129,-0.009065,-0.034239,0.098679,0.613245,-1.261886,-1.052421,-3.734217,0.712208,-0.067407,-0.000771,-0.010827,0.015975
6130,-0.005004,-0.043592,0.106154,0.100729,-0.770586,-2.081038,-3.722925,0.675008,-0.117321,-0.000960,-0.011712,0.016604
6131,-0.020213,-0.038647,0.127894,-0.458614,0.335280,-3.448827,-3.729961,0.661775,-0.208824,-0.001338,-0.012514,0.017699
6132,-0.010910,-0.031442,0.130319,-1.264756,0.571202,-4.545135,-3.760247,0.668145,-0.342767,-0.001761,-0.012915,0.019070
6133,-0.018071,-0.028442,0.147027,-2.940078,1.510747,-5.231924,-3.832285,0.691974,-0.507669,-0.002059,-0.013033,0.025508
6134,-0.010343,-0.038095,0.149199,-4.171669,1.968980,-5.044538,-3.953006,0.738192,-0.682497,-0.002288,-0.013262,0.032418
6135,-0.022091,-0.024845,0.135353,-4.714586,1.851838,-3.917393,-4.103165,0.791206,-0.835980,-0.002553,-0.013374,0.031463
6136,0.002682,-0.008956,0.113052,-4.612194,1.236686,-2.273628,-4.260128,0.835001,-0.942655,-0.002505,-0.012878,0.029966
6137,-0.000135,-0.017678,0.119141,-3.444595,0.885887,-1.114216,-4.395284,0.865998,-1.001640,-0.002023,-0.012333,0.028432
6138,0.009807,-0.019443,0.107510,-2.366321,0.417187,-0.321853,-4.492526,0.885789,-1.027188,-0.001491,-0.012105,0.027084
6139,0.002989,-0.003363,0.085508,-0.662801,0.491209,0.212932,-4.543057,0.900735,-1.030192,-0.001000,-0.011633,0.025320
6140,0.006368,-0.001277,0.091208,0.719770,0.181778,0.402675,-4.541961,0.912728,-1.020849,-0.000673,-0.010887,0.023570
6141,-0.009757,-0.015752,0.093736,1.781790,0.302931,0.922072,-4.499927,0.922520,-0.999471,-0.000666,-0.010535,0.022325
6142,-0.002364,-0.015081,0.115191,2.955094,-0.369419,1.546200,-4.420316,0.924614,-0.958366,-0.000837,-0.010529,0.021804
6143,0.000258,0.007492,0.116367,3.572207,-0.768334,2.344949,-4.310471,0.910644,-0.892246,-0.000773,-0.010056,0.021841
6144,-0.006245,-0.002330,0.128939,4.074754,-1.184737,2.873035,-4.181626,0.884625,-0.803096,-0.000799,-0.009418,0.022148
6145,-0.014048,0.002716,0.097538,4.085636,-1.341825,2.846452,-4.044137,0.849462,-0.704983,-0.001109,-0.009000,0.022015
6146,-0.017577,-0.009404,0.105933,3.610876,-0.968270,2.448153,-3.914544,0.817177,-0.614269,-0.001586,-0.008805,0.021445
