seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1093,0.048196,0.048922,0.002166,0.697459,0.594980,-0.119685,-92.535919,44.543839,0.000000,0.000000,0.000000,0.000000
1094,0.040182,0.030857,-0.041139,0.793029,0.345394,-0.058687,-92.627678,44.543018,-0.002973,0.000768,0.001788,-0.001124
1095,0.003611,0.035878,-0.013407,1.383396,0.216874,-0.058058,-92.632736,44.595634,-0.004919,0.000493,0.002917,-0.002297
1096,0.020803,0.038267,0.016951,1.727670,0.206445,-0.049899,-92.538971,44.627262,-0.006718,-0.000102,0.003923,-0.002065
1097,0.026190,0.030533,0.012485,2.075531,0.109009,-0.018270,-92.444885,44.638706,-0.007854,-0.000125,0.004577,-0.001366
1098,0.030716,0.027429,0.098069,2.563901,0.086248,-0.013244,-92.100990,44.640892,-0.008379,0.000051,0.004848,0.000768
1100,0.034217,0.046930,0.073051,0.940311,0.703500,-0.043298,-91.845444,44.673714,-0.009322,0.000344,0.005347,0.003608
1101,0.073654,0.050676,0.026889,0.591465,1.819457,-0.021855,-91.750046,44.683926,-0.010408,0.001407,0.006155,0.004411
1102,0.081422,0.050921,-0.005437,0.032671,2.132837,-0.030633,-91.758949,44.706192,-0.011282,0.003147,0.006824,0.003480
1103,0.090430,0.056834,-0.008076,-0.736568,2.205703,-0.042076,-91.797913,44.730392,-0.012494,0.004811,0.007422,0.002050
1104,0.094702,0.056574,-0.101456,-1.449595,2.118258,-0.017722,-92.120132,44.742142,-0.013491,0.006336,0.007952,-0.000949
1105,0.094194,0.040204,-0.062192,-0.049199,1.457879,0.027467,-92.320786,44.721870,-0.013328,0.007557,0.007989,-0.004335
1107,0.079204,0.032585,-0.025576,-0.237977,0.545206,0.022139,-92.399620,44.688133,-0.012502,0.008160,0.007501,-0.005469
1108,0.067975,0.029744,-0.015905,-0.293639,0.578989,0.047979,-92.455650,44.652039,-0.011333,0.008067,0.006868,-0.005416
1109,0.058423,0.029840,-0.016326,-0.266302,0.824193,0.058213,-92.513397,44.633991,-0.009563,0.007538,0.006278,-0.005160
1110,0.060257,0.032205,-0.011808,-0.238384,0.919673,0.065160,-92.558174,44.622551,-0.007507,0.006927,0.005825,-0.004848
1111,0.058172,0.031495,-0.010697,-0.242376,0.997263,0.061548,-92.599464,44.615978,-0.005395,0.006402,0.005468,-0.004464
1112,0.057118,0.038130,-0.006756,-0.308225,0.842069,0.049199,-92.632019,44.618946,-0.003549,0.005891,0.005270,-0.004037
1114,0.057660,0.040121,-0.017186,-0.526885,0.929583,0.034303,-92.698357,44.622051,-0.002158,0.005445,0.005251,-0.003806
1115,0.062865,0.039633,-0.011439,-0.700003,1.037842,0.043509,-92.755470,44.620846,-0.000861,0.005174,0.005231,-0.003693
1116,0.057699,0.039245,-0.013316,-0.824644,1.206016,0.050938,-92.822784,44.630806,0.000713,0.004932,0.005166,-0.003505
1117,0.065911,0.042323,-0.016141,-0.890591,1.232893,0.061076,-92.901634,44.636543,0.002580,0.004770,0.005134,-0.003429
1118,0.069365,0.042786,-0.012990,-0.908622,1.227896,0.076784,-92.973434,44.638660,0.004878,0.004841,0.005146,-0.003341
1119,0.075404,0.039033,-0.000823,-0.784377,0.927882,0.102309,-93.009552,44.622925,0.007863,0.005051,0.005058,-0.002952
1121,0.076886,0.045287,-0.017167,-0.746854,0.776439,0.118142,-93.088959,44.604866,0.011537,0.005329,0.005007,-0.002712
1122,0.072061,0.050945,-0.018463,-0.629388,0.463184,0.108365,-93.170418,44.593430,0.015312,0.005447,0.005167,-0.002852
1123,0.068298,0.054061,-0.013314,-0.561525,0.309265,0.106288,-93.235283,44.584118,0.018890,0.005337,0.005429,-0.002867
1124,0.068487,0.051293,-0.017416,-0.489984,0.186957,0.110183,-93.308807,44.565708,0.022498,0.005147,0.005607,-0.002840
1125,0.057501,0.055602,-0.018718,-0.360276,-0.084834,0.097716,-93.383469,44.561871,0.025963,0.004756,0.005739,-0.002907
1126,0.060827,0.055903,-0.002061,-0.181688,-0.412654,0.059091,-93.407310,44.545147,0.028576,0.004272,0.005896,-0.002641
1128,0.059645,0.056349,0.004818,-0.156545,-0.441927,0.048298,-93.408920,44.525249,0.030366,0.003909,0.005995,-0.001958
1129,0.057199,0.054416,0.002984,-0.155841,-0.427439,0.024576,-93.414841,44.505676,0.031580,0.003530,0.006005,-0.001315
1130,0.050954,0.057879,0.003392,-0.150732,-0.432613,0.023771,-93.420135,44.499771,0.032386,0.003043,0.006005,-0.000833
1131,0.056132,0.061072,0.007417,-0.132507,-0.459755,0.025943,-93.414490,44.490765,0.033215,0.002624,0.006096,-0.000366
1132,0.047373,0.059818,0.008886,-0.148825,-0.452062,0.010333,-93.404541,44.492092,0.033819,0.002210,0.006166,0.000108
1133,0.044996,0.059697,0.006243,-0.138043,-0.443145,0.004091,-93.401917,44.496651,0.034060,0.001656,0.006155,0.000454
1135,0.044254,0.064860,0.006787,-0.123186,-0.437473,-0.009326,-93.398201,44.509666,0.033972,0.001153,0.006205,0.000680
1136,0.049037,0.061436,0.006751,-0.120623,-0.395089,-0.016400,-93.393715,44.512089,0.033544,0.000833,0.006239,0.000861
1137,0.052779,0.063074,0.005010,-0.146187,-0.306865,-0.032097,-93.394676,44.513573,0.032735,0.000744,0.006190,0.000963
1138,0.055044,0.061551,0.000999,-0.151726,-0.231865,-0.032521,-93.406967,44.512177,0.031658,0.000786,0.006116,0.000923
1139,0.060709,0.061316,0.001468,-0.161510,-0.212457,-0.031455,-93.418221,44.504120,0.030592,0.000969,0.005984,0.000818
1140,0.067499,0.061354,0.001694,-0.147360,-0.202540,-0.021568,-93.428818,44.487053,0.029708,0.001349,0.005840,0.000744
1142,0.064816,0.062161,-0.000169,-0.139577,-0.206231,-0.038572,-93.444344,44.474762,0.028706,0.001716,0.005707,0.000650
1143,0.061433,0.061771,-0.001514,-0.126146,-0.226036,-0.032880,-93.463203,44.466145,0.027515,0.001873,0.005575,0.000510
1144,0.059310,0.066519,0.001025,-0.135293,-0.243716,-0.019994,-93.475845,44.466618,0.026634,0.001876,0.005521,0.000421
1145,0.056399,0.063795,0.003877,-0.116099,-0.265244,-0.000152,-93.480034,44.467014,0.026298,0.001769,0.005484,0.000454
1146,0.053715,0.060712,0.004701,-0.125576,-0.278687,0.002804,-93.481293,44.466423,0.026342,0.001564,0.005307,0.000548
1147,0.056097,0.062096,0.009902,-0.131790,-0.269550,0.013044,-93.468712,44.464748,0.026607,0.001389,0.005102,0.000736
1149,0.057887,0.061288,0.008254,-0.131897,-0.285804,0.019996,-93.460609,44.459187,0.027157,0.001326,0.004921,0.000946
1150,0.056242,0.061728,0.008687,-0.115766,-0.295621,0.013436,-93.451111,44.456120,0.027714,0.001270,0.004741,0.001081
1151,0.055388,0.063998,0.009228,-0.116399,-0.253459,-0.007667,-93.440193,44.457954,0.027811,0.001170,0.004624,0.001198
1152,0.053860,0.066458,0.009094,-0.127342,-0.202349,-0.010367,-93.430206,44.466881,0.027510,0.001038,0.004595,0.001289
1153,0.049384,0.064003,0.004524,-0.140878,-0.158817,-0.008551,-93.432785,44.479939,0.027195,0.000812,0.004544,0.001261
1154,0.043345,0.064604,0.006327,-0.127404,-0.152135,-0.006795,-93.430511,44.503311,0.026939,0.000425,0.004439,0.001177
1156,0.046486,0.058463,0.006087,-0.117323,-0.153051,0.005235,-93.427490,44.513962,0.026913,0.000065,0.004220,0.001134
1157,0.045996,0.055378,0.006440,-0.101670,-0.159840,0.003588,-93.422531,44.520973,0.027060,-0.000165,0.003844,0.001096
1158,0.050327,0.049302,0.005552,-0.102764,-0.156076,0.004946,-93.418793,44.513443,0.027202,-0.000268,0.003347,0.001049
1159,0.050591,0.053574,0.001519,-0.093492,-0.176050,0.013639,-93.426704,44.510803,0.027512,-0.000258,0.002903,0.000909
1160,0.054548,0.050717,0.001673,-0.096330,-0.152567,0.011716,-93.433632,44.498749,0.027935,-0.000165,0.002566,0.000719
1161,0.053375,0.056124,-0.001365,-0.094648,-0.147566,0.009856,-93.449844,44.495968,0.028294,-0.000038,0.002337,0.000510
1163,0.056066,0.058045,-0.004711,-0.107780,-0.141252,0.005105,-93.475838,44.491951,0.028543,0.000091,0.002287,0.000220
1164,0.048589,0.061085,-0.005740,-0.085060,-0.164663,0.015269,-93.505104,44.502220,0.028883,0.000098,0.002329,-0.000093
1165,0.049267,0.059609,0.000230,-0.054229,-0.184355,0.013292,-93.516861,44.509319,0.029359,-0.000030,0.002378,-0.000241
1166,0.052688,0.059528,0.003222,-0.053927,-0.182739,0.012857,-93.519867,44.511482,0.029795,-0.000050,0.002371,-0.000179
1167,0.058014,0.058587,0.004335,-0.049208,-0.170844,0.002104,-93.519577,44.505199,0.030044,0.000106,0.002330,-0.000050
1168,0.058018,0.058498,0.007583,-0.043167,-0.178527,0.015318,-93.510147,44.499119,0.030335,0.000330,0.002263,0.000136
1170,0.056968,0.059474,0.006722,-0.031420,-0.194812,0.023671,-93.502922,44.495361,0.030984,0.000483,0.002214,0.000326
1171,0.061033,0.056936,0.007748,-0.030390,-0.200233,0.024371,-93.492218,44.482109,0.031785,0.000657,0.002132,0.000476
1172,0.061921,0.064396,0.003458,-0.022014,-0.201048,0.013241,-93.494385,44.477383,0.032412,0.000886,0.002149,0.000526
1173,0.057171,0.065350,0.003448,-0.019817,-0.198885,0.031994,-93.496574,44.480656,0.033166,0.000983,0.002314,0.000478
1174,0.057527,0.065476,0.003993,-0.025071,-0.204172,0.033897,-93.497345,44.483608,0.034264,0.000967,0.002448,0.000448
1175,0.058294,0.065979,0.008384,-0.028676,-0.182719,0.018026,-93.486237,44.486820,0.035129,0.000970,0.002549,0.000518
1177,0.061379,0.067071,0.004763,-0.038068,-0.157542,0.004152,-93.485481,44.487694,0.035499,0.001041,0.002643,0.000584
1178,0.053639,0.059005,0.008668,-0.039771,-0.133190,0.001064,-93.472801,44.489475,0.035586,0.001000,0.002564,0.000637
1179,0.054316,0.056353,0.006531,-0.039943,-0.125872,-0.022585,-93.465569,44.487007,0.035227,0.000823,0.002277,0.000709
1180,0.053508,0.059179,0.003054,-0.037158,-0.108462,-0.014465,-93.468307,44.489685,0.034610,0.000678,0.002042,0.000652
1181,0.056796,0.063319,0.001292,-0.038892,-0.104907,-0.006612,-93.476593,44.493660,0.034259,0.000608,0.001981,0.000500
1182,0.046119,0.065182,0.003100,-0.040568,-0.098516,-0.001967,-93.480301,44.515507,0.034116,0.000406,0.002039,0.000380
1184,0.045789,0.064766,-0.000223,-0.043666,-0.089382,0.002525,-93.493195,44.537281,0.034125,0.000032,0.002099,0.000254
1185,0.042598,0.064418,0.003847,-0.042235,-0.077597,0.002443,-93.494865,44.563793,0.034208,-0.000329,0.002117,0.000169
1186,0.048947,0.062005,0.004235,-0.037898,-0.070625,-0.012396,-93.494965,44.578503,0.034042,-0.000547,0.002064,0.000189
1187,0.047752,0.056014,0.005962,-0.027800,-0.074213,-0.010514,-93.489059,44.586868,0.033660,-0.000612,0.001846,0.000244
1188,0.053797,0.051244,0.006321,-0.016558,-0.077684,-0.011645,-93.480988,44.580124,0.033291,-0.000565,0.001455,0.000326
1189,0.057604,0.050031,0.009702,-0.008635,-0.073661,-0.014215,-93.463066,44.566643,0.032860,-0.000333,0.001023,0.000461
1191,0.063789,0.049753,0.004500,-0.009828,-0.074198,0.003962,-93.459267,44.543690,0.032689,0.000045,0.000652,0.000528
