seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
69,0.000089,-0.000757,0.119494,-0.028204,0.008208,1.290412,-0.362715,-0.042622,0.000270,0.000000,0.000000,0.000000
71,0.001245,-0.008583,0.122096,-0.238608,0.014586,-0.026382,-0.367178,-0.042108,0.021334,-0.000029,-0.001576,0.004395
72,0.002061,-0.001802,0.120293,-0.016045,-0.001368,-0.022114,-0.371421,-0.041892,0.020524,-0.000012,-0.002815,0.007808
73,0.000550,-0.001630,0.124843,-0.002778,0.041457,-0.017261,-0.371734,-0.041228,0.019864,-0.000013,-0.003627,0.010473
74,-0.001441,0.000978,0.122381,0.086572,0.102844,-0.009264,-0.370338,-0.038826,0.019406,-0.000082,-0.004184,0.012525
75,0.003512,0.005549,0.123294,0.263351,-0.057485,-0.007293,-0.364505,-0.038072,0.019126,-0.000077,-0.004451,0.014014
76,0.002557,0.006617,0.117962,0.323220,-0.037118,-0.011790,-0.354729,-0.039651,0.018817,0.000005,-0.004521,0.015001
78,0.003833,0.005506,0.120149,0.286814,-0.090232,-0.019636,-0.344561,-0.041776,0.018307,0.000075,-0.004547,0.015613
79,-0.000308,0.001704,0.118388,0.158069,0.046920,-0.026402,-0.337146,-0.042503,0.017544,0.000073,-0.004635,0.015999
80,0.002880,0.003621,0.115901,0.204306,-0.019462,-0.031524,-0.331106,-0.042051,0.016576,0.000053,-0.004710,0.016115
81,-0.001513,-0.002037,0.111846,0.024334,0.116003,-0.027569,-0.327294,-0.040447,0.015581,0.000013,-0.004812,0.015976
82,0.001077,-0.004918,0.115147,-0.093772,0.036667,-0.021795,-0.328451,-0.037908,0.014744,-0.000053,-0.005027,0.015751
83,-0.001490,-0.008768,0.112215,-0.216145,0.118446,-0.010607,-0.333616,-0.035326,0.014189,-0.000104,-0.005294,0.015483
85,0.000431,-0.006776,0.110077,-0.151332,0.045175,-0.009440,-0.339740,-0.032601,0.013839,-0.000155,-0.005505,0.015077
86,-0.000958,-0.004649,0.109442,-0.076721,0.060533,-0.013860,-0.343541,-0.030841,0.013440,-0.000184,-0.005554,0.014610
87,-0.003351,-0.004140,0.114696,-0.067692,0.135538,-0.033253,-0.345947,-0.027578,0.012635,-0.000279,-0.005506,0.014243
88,-0.002315,-0.002223,0.116142,0.013790,0.117799,-0.039542,-0.346845,-0.023363,0.011397,-0.000378,-0.005385,0.013997
89,-0.003484,-0.002098,0.118758,0.017280,0.159390,-0.042386,-0.346327,-0.018752,0.010003,-0.000455,-0.005218,0.013796
90,0.000353,-0.006804,0.122686,-0.131352,0.045551,-0.038470,-0.348228,-0.015344,0.008635,-0.000460,-0.005143,0.013678
92,0.000219,-0.005334,0.124609,-0.096326,0.047643,-0.032420,-0.352022,-0.013798,0.007444,-0.000389,-0.005115,0.013614
93,0.006470,-0.001685,0.125083,0.045110,-0.147115,-0.030607,-0.352875,-0.015463,0.006404,-0.000212,-0.004961,0.013524
94,0.004729,-0.006198,0.123389,-0.106014,-0.116498,-0.030348,-0.353890,-0.019862,0.005415,0.000015,-0.004827,0.013344
95,0.004164,-0.004730,0.126284,-0.074440,-0.103985,-0.025647,-0.356897,-0.023543,0.004504,0.000147,-0.004750,0.013142
96,0.002794,-0.005986,0.123744,-0.109820,-0.061302,-0.028407,-0.359968,-0.026303,0.003621,0.000212,-0.004656,0.012908
97,0.001109,-0.007317,0.123846,-0.167961,0.007299,-0.034122,-0.364597,-0.027210,0.002584,0.000201,-0.004604,0.012596
99,0.000695,-0.003070,0.123111,-0.061194,0.029837,-0.035584,-0.368416,-0.026598,0.001419,0.000150,-0.004477,0.012260
100,0.005692,0.009156,0.125944,0.346815,-0.131886,-0.045926,-0.363655,-0.028308,0.000071,0.000199,-0.004028,0.011962
101,0.004375,0.004464,0.123639,0.226979,-0.103357,-0.062480,-0.354091,-0.032240,-0.001711,0.000308,-0.003506,0.011663
102,0.003586,0.009867,0.128910,0.379676,-0.068980,-0.066962,-0.343979,-0.035125,-0.003851,0.000350,-0.003063,0.011414
103,0.004848,0.000039,0.129798,0.100751,-0.113666,-0.067001,-0.335970,-0.038182,-0.006066,0.000389,-0.002784,0.011267
104,0.002661,-0.002088,0.127840,0.016313,-0.040535,-0.057382,-0.334018,-0.040765,-0.008124,0.000400,-0.002782,0.011060
106,-0.000397,-0.011096,0.123712,-0.277042,0.077170,-0.039779,-0.338362,-0.040163,-0.009746,0.000303,-0.002980,0.010709
107,0.001868,-0.005520,0.121936,-0.118265,0.016421,-0.035667,-0.344950,-0.038611,-0.011013,0.000210,-0.003182,0.010253
108,0.003146,-0.006756,0.117269,-0.145150,-0.021144,-0.032879,-0.349339,-0.038697,-0.012155,0.000205,-0.003235,0.009707
109,0.005176,-0.000613,0.114528,0.040400,-0.091858,-0.034953,-0.351084,-0.040587,-0.013274,0.000265,-0.003160,0.009075
110,0.008498,-0.002997,0.117864,-0.025501,-0.209178,-0.029495,-0.350835,-0.045611,-0.014317,0.000414,-0.003008,0.008536
111,0.008751,-0.000653,0.119694,0.034348,-0.227327,-0.038808,-0.350686,-0.052893,-0.015411,0.000597,-0.002871,0.008162
113,0.009304,-0.005426,0.120224,-0.102005,-0.230960,-0.028100,-0.351813,-0.060537,-0.016480,0.000752,-0.002794,0.007865
114,0.003977,-0.004404,0.122314,-0.076668,-0.068241,-0.016400,-0.354790,-0.065529,-0.017190,0.000775,-0.002788,0.007634
115,-0.000949,-0.006086,0.125365,-0.134791,0.109976,-0.012230,-0.358314,-0.064836,-0.017672,0.000588,-0.002780,0.007506
116,-0.006842,-0.008740,0.121636,-0.215778,0.309440,-0.029184,-0.364156,-0.057850,-0.018406,0.000227,-0.002840,0.007345
117,-0.004925,-0.011335,0.121537,-0.301046,0.258354,-0.029378,-0.372769,-0.048393,-0.019443,-0.000132,-0.002971,0.007098
118,-0.004606,-0.000762,0.120534,0.012411,0.233192,-0.037415,-0.377578,-0.040208,-0.020610,-0.000369,-0.002898,0.006839
120,-0.001176,-0.003931,0.121792,-0.065219,0.119266,-0.051817,-0.378458,-0.034344,-0.022136,-0.000477,-0.002679,0.006599
121,0.000674,0.002927,0.118667,0.151227,0.045446,-0.058512,-0.377023,-0.031611,-0.023992,-0.000456,-0.002419,0.006333
122,0.004135,0.010727,0.123881,0.415179,-0.061773,-0.050254,-0.367582,-0.031895,-0.025803,-0.000333,-0.001916,0.006126
123,0.008535,0.012568,0.127805,0.493491,-0.202914,-0.039018,-0.352437,-0.036316,-0.027263,-0.000082,-0.001323,0.006104
124,0.009671,0.002289,0.131352,0.197151,-0.262465,-0.032980,-0.340925,-0.044079,-0.028416,0.000222,-0.001017,0.006194
125,0.009234,0.003377,0.133771,0.209402,-0.245195,-0.025256,-0.334148,-0.052546,-0.029337,0.000472,-0.000951,0.006340
127,0.007341,0.002615,0.139778,0.190471,-0.176689,-0.024859,-0.327483,-0.059582,-0.030132,0.000618,-0.000888,0.006579
128,0.005680,-0.005057,0.134114,-0.050241,-0.133238,-0.038000,-0.325145,-0.064753,-0.031150,0.000658,-0.000997,0.006729
129,-0.001561,-0.005515,0.129892,-0.092208,0.091586,-0.041207,-0.327517,-0.065455,-0.032466,0.000512,-0.001234,0.006611
130,-0.002416,0.001925,0.128400,0.122683,0.143598,-0.053400,-0.327008,-0.061544,-0.034065,0.000238,-0.001275,0.006366
131,-0.003743,-0.001974,0.128846,0.006197,0.174774,-0.049975,-0.324858,-0.056248,-0.035818,-0.000021,-0.001229,0.006114
132,-0.002040,-0.000793,0.124520,0.023609,0.113659,-0.035043,-0.324360,-0.051449,-0.037262,-0.000215,-0.001239,0.005802
134,-0.001631,0.000394,0.125357,0.050961,0.083409,-0.024508,-0.323116,-0.048170,-0.038273,-0.000323,-0.001193,0.005455
135,-0.002992,-0.002214,0.122312,-0.014228,0.126588,-0.030317,-0.322503,-0.044675,-0.039207,-0.000425,-0.001177,0.005106
136,-0.003384,-0.002123,0.120844,-0.029186,0.149201,-0.027174,-0.323226,-0.040084,-0.040191,-0.000535,-0.001206,0.004714
137,-0.001577,-0.001637,0.120020,-0.013691,0.104113,-0.039699,-0.323940,-0.035869,-0.041329,-0.000590,-0.001210,0.004334
138,0.000150,-0.001956,0.122334,-0.023538,0.048854,-0.050706,-0.324559,-0.033328,-0.042850,-0.000560,-0.001202,0.004039
139,-0.002808,-0.001995,0.124440,-0.021895,0.143385,-0.053257,-0.325316,-0.030134,-0.044601,-0.000558,-0.001195,0.003869
141,0.001371,-0.002521,0.126439,-0.049532,0.025338,-0.046317,-0.326505,-0.027331,-0.046277,-0.000528,-0.001193,0.003792
142,0.002874,-0.002163,0.127672,-0.022166,-0.037628,-0.040554,-0.327700,-0.027544,-0.047723,-0.000391,-0.001187,0.003771
143,0.004300,-0.002990,0.123009,-0.054839,-0.078264,-0.031673,-0.328982,-0.029483,-0.048916,-0.000225,-0.001184,0.003664
144,0.002801,-0.005958,0.118418,-0.148613,-0.024826,-0.026791,-0.332373,-0.031206,-0.049880,-0.000095,-0.001248,0.003377
145,0.007840,-0.001778,0.117431,-0.017241,-0.170192,-0.015538,-0.335137,-0.034461,-0.050567,0.000076,-0.001267,0.003023
146,0.003840,-0.003232,0.118339,-0.064159,-0.058922,-0.033178,-0.336493,-0.038284,-0.051357,0.000229,-0.001220,0.002726
