seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
6750,0.003829,0.003865,0.000071,-0.036458,-0.101425,0.046150,88.977478,-44.730888,-88.547249,0.000000,0.000000,0.000000
6752,0.002156,0.011931,0.001121,-0.058153,-0.082488,-0.136367,88.978966,-44.729443,-88.551598,0.000064,-0.001083,-0.000370
6753,-0.002409,0.012516,-0.001451,-0.011000,-0.135915,-0.266151,88.981544,-44.722797,-88.556892,-0.000007,-0.001752,-0.000685
6754,0.004888,0.011020,-0.001710,0.008841,-0.157460,-0.075966,88.986450,-44.717190,-88.563919,-0.000010,-0.002280,-0.000982
6755,0.002807,0.003185,0.002125,-0.066253,-0.079680,0.064682,88.989418,-44.717075,-88.569489,0.000090,-0.002859,-0.001137
6756,0.002859,0.002238,0.001459,-0.060948,-0.071804,0.098198,88.989754,-44.719830,-88.572975,0.000127,-0.003463,-0.001190
6757,-0.000062,0.002351,0.002229,-0.078390,-0.056425,0.035866,88.989502,-44.722099,-88.575920,0.000100,-0.003929,-0.001221
6759,0.002316,0.003217,0.004504,-0.130995,-0.004828,0.067972,88.986992,-44.723850,-88.577316,0.000067,-0.004247,-0.001178
6760,-0.002661,-0.004614,0.007237,-0.203012,0.074549,0.115467,88.980225,-44.726879,-88.575607,-0.000009,-0.004605,-0.001039
6761,-0.007068,-0.001807,0.002413,-0.114422,-0.014808,-0.059627,88.973923,-44.727791,-88.574181,-0.000252,-0.004952,-0.000965
6762,-0.001453,0.004280,0.001590,-0.092939,-0.044700,-0.091537,88.971489,-44.725292,-88.575638,-0.000416,-0.005017,-0.001012
6763,0.000483,0.015269,0.003964,-0.138223,0.006911,-0.315081,88.968384,-44.718525,-88.576691,-0.000393,-0.004704,-0.001011
6764,0.006057,0.008076,-0.000683,-0.035416,-0.096696,-0.054859,88.967094,-44.712399,-88.578972,-0.000227,-0.004356,-0.001049
6766,0.009886,0.009515,0.001523,-0.078442,-0.064633,0.031419,88.967850,-44.712048,-88.582748,0.000087,-0.004169,-0.001119
6767,0.014436,0.009587,0.008451,-0.226539,0.072280,0.157186,88.962585,-44.715191,-88.582489,0.000494,-0.003967,-0.000988
6768,0.011725,0.008857,0.006633,-0.195057,0.029473,0.132022,88.953789,-44.719971,-88.579979,0.000845,-0.003797,-0.000781
6769,0.010579,-0.003184,0.001947,-0.097140,-0.077958,0.375457,88.949570,-44.728447,-88.580894,0.001038,-0.003890,-0.000741
6770,0.002561,0.004121,0.009718,-0.271741,0.085787,0.045853,88.943176,-44.735474,-88.580544,0.001003,-0.004029,-0.000645
6771,0.001915,0.004204,0.005002,-0.185006,-0.003801,0.004449,88.934189,-44.736286,-88.578598,0.000800,-0.003969,-0.000506
6773,0.000174,0.002417,0.002316,-0.115987,-0.056875,-0.005383,88.930168,-44.736282,-88.580009,0.000591,-0.003929,-0.000539
6774,0.002934,-0.000971,0.003935,-0.141003,-0.016406,0.132159,88.927055,-44.738422,-88.581673,0.000444,-0.003974,-0.000582
6775,-0.002089,0.007306,0.004702,-0.151533,0.003913,-0.146285,88.922386,-44.738194,-88.581970,0.000282,-0.003889,-0.000566
6776,-0.002626,0.006664,-0.000165,-0.023569,-0.107394,-0.149498,88.921272,-44.733303,-88.584526,0.000046,-0.003649,-0.000629
6777,-0.004078,-0.000039,0.000731,-0.026177,-0.097917,-0.044162,88.923897,-44.730137,-88.589432,-0.000178,-0.003582,-0.000752
6778,-0.003900,0.000478,-0.000660,0.011132,-0.125828,-0.040491,88.927361,-44.728798,-88.594719,-0.000375,-0.003627,-0.000853
