seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,-0.028449,0.001658,-0.000036,-0.111282,-0.526575,0.071056,91.228851,0.000000,0.000000,0.000000,0.000000,0.000000
2,-0.032031,-0.005581,0.023908,-0.061491,-0.366664,0.025615,91.179619,-0.011164,0.001611,-0.002183,0.000126,0.000098
3,-0.035444,0.006098,0.013708,-0.032467,-0.286502,-0.016374,91.151154,-0.016538,0.001765,-0.004007,0.000310,0.000442
4,-0.030271,0.005796,0.013507,-0.029234,-0.182662,-0.001493,91.123619,-0.018269,0.001467,-0.005369,0.000673,0.000504
5,-0.025975,0.006818,0.013465,-0.015359,-0.138913,-0.014987,91.096436,-0.017720,0.001193,-0.006212,0.000965,0.000545
6,-0.029857,0.010002,0.015768,-0.001572,-0.067943,-0.030730,91.065117,-0.015876,0.000431,-0.006822,0.001270,0.000617
8,-0.029738,0.010848,0.008959,-0.001521,-0.064240,-0.026771,91.047249,-0.013559,-0.000528,-0.007327,0.001577,0.000582
9,-0.030548,0.009607,0.007850,-0.008850,-0.057707,-0.012610,91.031471,-0.011693,-0.001184,-0.007688,0.001799,0.000396
10,-0.037214,0.013393,0.002969,0.000295,-0.089760,-0.028432,91.025093,-0.010614,-0.001868,-0.008066,0.002010,0.000133
11,-0.039881,0.017006,-0.001879,-0.002666,-0.122239,-0.014217,91.028107,-0.010612,-0.002579,-0.008491,0.002306,-0.000264
12,-0.031276,0.015066,-0.003864,0.022512,-0.100521,-0.024082,91.035416,-0.010742,-0.003217,-0.008653,0.002555,-0.000704
13,-0.029407,0.020416,-0.000338,0.027677,-0.075087,-0.030672,91.036194,-0.010251,-0.004130,-0.008520,0.002799,-0.001013
15,-0.025809,0.020529,0.004781,0.047432,-0.047535,-0.029666,91.027435,-0.009220,-0.005135,-0.008256,0.003078,-0.001079
16,-0.021903,0.017839,0.006293,0.056209,-0.032693,-0.033121,91.016312,-0.007917,-0.006182,-0.007851,0.003226,-0.000994
17,-0.027047,0.012910,0.002371,0.061746,-0.005055,-0.033511,91.013229,-0.006410,-0.007292,-0.007510,0.003172,-0.000968
18,-0.035164,0.016194,0.006072,0.047914,0.011345,-0.027985,91.002701,-0.004730,-0.008317,-0.007454,0.003078,-0.000947
