seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,0.012387,-0.001350,0.243831,-3.234831,0.697459,0.910315,-0.317102,-2.908051,0.000000,0.000000,0.000000,0.000000
2,-0.057764,0.037259,0.067901,-2.159746,0.881583,1.209021,-0.335882,-2.763594,0.035221,-0.000903,-0.000741,0.005639
3,-0.049248,-0.018803,0.151788,-2.180644,0.830458,1.277355,-0.444102,-2.627093,0.076533,-0.002802,-0.001654,0.008206
4,-0.016153,-0.014781,0.113109,-1.471825,0.712219,1.194775,-0.533366,-2.560293,0.117586,-0.003454,-0.003370,0.011036
5,-0.018185,-0.014907,0.076785,-1.561488,0.693539,1.180342,-0.612948,-2.494945,0.157008,-0.003335,-0.004610,0.011710
6,-0.008576,-0.002395,0.005058,-1.377465,0.658995,1.249387,-0.668258,-2.454895,0.197325,-0.003074,-0.005306,0.010055
7,0.028228,-0.032355,0.061090,-1.499083,0.547360,0.941289,-0.778833,-2.483794,0.233659,-0.001945,-0.006155,0.008395
8,0.028044,-0.015328,-0.079822,-1.867708,0.504751,0.329963,-0.868346,-2.527894,0.254664,-0.000340,-0.007030,0.005394
9,0.020339,-0.108293,-0.013886,-4.333094,0.624788,-0.332929,-1.005116,-2.515488,0.254374,0.000775,-0.011460,0.001534
10,-0.003705,-0.248935,0.089801,-5.146712,0.527761,-1.204892,-1.237231,-2.494289,0.228448,0.001034,-0.021729,0.001840
11,-0.021477,-0.278377,0.022076,-5.148971,0.052809,-2.323173,-1.491448,-2.478786,0.169441,0.000400,-0.036251,0.002812
12,-0.019923,-0.262928,0.003889,-7.080792,-0.211176,-3.572906,-1.771750,-2.477493,0.071140,-0.000438,-0.051123,0.001864
13,-0.011441,-0.253404,0.180973,-8.695222,-0.223383,-4.427424,-2.103363,-2.482593,-0.062149,-0.000911,-0.065370,0.005338
14,-0.083315,-0.210440,0.123278,-7.877326,-0.484317,-4.233632,-2.435593,-2.472236,-0.206289,-0.003189,-0.078305,0.009508
15,0.013833,-0.016743,-0.078855,-8.615873,-0.424805,-4.296195,-2.710706,-2.498345,-0.348076,-0.003896,-0.068772,0.007633
16,0.095508,0.082946,0.036567,-12.171280,0.412927,-4.764654,-3.024604,-2.534133,-0.499191,-0.001071,-0.055176,0.004375
17,0.055948,0.180312,0.014240,-14.911841,0.889016,-4.445736,-3.413568,-2.537231,-0.653659,0.002263,-0.040247,0.003624
18,0.078160,0.340697,-0.145968,-18.409264,1.418513,-5.123247,-3.858426,-2.534487,-0.815014,0.004600,-0.028561,-0.000817
19,0.212409,0.593623,-0.084427,-23.429558,2.570586,-7.561676,-4.363804,-2.549176,-1.030165,0.011956,-0.006542,-0.006227
20,0.102222,0.637868,-0.000134,-29.379141,3.466305,-8.887705,-5.035064,-2.500555,-1.310844,0.019913,0.022906,-0.007648
21,-0.068808,0.582972,-0.031796,-33.816532,3.950023,-8.358209,-5.896314,-2.380518,-1.607682,0.016797,0.052088,-0.007733
22,-0.050438,0.482318,-0.016703,-37.065228,4.424586,-7.546416,-6.918111,-2.251897,-1.885423,0.011210,0.077381,-0.008136
23,-0.092652,0.327350,0.037771,-40.667938,4.647371,-5.672580,-8.102676,-2.097507,-2.122123,0.007724,0.096284,-0.007059
24,-0.104745,0.111017,-0.006239,-44.116531,4.156023,-2.701603,-9.476246,-1.937742,-2.280673,0.002881,0.085360,-0.005979
25,-0.074715,0.020109,0.108281,-45.978161,3.559386,-0.418818,-10.962990,-1.794440,-2.352700,-0.001220,0.070365,-0.003689
26,-0.036494,-0.001550,0.143616,-47.569698,3.298453,0.470796,-12.512494,-1.669310,-2.373090,-0.003150,0.056010,0.001177
27,-0.087596,0.013527,0.219169,-49.499996,2.801001,0.660011,-14.110211,-1.537828,-2.376130,-0.006161,0.044307,0.009098
28,-0.060660,0.052088,0.273693,-50.452171,2.242512,1.329892,-15.739124,-1.428164,-2.363927,-0.007879,0.035955,0.020272
29,-0.102663,0.083518,0.334770,-50.224812,2.109757,1.458070,-17.364120,-1.313408,-2.338465,-0.011871,0.030633,0.034335
30,-0.089505,0.125578,0.348503,-49.304676,1.989209,1.027759,-18.954145,-1.207655,-2.318950,-0.016583,0.027825,0.050269
31,-0.053996,0.086684,0.424178,-47.346912,1.673342,0.096944,-20.496901,-1.125847,-2.320749,-0.016184,0.025625,0.068438
32,0.024080,-0.036739,0.504874,-43.319996,1.830512,-0.707218,-21.962070,-1.078885,-2.350658,-0.013573,0.020581,0.090516
33,0.063627,-0.264374,0.628827,-36.560146,2.166216,-1.920329,-23.290497,-1.047625,-2.416206,-0.009099,0.011715,0.117710
34,-0.054144,-0.473500,0.618137,-27.128035,2.008020,-3.067788,-24.400248,-0.996364,-2.520057,-0.007069,-0.008071,0.147736
35,-0.064614,-0.599257,0.341883,-17.029091,2.229779,-3.285958,-25.249113,-0.953083,-2.645798,-0.008017,-0.036229,0.170588
36,-0.041097,-0.582566,-0.002880,-7.842653,2.330991,-2.965476,-25.818972,-0.914238,-2.772627,-0.008518,-0.067114,0.143402
37,-0.068341,-0.572318,-0.249940,-1.944753,2.256279,-2.707971,-26.171228,-0.864854,-2.891207,-0.008997,-0.097325,0.135933
38,-0.109203,-0.390112,-0.560980,3.361088,1.948101,-2.351280,-26.336172,-0.805512,-2.997905,-0.013344,-0.122725,0.114512
39,-0.066725,-0.242986,-0.695072,5.015763,2.064754,-1.570893,-26.365936,-0.754946,-3.086239,-0.014226,-0.139891,0.081962
40,-0.009714,-0.270008,-0.529078,5.163540,2.076029,-1.309153,-26.347263,-0.712670,-3.159906,-0.012933,-0.154055,0.050210
41,-0.005632,-0.286972,-0.301707,5.252875,2.009346,-1.037245,-26.294756,-0.667758,-3.225074,-0.010660,-0.169318,0.028293
42,-0.015916,-0.161221,-0.187352,6.272050,1.812019,-0.514494,-26.172644,-0.617517,-3.276274,-0.008952,-0.181862,0.014918
43,-0.023888,-0.180632,-0.021117,4.653992,1.531229,-0.516814,-26.042524,-0.567649,-3.316051,-0.007944,-0.191747,0.006898
44,0.009612,-0.088388,0.060190,3.578979,1.007266,-0.767008,-26.007257,-0.555875,-3.353681,-0.006624,-0.160975,0.005397
45,-0.039810,0.085113,0.077722,2.478696,0.348462,-0.031955,-25.691814,-0.463624,-3.375437,-0.005863,-0.130782,0.006119
46,-0.032861,0.106320,0.106616,1.191625,-0.386152,0.596350,-25.356113,-0.395773,-3.366673,-0.006061,-0.102618,0.007548
47,0.013812,0.121492,0.024045,1.117138,-0.639155,0.762763,-25.082989,-0.428848,-3.338888,-0.005131,-0.079299,0.007567
48,0.050172,0.198328,0.032424,1.245814,-0.438141,0.646251,-24.664425,-0.534229,-3.309984,-0.002756,-0.072980,0.006089
49,0.043880,0.197569,0.137589,1.699398,0.109023,0.788889,-24.156958,-0.613188,-3.286001,-0.000270,-0.064896,0.007182
50,0.033983,0.187449,0.230467,2.966091,0.545267,0.553448,-23.572395,-0.656155,-3.270386,0.001407,-0.057084,0.014955
51,0.049995,0.349568,0.456017,6.241986,0.541695,1.050899,-23.269379,-0.642752,-3.253854,0.002882,-0.045472,0.030689
52,0.077958,0.432608,0.847121,9.456990,0.447004,2.341189,-22.798157,-0.625704,-3.209557,0.004957,-0.027732,0.061839
53,0.079329,0.478370,1.027199,14.510951,0.131301,4.532557,-22.163504,-0.592339,-3.109548,0.008958,-0.006771,0.107269
54,0.186580,0.530478,1.080091,18.867123,-0.560117,5.754841,-21.357487,-0.583844,-2.950503,0.015675,0.016637,0.158523
55,0.173508,0.436886,1.067680,22.564440,-1.094191,6.389626,-20.447947,-0.580961,-2.754358,0.024746,0.039007,0.210789
56,0.211655,0.429733,0.721598,23.350292,-0.566221,5.457286,-19.496595,-0.596105,-2.562093,0.034444,0.058859,0.254092
57,0.236406,0.563221,0.145779,19.787256,0.974963,2.542768,-18.599892,-0.616629,-2.441607,0.045715,0.081869,0.221128
58,0.194162,0.597977,-0.161218,10.486740,2.873215,-0.319868,-17.930244,-0.606284,-2.431069,0.056548,0.109086,0.219314
