seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
6057,0.000162,-0.001997,0.115351,0.106946,0.018422,-0.104426,-0.991811,-0.080388,0.000000,0.000000,0.000000,0.000000
6058,0.010326,-0.003773,0.118615,0.097813,-0.004018,-0.073196,-0.991702,-0.099672,-0.002964,0.000178,-0.001554,0.004039
6059,0.011155,-0.006828,0.119535,0.091340,-0.035808,-0.077086,-0.997677,-0.121355,-0.005457,0.000529,-0.002850,0.007243
6060,-0.024890,-0.110211,0.101149,0.041339,-0.093320,-0.048818,-1.203708,-0.075315,-0.007518,0.000114,-0.007340,0.009355
6061,-0.045304,-0.137294,0.102731,-0.142919,0.089397,-0.274140,-1.464750,0.011743,-0.012899,-0.001311,-0.014838,0.010614
6062,-0.062543,-0.171507,0.095318,-0.126426,0.179448,-0.406839,-1.793910,0.136032,-0.024324,-0.003148,-0.023572,0.011415
6063,-0.083771,-0.202396,0.100525,0.010550,0.141095,-0.340369,-2.178040,0.301226,-0.036867,-0.006653,-0.033774,0.011971
6064,-0.095704,-0.235245,0.101197,0.092854,0.174843,-0.253940,-2.619884,0.488477,-0.046862,-0.010987,-0.045569,0.012537
6065,-0.079536,-0.180639,0.120791,0.016015,0.459863,-0.382873,-2.952914,0.648555,-0.057657,-0.015216,-0.056820,0.013402
6066,-0.059181,-0.127806,0.114083,0.149797,0.258824,-0.284719,-3.183575,0.770655,-0.068988,-0.014899,-0.065267,0.014303
6067,-0.047016,-0.108507,0.122515,0.152266,0.017146,-0.144030,-3.373009,0.861493,-0.076212,-0.013924,-0.071693,0.014947
6068,-0.027481,-0.093516,0.114452,-0.066732,0.133180,-0.235241,-3.537683,0.912802,-0.082575,-0.012457,-0.062126,0.015362
6069,-0.020933,-0.076979,0.087038,-0.054212,0.021073,-0.280662,-3.677302,0.952279,-0.091216,-0.010726,-0.053659,0.014896
6070,-0.014628,-0.050846,0.071478,0.083348,-0.320550,-0.255226,-3.765957,0.972553,-0.100061,-0.009058,-0.045885,0.013601
6071,-0.007127,-0.056367,0.085521,0.061428,-0.189017,-0.277852,-3.861121,0.974325,-0.108799,-0.007431,-0.039131,0.012475
6072,-0.008896,-0.044628,0.087070,-0.021760,0.063654,-0.379436,-3.935045,0.985686,-0.119717,-0.006003,-0.033495,0.011822
6073,-0.011708,-0.031037,0.095567,-0.235052,0.095513,-0.405370,-3.986452,1.006714,-0.132840,-0.004942,-0.028395,0.011433
6074,-0.004252,-0.021967,0.109787,-0.485629,0.167653,-0.474730,-4.026081,1.014476,-0.147581,-0.003992,-0.023797,0.011500
6075,0.000342,-0.007318,0.119116,-0.794406,0.213813,-0.476877,-4.045577,1.014984,-0.163549,-0.002991,-0.019599,0.011938
6076,-0.001358,-0.009290,0.133043,-0.830350,0.119725,-0.422870,-4.072577,1.017533,-0.178639,-0.002136,-0.015954,0.012657
6077,0.003218,-0.019182,0.128642,-0.645206,-0.095254,-0.140393,-4.116364,1.006711,-0.188032,-0.001399,-0.013243,0.013323
6078,0.010373,-0.021488,0.114722,-0.286073,-0.672159,0.153486,-4.157114,0.970229,-0.187577,-0.000588,-0.011282,0.013400
6079,-0.002308,-0.015730,0.113524,-0.005129,-0.855273,0.108605,-4.176147,0.945959,-0.182732,-0.000059,-0.009615,0.013080
6080,-0.008945,-0.020328,0.111833,0.361062,-0.719494,0.106520,-4.193415,0.933716,-0.178650,-0.000022,-0.008231,0.012691
6081,-0.008398,-0.011479,0.098941,0.634074,-0.679671,0.348027,-4.184831,0.924107,-0.170635,-0.000113,-0.007017,0.012023
6082,-0.013718,-0.009812,0.115243,0.567533,-0.430100,0.175745,-4.167356,0.929089,-0.161560,-0.000276,-0.005822,0.011492
6083,-0.020036,-0.005423,0.115748,0.621246,-0.017507,-0.007125,-4.141809,0.956690,-0.158612,-0.000628,-0.004734,0.011333
6084,-0.006984,-0.006833,0.127235,0.606783,0.011109,0.286813,-4.116805,0.966215,-0.153949,-0.000767,-0.003798,0.011371
6085,0.006028,-0.006215,0.127522,0.532282,0.004841,0.402862,-4.092051,0.951644,-0.142461,-0.000362,-0.003060,0.011557
6086,0.008388,-0.014239,0.108019,0.442513,0.053388,0.240588,-4.088152,0.933810,-0.131755,0.000255,-0.002609,0.011254
6087,0.009950,-0.009607,0.068332,0.414723,-0.196314,0.303544,-4.082837,0.910725,-0.122648,0.000811,-0.002308,0.009793
6088,0.003875,-0.010644,0.066274,0.390795,0.018224,0.185852,-4.080692,0.898823,-0.114442,0.001151,-0.001988,0.007778
6089,0.001818,-0.009372,0.077077,0.645121,0.343801,-0.040150,-4.070888,0.899151,-0.112113,0.001251,-0.001721,0.006328
6090,0.002523,-0.012603,0.113774,0.820266,0.249879,-0.006364,-4.055202,0.900648,-0.113050,0.001294,-0.001540,0.006083
6091,-0.004090,-0.002006,0.150810,0.768285,0.039489,-0.102089,-4.012356,0.908594,-0.114934,0.001204,-0.001246,0.007291
6092,-0.003735,0.000310,0.167703,0.698820,-0.130059,-0.240429,-3.965192,0.908758,-0.120620,0.001005,-0.000757,0.011460
6093,0.000120,0.005658,0.130073,0.494375,-0.536095,-0.315197,-3.917505,0.892931,-0.129714,0.000925,-0.000222,0.012083
6094,-0.004848,0.003039,0.101146,-0.180084,-0.663158,-0.442122,-3.893358,0.878492,-0.142042,0.000835,0.000250,0.011195
6095,-0.014812,0.007309,0.055321,-0.690745,-0.422984,-0.591452,-3.886729,0.886302,-0.159006,0.000469,0.000649,0.008974
6096,-0.012256,0.000262,0.042466,-0.769937,-0.109509,-0.561731,-3.905245,0.898619,-0.178096,0.000036,0.000901,0.006042
6097,-0.001209,-0.005263,0.062783,-0.805207,0.248297,-0.445906,-3.933586,0.900210,-0.194924,-0.000037,0.000847,0.003863
6098,-0.002617,-0.023822,0.110916,-1.065134,0.620939,-0.497703,-3.995899,0.915173,-0.210871,0.000094,0.000331,0.003474
6099,-0.003776,-0.008729,0.104300,-0.887053,0.708323,-0.499097,-4.031372,0.940091,-0.227832,0.000146,-0.000142,0.003958
6100,0.001527,-0.018271,0.120261,-0.586406,0.778083,-0.392705,-4.074821,0.956931,-0.243098,0.000266,-0.000401,0.004492
6101,-0.000792,-0.007988,0.118137,-0.580465,0.681731,-0.242572,-4.093576,0.978088,-0.254094,0.000417,-0.000586,0.005150
6102,-0.011200,-0.006711,0.122730,-0.657368,0.470466,-0.129830,-4.110288,1.014155,-0.260629,0.000283,-0.000502,0.005678
6103,-0.006060,-0.004686,0.113926,-0.433619,0.269079,0.292106,-4.121670,1.034348,-0.258141,0.000074,-0.000368,0.005971
