seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
6099,-0.026406,0.026485,-0.000216,-0.031266,-0.110473,0.042093,90.465202,44.915131,90.658867,0.000000,0.000000,0.000000
6101,-0.025501,0.028721,-0.014007,0.254981,0.192092,0.107069,90.470276,44.912628,90.660759,-0.001084,-0.000300,-0.000670
6102,-0.027668,0.037028,-0.014139,0.299044,0.226549,0.260178,90.486412,44.906448,90.670532,-0.001946,-0.000326,-0.001460
6103,-0.030234,0.030403,-0.009455,0.193584,0.119783,0.079596,90.500328,44.900742,90.678627,-0.002699,-0.000312,-0.001978
6104,-0.029283,0.030091,-0.012803,0.276920,0.187575,0.074172,90.513252,44.898140,90.685822,-0.003300,-0.000434,-0.002342
6105,-0.023508,0.025877,-0.010943,0.232314,0.164749,0.115798,90.527565,44.894920,90.694077,-0.003616,-0.000615,-0.002641
6106,-0.023838,0.017322,-0.008471,0.175585,0.107937,-0.081346,90.538895,44.894302,90.700485,-0.003734,-0.001001,-0.002773
6108,-0.020331,0.017727,-0.004530,0.067610,0.020767,-0.017901,90.545082,44.895931,90.703514,-0.003739,-0.001454,-0.002733
6109,-0.022575,0.017883,-0.002190,0.004193,-0.047411,-0.072534,90.545868,44.897457,90.702927,-0.003696,-0.001787,-0.002561
6110,-0.021113,0.018579,0.000315,-0.056451,-0.102834,-0.020640,90.542503,44.899029,90.699409,-0.003653,-0.002019,-0.002317
6111,-0.021883,0.016451,0.002820,-0.101693,-0.163692,-0.077672,90.535454,44.900703,90.693161,-0.003584,-0.002215,-0.002015
6112,-0.023022,0.014100,0.006354,-0.178931,-0.242927,-0.141327,90.524063,44.904419,90.683640,-0.003544,-0.002441,-0.001648
6113,-0.028231,0.017971,0.000858,-0.071711,-0.142498,-0.177336,90.513519,44.909790,90.674637,-0.003614,-0.002571,-0.001390
6115,-0.024287,0.013532,-0.000200,-0.047494,-0.118477,-0.191565,90.507248,44.915977,90.668564,-0.003670,-0.002668,-0.001308
6116,-0.026352,0.009684,0.004878,-0.163817,-0.237172,-0.334086,90.497902,44.924789,90.660309,-0.003654,-0.002888,-0.001158
6117,-0.027532,0.014247,0.002604,-0.134180,-0.208597,-0.284241,90.485611,44.935150,90.649940,-0.003681,-0.003027,-0.000978
6118,-0.029231,0.023058,-0.002725,-0.023202,-0.093421,-0.143367,90.478027,44.942322,90.642914,-0.003735,-0.002856,-0.000980
6119,-0.025435,0.018811,0.001060,-0.095170,-0.157553,-0.128948,90.471931,44.946896,90.637062,-0.003713,-0.002615,-0.001005
