seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
6057,-0.001939,-0.013921,0.111992,0.018422,-0.106946,-0.104426,0.000000,0.991810,0.000000,0.000000,0.000000,0.000000
6058,-0.003714,-0.027417,0.115252,-0.004018,-0.097813,-0.073196,0.000179,0.991705,-0.002960,-0.001098,-0.000614,0.004137
6059,-0.006769,-0.031864,0.116164,-0.035808,-0.091340,-0.077086,-0.000363,0.997681,-0.005465,-0.002040,-0.001438,0.007416
6060,-0.110139,0.012322,0.097791,-0.093320,-0.041339,-0.048818,-0.001885,1.203714,-0.007563,-0.004836,-0.001297,0.009586
6061,-0.137208,0.047564,0.099382,0.089397,0.142919,-0.274140,-0.001462,1.464753,-0.012946,-0.009528,0.000369,0.010889
6062,-0.171405,0.085439,0.091941,0.179448,0.126426,-0.406839,0.002263,1.793888,-0.024296,-0.014319,0.003091,0.011722
6063,-0.202282,0.134352,0.097041,0.141095,-0.010550,-0.340369,0.005706,2.177933,-0.036749,-0.024031,0.008653,0.015260
6064,-0.235121,0.133522,0.097599,0.174843,-0.092854,-0.253940,0.267708,2.619615,-0.046654,-0.035336,0.015417,0.018939
6065,-0.180511,0.107784,0.117164,0.459863,-0.016015,-0.382873,0.483983,2.952468,-0.057268,-0.046097,0.021516,0.023121
6066,-0.127673,0.080259,0.110474,0.258824,-0.149797,-0.284719,0.648274,3.182977,-0.068394,-0.043574,0.021132,0.022209
6067,-0.108365,0.062744,0.118943,0.017146,-0.152266,-0.144030,0.770664,3.372305,-0.075540,-0.039924,0.019820,0.021391
6068,-0.093363,0.039206,0.110925,0.133180,0.066732,-0.235241,0.845614,3.536915,-0.081861,-0.036155,0.017871,0.020626
6069,-0.076824,0.029639,0.083549,0.021073,0.054212,-0.280662,0.902960,3.676446,-0.090460,-0.032373,0.015592,0.019209
6070,-0.050689,0.021068,0.068023,-0.320550,-0.083348,-0.255226,0.936627,3.765042,-0.099391,-0.028387,0.013363,0.017146
6071,-0.056208,0.011866,0.082094,-0.189017,-0.061428,-0.277852,0.948463,3.860170,-0.108276,-0.024697,0.011194,0.015400
6072,-0.044473,0.012340,0.083665,0.063654,0.021760,-0.379436,0.967511,3.934026,-0.119231,-0.021542,0.009262,0.014246
6073,-0.030889,0.014162,0.092176,0.095513,0.235052,-0.405370,0.994444,3.985341,-0.132311,-0.018452,0.007742,0.013452
6074,-0.021827,0.005948,0.106408,0.167653,0.485629,-0.474730,1.006704,4.024887,-0.146979,-0.015484,0.006383,0.013191
6075,-0.007189,0.000777,0.115747,0.213813,0.794406,-0.476877,1.010620,4.044313,-0.162839,-0.012610,0.005022,0.013363
6076,-0.009166,0.002051,0.129681,0.119725,0.830350,-0.422870,1.015702,4.071266,-0.177835,-0.010043,0.003853,0.013866
6077,-0.019048,-0.002794,0.125285,-0.095254,0.645206,-0.140393,1.006485,4.115104,-0.187223,-0.008209,0.002847,0.014355
6078,-0.021325,-0.010062,0.111369,-0.672159,0.286073,0.153486,0.970635,4.156054,-0.187005,-0.006963,0.001809,0.014289
6079,-0.015535,0.002569,0.110175,-0.855273,0.005129,0.108605,0.946624,4.175289,-0.182636,-0.005880,0.001093,0.013852
6080,-0.020112,0.009159,0.108485,-0.719494,-0.361062,0.106520,0.934645,4.192687,-0.179051,-0.004974,0.000903,0.013366
6081,-0.011241,0.008615,0.095595,-0.679671,-0.634074,0.348027,0.924993,4.184249,-0.171475,-0.004153,0.000866,0.012619
6082,-0.009555,0.013945,0.111899,-0.430100,-0.567533,0.175745,0.929900,4.166885,-0.162746,-0.003280,0.000925,0.012023
6083,-0.005166,0.020215,0.112404,-0.017507,-0.621246,-0.007125,0.957818,4.141320,-0.159935,-0.002461,0.001192,0.011809
6084,-0.006571,0.007144,0.123892,0.011109,-0.606783,0.286813,0.967446,4.116343,-0.155274,-0.001748,0.001259,0.011801
6085,-0.005936,-0.005819,0.124180,0.004841,-0.532282,0.402862,0.952522,4.091721,-0.143779,-0.001196,0.000796,0.011949
6086,-0.013947,-0.008148,0.104677,0.053388,-0.442513,0.240588,0.934465,4.087918,-0.133055,-0.000902,0.000133,0.011614
6087,-0.009310,0.026538,0.064481,-0.196314,-0.414723,0.303544,0.699062,4.082664,-0.123986,-0.000733,0.000245,0.010116
6088,-0.010345,0.060800,0.062133,0.018224,-0.390795,0.185852,0.522071,4.080545,-0.115830,-0.000527,0.001675,0.008054
6089,-0.009084,0.046695,0.073096,0.343801,-0.645121,-0.040150,0.617033,4.070680,-0.113401,-0.000358,0.003171,0.006563
6090,-0.012331,0.033838,0.109929,0.249879,-0.820266,-0.006364,0.689676,4.054909,-0.114177,-0.000262,0.003793,0.006291
6091,-0.001749,0.031328,0.147075,0.039489,-0.768285,-0.102089,0.751021,4.011984,-0.115984,-0.000044,0.003953,0.007481
6092,0.000547,0.024097,0.164058,-0.130059,-0.698820,-0.240429,0.791404,3.964724,-0.121693,0.000378,0.003864,0.009415
6093,0.005872,0.015054,0.126503,-0.536095,-0.494375,-0.315197,0.805872,3.916941,-0.130953,0.000853,0.003452,0.010463
6094,0.003230,0.016105,0.097634,-0.663158,0.180084,-0.442122,0.814315,3.892686,-0.143575,0.001271,0.002953,0.009918
6095,0.007475,0.023094,0.051849,-0.422984,0.690745,-0.591452,0.839555,3.885902,-0.160801,0.001619,0.002702,0.007976
6096,0.000406,0.018289,0.039026,-0.109509,0.769937,-0.561731,0.865078,3.904273,-0.180021,0.001825,0.002532,0.005268
6097,-0.005129,0.005578,0.059367,0.248297,0.805207,-0.445906,0.876447,3.932540,-0.196815,0.001729,0.002042,0.003271
6098,-0.023691,0.005746,0.107516,0.620939,1.065134,-0.497703,0.898769,3.994787,-0.212542,0.001173,0.001403,0.003027
6099,-0.008604,0.005965,0.100915,0.708323,0.887053,-0.499097,0.929282,4.030184,-0.229155,0.000664,0.000903,0.003628
6100,-0.018146,-0.000030,0.116886,0.778083,0.586406,-0.392705,0.950260,4.073590,-0.244019,0.000372,0.000395,0.004256
6101,-0.007856,0.001807,0.114772,0.681731,0.580465,-0.242572,0.974311,4.092355,-0.254606,0.000156,-0.000085,0.004989
6102,-0.006564,0.011891,0.119370,0.470466,0.657368,-0.129830,1.012375,4.109098,-0.260813,0.000212,-0.000226,0.005577
6103,-0.004508,0.006590,0.110570,0.269079,0.433619,0.292106,1.033570,4.120629,-0.258109,0.000320,-0.000241,0.005917
6104,-0.018042,-0.002777,0.124205,0.078722,0.502054,0.685450,1.029711,4.153531,-0.241816,0.000179,-0.000538,0.006240
6105,-0.009008,0.001320,0.112441,-0.120154,0.630232,0.692496,1.027678,4.173943,-0.218850,-0.000020,-0.000868,0.006488
6106,-0.009027,0.001085,0.098280,-0.229859,0.528397,0.672746,1.020555,4.196744,-0.196096,0.000000,-0.001045,0.006135
6107,-0.010902,-0.007989,0.090465,-0.132293,0.503694,0.511956,0.996025,4.222094,-0.176351,-0.000021,-0.001357,0.005392
6108,-0.001975,-0.001820,0.097524,0.214453,0.473898,0.118817,0.990616,4.228327,-0.165838,0.000100,-0.001649,0.004764
6109,0.000906,0.001507,0.088115,0.149862,0.096766,-0.038571,0.996638,4.223571,-0.164501,0.000424,-0.001681,0.004198
6110,-0.009241,0.002903,0.092718,-0.314055,-0.259146,0.101428,0.996397,4.225458,-0.163453,0.000533,-0.001603,0.003637
6111,-0.026533,0.000912,0.101376,-0.305235,-0.160621,-0.021446,0.984473,4.254949,-0.162120,0.000079,-0.001543,0.003435
6112,-0.013045,0.006795,0.098314,-0.159446,-0.084512,-0.025170,0.986589,4.261838,-0.162897,-0.000349,-0.001411,0.003364
6113,-0.004462,0.003267,0.101994,-0.521718,-0.016801,0.259027,0.978185,4.254138,-0.158999,-0.000251,-0.001254,0.003300
6114,-0.013622,0.002978,0.129180,-0.486903,0.304020,0.160505,0.962928,4.266554,-0.152007,-0.000184,-0.001197,0.003831
6115,-0.011467,0.003079,0.106915,-0.194948,0.550859,-0.064666,0.954073,4.287425,-0.150410,-0.000267,-0.001149,0.004316
6116,0.000427,0.001666,0.088161,-0.253496,0.461957,0.028960,0.947004,4.290751,-0.151005,-0.000056,-0.001130,0.003867
6117,-0.004191,-0.003645,0.086686,-0.195005,0.257897,0.054577,0.929756,4.298285,-0.149613,0.000250,-0.001239,0.003098
6118,-0.020097,-0.003894,0.087268,-0.048401,0.060527,-0.105133,0.915468,4.329556,-0.150455,0.000088,-0.001424,0.002462
6119,-0.005736,0.004942,0.071870,0.122914,-0.176126,-0.200572,0.924041,4.328190,-0.155550,-0.000070,-0.001392,0.001661
6120,-0.001970,-0.000493,0.086144,0.343221,-0.540802,-0.196948,0.928156,4.307551,-0.162176,0.000161,-0.001292,0.001005
6121,-0.001174,0.000720,0.101224,0.498746,-0.707560,-0.256907,0.940369,4.274466,-0.169740,0.000429,-0.001288,0.001059
6122,0.020331,0.008793,0.073888,0.287576,-0.833429,-0.111226,0.968089,4.199120,-0.175876,0.001070,-0.001096,0.000855
6123,0.021406,0.007270,0.080161,0.008059,-1.176557,0.354377,0.984422,4.113259,-0.171823,0.002003,-0.000812,0.000280
6124,0.020895,-0.003598,0.079730,-0.550096,-1.679640,0.763391,0.965824,4.014623,-0.153194,0.002728,-0.000826,-0.000056
6125,0.006886,-0.005393,0.102315,-0.840524,-1.543400,0.853484,0.929029,3.934157,-0.126246,0.002993,-0.001079,0.000115
6126,-0.001236,0.028958,0.089508,-1.003360,-1.355543,0.612974,0.673722,3.876499,-0.101805,0.002750,-0.000635,0.000437
6127,-0.019630,0.056995,0.098229,-1.162333,-1.345049,0.274084,0.478219,3.856422,-0.087020,0.002026,0.000931,0.000606
6128,-0.019176,0.078448,0.082605,-1.361847,-1.324567,-0.220473,0.327114,3.838090,-0.086127,0.001098,0.003111,0.000600
6129,-0.018979,0.094100,0.095640,-1.002833,-1.089276,-0.918725,0.215776,3.821972,-0.105114,0.000381,0.005514,0.000540
6130,-0.025795,0.095995,0.103320,-0.451916,-0.867602,-1.877458,0.143648,3.825562,-0.151717,-0.000309,0.007694,0.000894
6131,-0.020953,0.115791,0.125066,0.116426,-0.186083,-3.229084,0.103542,3.832003,-0.236826,-0.000884,0.009767,0.001738
6132,-0.015267,0.106103,0.127388,0.755754,1.348452,-4.260373,0.112174,3.853384,-0.361650,-0.001397,0.014362,0.003572
6133,-0.012037,0.111889,0.144097,1.615559,3.014464,-4.906380,0.144111,3.926729,-0.514429,-0.001687,0.018859,0.005881
6134,-0.021488,0.103316,0.146244,2.078201,4.094534,-4.678139,0.195390,4.048557,-0.674171,-0.002133,0.023286,0.008662
