seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
2874,0.000516,-0.000978,0.108414,0.009777,-0.131702,-0.076029,-0.516804,-0.272596,0.002459,0.000000,0.000000,0.000000
2876,-0.014895,-0.046851,0.110915,-1.459559,0.394955,-0.074798,-0.540955,-0.268232,-0.000095,-0.000345,-0.002380,0.004020
2877,-0.013015,-0.027164,0.112382,-0.953569,0.378122,-0.067969,-0.581162,-0.255371,-0.002600,-0.000896,-0.004827,0.007340
2878,-0.006629,-0.027756,0.111327,-0.931722,0.188141,-0.080721,-0.612572,-0.245960,-0.005176,-0.001174,-0.006414,0.010025
2879,-0.002270,-0.024666,0.113258,-0.816750,0.038590,-0.078246,-0.641702,-0.242210,-0.007867,-0.001181,-0.007643,0.012206
2880,-0.006446,-0.020609,0.110687,-0.684984,0.166102,-0.069876,-0.666721,-0.238827,-0.010375,-0.001183,-0.008489,0.013951
2881,-0.006767,-0.009735,0.113445,-0.315117,0.196157,-0.060371,-0.683380,-0.232816,-0.012617,-0.001270,-0.008841,0.015293
2882,-0.013721,-0.013371,0.115972,-0.420995,0.419289,-0.066518,-0.695639,-0.222584,-0.014855,-0.001472,-0.008918,0.016345
2883,-0.008558,-0.001911,0.116497,-0.065748,0.268102,-0.063499,-0.703743,-0.211155,-0.017161,-0.001654,-0.008768,0.017121
2884,-0.006190,-0.000964,0.116271,-0.015271,0.187719,-0.066298,-0.705085,-0.203585,-0.019418,-0.001639,-0.008354,0.017623
2885,-0.008558,-0.006529,0.120683,-0.169021,0.236639,-0.074043,-0.708148,-0.196542,-0.021844,-0.001617,-0.008069,0.017983
2886,-0.001920,-0.004440,0.118745,-0.121075,0.030035,-0.084387,-0.712974,-0.192130,-0.024539,-0.001507,-0.007862,0.018198
2887,0.000448,-0.005762,0.115792,-0.140993,-0.063551,-0.068644,-0.717333,-0.192721,-0.027083,-0.001235,-0.007636,0.018155
