seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
1,-0.000064,-0.000020,0.000308,-0.508022,-3.753908,0.650908,-3.769822,11.634856,0.000000,0.000000,0.000000,0.000000
2,-0.019705,0.042948,0.012846,-0.425900,-3.290191,0.747241,-3.698637,11.551046,0.023302,-0.001370,0.001038,-0.000111
3,-0.014905,0.028386,0.033531,-0.269318,-2.725917,0.802111,-3.649887,11.466895,0.049125,-0.002719,0.002394,0.000451
4,-0.047432,0.044672,0.050045,-0.112056,-2.279408,0.792555,-3.561933,11.455308,0.075703,-0.004294,0.003469,0.001612
5,-0.055001,0.047943,0.056970,-0.110088,-2.231153,0.693258,-3.464267,11.463624,0.100466,-0.006276,0.004667,0.002963
6,-0.050806,0.057474,0.062927,-0.054822,-1.818550,0.586404,-3.346444,11.469481,0.121794,-0.007846,0.005821,0.004248
7,-0.051073,0.051869,0.079057,-0.017603,-1.481462,0.581939,-3.236747,11.481845,0.141266,-0.008945,0.006759,0.005654
8,-0.062045,0.049538,0.085589,-0.045068,-1.437321,0.552529,-3.131106,11.518541,0.160174,-0.009963,0.007293,0.007156
9,-0.044489,0.016794,0.095805,-0.158711,-1.585019,0.473903,-3.091327,11.515723,0.177281,-0.010565,0.006980,0.008607
10,-0.039090,-0.006207,0.076801,-0.219923,-1.512393,0.814059,-3.101662,11.508392,0.198747,-0.010520,0.005605,0.009513
11,-0.026923,0.000427,0.098000,-0.324882,-1.521847,1.844115,-3.099481,11.471173,0.243050,-0.010075,0.004178,0.010201
12,-0.050923,0.004186,0.121474,-0.717151,-1.801081,3.784978,-3.113509,11.423663,0.336869,-0.009933,0.003241,0.011606
13,-0.042107,0.002757,0.017817,-1.464070,-2.033187,7.012802,-3.148695,11.371351,0.516832,-0.010124,0.002532,0.011124
14,-0.092141,-0.019866,-0.064868,-2.346682,-1.109339,12.840265,-3.219620,11.350748,0.847716,-0.011109,0.001477,0.006980
15,-0.085850,0.014632,-0.149817,-3.647115,0.277717,21.226509,-3.317624,11.372358,1.415496,-0.012784,0.000865,0.000325
16,-0.140686,0.050588,-0.113177,-4.972512,1.274561,31.383434,-3.447410,11.448136,2.292328,-0.015112,0.001792,-0.006076
