seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
5508,0.000894,0.041190,0.037269,-0.137766,-0.481071,0.047012,-132.137131,0.921903,-178.981186,0.000000,0.000000,0.000000
5510,-0.002360,0.037104,-0.001554,-1.098403,0.163593,0.157656,-132.157700,0.927983,-178.979553,-0.000085,0.000161,0.000320
5511,-0.003487,0.035950,0.004201,-0.948233,0.142094,0.181042,-132.191925,0.928747,-178.987122,-0.000242,0.000185,-0.000088
5512,-0.003356,0.038182,0.010656,-0.800737,-0.003180,0.176133,-132.221161,0.931601,-178.992844,-0.000389,0.000226,-0.000171
5513,0.002091,0.042160,0.008927,-0.912843,0.035614,0.061779,-132.249771,0.934173,-178.995895,-0.000394,0.000385,-0.000143
5514,0.006141,0.044537,0.008618,-0.905895,0.074947,-0.018722,-132.280121,0.933465,-178.997742,-0.000208,0.000640,-0.000161
5515,0.008946,0.046792,0.014344,-0.752976,0.107341,-0.082238,-132.307785,0.930176,-178.998871,0.000081,0.000940,-0.000067
5517,0.011614,0.046293,0.015062,-0.752140,0.166282,-0.166390,-132.332886,0.924042,-178.999451,0.000424,0.001217,0.000139
5518,0.001314,0.033003,0.021294,-0.330193,-0.040000,0.066253,-132.350922,0.921391,-178.999878,0.000547,0.001163,0.000438
5519,0.004360,0.031477,0.024380,-0.194654,0.014662,0.000703,-132.359680,0.922500,-179.000320,0.000497,0.000825,0.000849
5520,-0.000578,0.024921,0.030913,0.085139,-0.092328,0.087574,-132.361511,0.924459,-179.000351,0.000419,0.000399,0.001352
5521,0.002635,0.023186,0.028323,0.023615,-0.026019,-0.007660,-132.359680,0.926772,-178.999786,0.000322,-0.000097,0.001813
5522,0.001465,0.021960,0.026512,0.024914,-0.025730,0.010900,-132.358871,0.927393,-178.999191,0.000283,-0.000541,0.002074
5524,0.002135,0.024047,0.023751,-0.085133,0.002020,-0.003505,-132.359879,0.927751,-178.998978,0.000242,-0.000867,0.002176
5525,0.003052,0.027693,0.024374,-0.149045,0.021730,-0.023511,-132.363770,0.927151,-178.998978,0.000239,-0.001004,0.002199
5526,0.010089,0.029634,0.025972,-0.139089,0.172931,-0.190774,-132.368576,0.922326,-178.998962,0.000391,-0.000995,0.002247
5527,0.008843,0.028797,0.026660,-0.064057,0.158781,-0.156309,-132.371964,0.914327,-178.999146,0.000619,-0.000961,0.002315
5528,0.004557,0.022560,0.031715,0.220097,0.054688,-0.041357,-132.369370,0.909495,-178.999557,0.000685,-0.001066,0.002465
5529,0.006524,0.023589,0.035064,0.331573,0.072832,-0.073574,-132.360184,0.906648,-178.999832,0.000687,-0.001242,0.002730
5531,0.005656,0.024497,0.034411,0.320455,0.053228,-0.050315,-132.349319,0.903706,-179.000000,0.000706,-0.001334,0.002971
5532,0.004113,0.022626,0.025834,0.140349,0.020365,-0.001416,-132.341644,0.902243,-179.000320,0.000669,-0.001416,0.002961
5533,0.000254,0.026178,0.024252,-0.001495,-0.053864,0.087184,-132.339340,0.903675,-179.000870,0.000531,-0.001438,0.002736
5534,0.004510,0.032660,0.021775,-0.226054,0.022694,-0.003438,-132.343140,0.905057,-179.001434,0.000427,-0.001250,0.002464
5535,0.003363,0.040150,0.017984,-0.509661,0.004297,0.019819,-132.355408,0.904956,-179.001953,0.000405,-0.000824,0.002114
