seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
60,-0.001219,0.016230,-0.063726,-7.602461,-2.820457,36.220203,-14.288579,-1.062330,0.270542,0.000000,0.000000,0.000000
61,-1.470428,-1.701604,-1.202768,-1.870789,-5.176692,-37.578655,-14.446689,-1.197065,0.281685,-0.036860,-0.043892,-0.032158
62,-1.395442,-1.703094,-1.008771,-4.859096,-10.028199,-34.356552,-14.531409,-1.741569,-0.816307,-0.108576,-0.130767,-0.087942
63,-0.979496,-1.995202,-0.462384,-8.208195,-17.434900,-32.469528,-14.713356,-2.465832,-1.778888,-0.168018,-0.224982,-0.125217
64,-0.503395,-2.077213,-0.316541,-9.156692,-23.387358,-31.705179,-14.958067,-3.397579,-2.639533,-0.205160,-0.328550,-0.145185
65,-0.198138,-1.909273,-0.465233,-8.185814,-25.971502,-29.921892,-15.193167,-4.459032,-3.419090,-0.222767,-0.429970,-0.165225
66,-0.010820,-1.838451,-0.357148,-8.824384,-25.693001,-29.855745,-15.412072,-5.552366,-4.155611,-0.183819,-0.525421,-0.186281
67,0.240434,-1.904244,-0.183973,-7.969541,-23.818445,-32.283268,-15.609067,-6.624342,-4.937098,-0.178148,-0.620746,-0.200304
68,0.112899,-1.508953,-0.599135,-4.197622,-18.044601,-32.280212,-15.706441,-7.586353,-5.791386,-0.169384,-0.707833,-0.220378
69,-0.057498,-1.105835,-0.667682,-1.520738,-10.763638,-30.561472,-15.679357,-8.331544,-6.678450,-0.135465,-0.774960,-0.252544
70,-0.126988,-1.066325,-0.222890,-2.898990,-4.658865,-28.423870,-15.621014,-8.844040,-7.565705,-0.140146,-0.831022,-0.275304
71,-0.234717,-0.967923,-0.193086,-3.582100,-0.160077,-22.265741,-15.604045,-9.148829,-8.367462,-0.149258,-0.883636,-0.286199
72,-0.371644,-0.747079,-0.419885,-3.844519,3.532522,-12.831031,-15.634372,-9.252258,-8.953386,-0.164486,-0.928269,-0.302019
74,-0.488960,-0.773876,-0.351397,-4.870132,10.487253,-1.469759,-15.732572,-9.091811,-9.249747,-0.186070,-0.968050,-0.321797
75,-0.915133,-1.326788,0.001122,-8.653436,20.009512,12.789365,-15.964915,-8.551457,-9.206469,-0.221241,-1.022324,-0.266830
76,-1.013594,-1.503021,-0.454816,-11.766932,26.399311,23.899534,-16.358564,-7.638555,-8.830662,-0.269528,-1.094827,-0.278668
77,-0.949175,-1.227058,-0.650414,-11.576322,30.055632,30.528488,-16.822302,-6.478058,-8.225416,-0.318667,-1.164837,-0.306794
78,-1.096622,-1.424603,-0.019793,-17.377596,32.068890,36.144657,-17.382257,-5.162021,-7.463878,-0.369881,-1.232886,-0.261185
