seq,ax,ay,az,roll,pitch,yaw
1,0.41413751244544983,-9.828185081481934,-0.1305413544178009,1.9445176124572754,-1.8913850784301758,-0.10598993301391602
2,0.36497142910957336,-9.81861400604248,-0.2473345696926117,1.7995545864105225,-1.4259778261184692,-0.014434337615966797
3,0.4679007828235626,-9.8029146194458,-0.23789702355861664,2.8142950534820557,-1.7464221715927124,0.23734331130981445
4,0.3784203827381134,-9.72546100616455,-0.18600089848041534,1.7079992294311523,-1.9524221420288086,0.01608407497406006
5,0.285338431596756,-9.656868934631348,-0.05126591771841049,2.142887830734253,-2.7382736206054688,0.32889890670776367
6,0.27010378241539,-9.7722749710083,-0.4473188817501068,1.219702959060669,-4.172643661499023,0.29838037490844727
7,0.8009473085403442,-9.36142635345459,-0.24166935682296753,-1.3057036399841309,-4.4015326499938965,0.7943060994148254
8,0.8611063957214355,-9.707075119018555,-0.8460996150970459,-10.926664352416992,-2.5475330352783203,0.8782320022583008
9,0.9938185214996338,-9.57874584197998,-1.2207849025726318,-12.87221908569336,0.4432809352874756,-0.48747122287750244
10,0.2181703746318817,-9.48461627960205,0.0715039074420929,-21.402143478393555,2.5032804012298584,-3.043396472930908
11,0.39837703108787537,-9.082493782043457,0.4614761173725128,-37.897396087646484,-6.20975399017334,-4.3709516525268555
12,0.6848961114883423,-10.353261947631836,0.4904037415981293,-56.3610954284668,-12.98486328125,-4.027618408203125
13,1.1732878684997559,-10.11717414855957,-1.2563906908035278,-59.07724380493164,-10.047456741333008,-6.644580364227295
14,1.4023005962371826,-8.998839378356934,-1.5108096599578857,-54.941986083984375,-6.057161331176758,-5.6832475662231445
15,1.6064015626907349,-9.403359413146973,-1.2555632591247559,-44.68013381958008,-1.1589407920837402,-2.715322494506836
16,1.8153177499771118,-9.4757661819458,-1.3344587087631226,-32.747398376464844,2.625354528427124,2.4880833625793457
17,1.0844851732254028,-9.442937850952148,-0.8570233583450317,-24.553178787231445,5.005797386169434,7.012452125549316
18,0.7308897972106934,-9.579490661621094,-1.1932730674743652,-25.54503059387207,-3.0205700397491455,10.491562843322754
19,-0.13454218208789825,-9.916312217712402,-2.3003318309783936,-29.504806518554688,-11.481826782226562,14.924376487731934
20,-0.7357298135757446,-10.102876663208008,-3.5796802043914795,-25.491622924804688,-21.87337875366211,15.809412956237793
21,-0.6099661588668823,-7.792351245880127,-2.965208053588867,-31.381694793701172,-25.344860076904297,17.960968017578125
